FID,mar_ssh
vbl_ssh_allreg_mar.28094,3.06999993
vbl_ssh_allreg_mar.28095,3.05999994
vbl_ssh_allreg_mar.28096,3.05999994
vbl_ssh_allreg_mar.28097,3.04999995
vbl_ssh_allreg_mar.28098,3.04999995
vbl_ssh_allreg_mar.28099,3.03999996
vbl_ssh_allreg_mar.28100,3.02999997
vbl_ssh_allreg_mar.28101,3.02999997
vbl_ssh_allreg_mar.28102,3.01999998
vbl_ssh_allreg_mar.28103,3.00999999
vbl_ssh_allreg_mar.28104,3
vbl_ssh_allreg_mar.28105,2.99000001
vbl_ssh_allreg_mar.28106,2.99000001
vbl_ssh_allreg_mar.28107,2.98000002
vbl_ssh_allreg_mar.28108,2.96000004
vbl_ssh_allreg_mar.28109,2.95000005
vbl_ssh_allreg_mar.28110,2.94000006
vbl_ssh_allreg_mar.28111,2.93000007
vbl_ssh_allreg_mar.28112,2.92000008
vbl_ssh_allreg_mar.28113,2.9000001
vbl_ssh_allreg_mar.28114,2.8900001
vbl_ssh_allreg_mar.28115,2.88000011
vbl_ssh_allreg_mar.28116,2.8599999
vbl_ssh_allreg_mar.28117,2.83999991
vbl_ssh_allreg_mar.28118,2.81999993
vbl_ssh_allreg_mar.28119,2.78999996
vbl_ssh_allreg_mar.28120,2.76999998
vbl_ssh_allreg_mar.28121,2.74000001
vbl_ssh_allreg_mar.28122,2.71000004
vbl_ssh_allreg_mar.28123,2.63000011
vbl_ssh_allreg_mar.28124,2.49000001
vbl_ssh_allreg_mar.28125,2.3599999
vbl_ssh_allreg_mar.28126,2.18000007
vbl_ssh_allreg_mar.28127,2.03999996
vbl_ssh_allreg_mar.28128,1.86000001
vbl_ssh_allreg_mar.28129,3.1099999
vbl_ssh_allreg_mar.28130,3.1099999
vbl_ssh_allreg_mar.28131,3.0999999
vbl_ssh_allreg_mar.28132,3.08999991
vbl_ssh_allreg_mar.28133,3.08999991
vbl_ssh_allreg_mar.28134,3.07999992
vbl_ssh_allreg_mar.28135,3.07999992
vbl_ssh_allreg_mar.28136,3.06999993
vbl_ssh_allreg_mar.28137,3.06999993
vbl_ssh_allreg_mar.28138,3.05999994
vbl_ssh_allreg_mar.28139,3.04999995
vbl_ssh_allreg_mar.28140,3.04999995
vbl_ssh_allreg_mar.28141,3.03999996
vbl_ssh_allreg_mar.28142,3.03999996
vbl_ssh_allreg_mar.28143,3.02999997
vbl_ssh_allreg_mar.28144,3.01999998
vbl_ssh_allreg_mar.28145,3.00999999
vbl_ssh_allreg_mar.28146,3.00999999
vbl_ssh_allreg_mar.28147,3
vbl_ssh_allreg_mar.28148,2.99000001
vbl_ssh_allreg_mar.28149,2.98000002
vbl_ssh_allreg_mar.28150,2.97000003
vbl_ssh_allreg_mar.28151,2.96000004
vbl_ssh_allreg_mar.28152,2.94000006
vbl_ssh_allreg_mar.28153,2.93000007
vbl_ssh_allreg_mar.28154,2.92000008
vbl_ssh_allreg_mar.28155,2.91000009
vbl_ssh_allreg_mar.28156,2.8900001
vbl_ssh_allreg_mar.28157,2.86999989
vbl_ssh_allreg_mar.28158,2.8599999
vbl_ssh_allreg_mar.28159,2.83999991
vbl_ssh_allreg_mar.28160,2.81999993
vbl_ssh_allreg_mar.28161,2.78999996
vbl_ssh_allreg_mar.28162,2.75999999
vbl_ssh_allreg_mar.28163,2.74000001
vbl_ssh_allreg_mar.28164,2.70000005
vbl_ssh_allreg_mar.28165,2.6099999
vbl_ssh_allreg_mar.28166,2.47000003
vbl_ssh_allreg_mar.28167,2.31999993
vbl_ssh_allreg_mar.28168,1.99000001
vbl_ssh_allreg_mar.28169,3.1099999
vbl_ssh_allreg_mar.28170,3.0999999
vbl_ssh_allreg_mar.28171,3.0999999
vbl_ssh_allreg_mar.28172,3.08999991
vbl_ssh_allreg_mar.28173,3.08999991
vbl_ssh_allreg_mar.28174,3.07999992
vbl_ssh_allreg_mar.28175,3.07999992
vbl_ssh_allreg_mar.28176,3.06999993
vbl_ssh_allreg_mar.28177,3.05999994
vbl_ssh_allreg_mar.28178,3.05999994
vbl_ssh_allreg_mar.28179,3.04999995
vbl_ssh_allreg_mar.28180,3.04999995
vbl_ssh_allreg_mar.28181,3.02999997
vbl_ssh_allreg_mar.28182,3.01999998
vbl_ssh_allreg_mar.28183,3.01999998
vbl_ssh_allreg_mar.28184,3.00999999
vbl_ssh_allreg_mar.28185,3
vbl_ssh_allreg_mar.28186,2.99000001
vbl_ssh_allreg_mar.28187,2.98000002
vbl_ssh_allreg_mar.28188,2.97000003
vbl_ssh_allreg_mar.28189,2.96000004
vbl_ssh_allreg_mar.28190,2.95000005
vbl_ssh_allreg_mar.28191,2.93000007
vbl_ssh_allreg_mar.28192,2.92000008
vbl_ssh_allreg_mar.28193,2.9000001
vbl_ssh_allreg_mar.28194,2.8900001
vbl_ssh_allreg_mar.28195,2.86999989
vbl_ssh_allreg_mar.28196,2.8599999
vbl_ssh_allreg_mar.28197,2.83999991
vbl_ssh_allreg_mar.28198,2.81999993
vbl_ssh_allreg_mar.28199,2.78999996
vbl_ssh_allreg_mar.28200,2.75
vbl_ssh_allreg_mar.28201,2.73000002
vbl_ssh_allreg_mar.28202,2.68000007
vbl_ssh_allreg_mar.28203,2.5999999
vbl_ssh_allreg_mar.28204,2.45000005
vbl_ssh_allreg_mar.28205,2.30999994
vbl_ssh_allreg_mar.28206,2.22000003
vbl_ssh_allreg_mar.28207,3.1099999
vbl_ssh_allreg_mar.28208,3.1099999
vbl_ssh_allreg_mar.28209,3.0999999
vbl_ssh_allreg_mar.28210,3.0999999
vbl_ssh_allreg_mar.28211,3.08999991
vbl_ssh_allreg_mar.28212,3.07999992
vbl_ssh_allreg_mar.28213,3.07999992
vbl_ssh_allreg_mar.28214,3.06999993
vbl_ssh_allreg_mar.28215,3.05999994
vbl_ssh_allreg_mar.28216,3.05999994
vbl_ssh_allreg_mar.28217,3.04999995
vbl_ssh_allreg_mar.28218,3.04999995
vbl_ssh_allreg_mar.28219,3.03999996
vbl_ssh_allreg_mar.28220,3.02999997
vbl_ssh_allreg_mar.28221,3.02999997
vbl_ssh_allreg_mar.28222,3.01999998
vbl_ssh_allreg_mar.28223,3.00999999
vbl_ssh_allreg_mar.28224,3
vbl_ssh_allreg_mar.28225,2.99000001
vbl_ssh_allreg_mar.28226,2.98000002
vbl_ssh_allreg_mar.28227,2.97000003
vbl_ssh_allreg_mar.28228,2.96000004
vbl_ssh_allreg_mar.28229,2.94000006
vbl_ssh_allreg_mar.28230,2.93000007
vbl_ssh_allreg_mar.28231,2.92000008
vbl_ssh_allreg_mar.28232,2.9000001
vbl_ssh_allreg_mar.28233,2.8900001
vbl_ssh_allreg_mar.28234,2.86999989
vbl_ssh_allreg_mar.28235,2.8499999
vbl_ssh_allreg_mar.28236,2.83999991
vbl_ssh_allreg_mar.28237,2.80999994
vbl_ssh_allreg_mar.28238,2.77999997
vbl_ssh_allreg_mar.28239,2.74000001
vbl_ssh_allreg_mar.28240,2.71000004
vbl_ssh_allreg_mar.28241,2.67000008
vbl_ssh_allreg_mar.28242,2.56999993
vbl_ssh_allreg_mar.28243,2.42000008
vbl_ssh_allreg_mar.28244,2.28999996
vbl_ssh_allreg_mar.28245,2.1400001
vbl_ssh_allreg_mar.28246,3.1099999
vbl_ssh_allreg_mar.28247,3.1099999
vbl_ssh_allreg_mar.28248,3.0999999
vbl_ssh_allreg_mar.28249,3.08999991
vbl_ssh_allreg_mar.28250,3.08999991
vbl_ssh_allreg_mar.28251,3.07999992
vbl_ssh_allreg_mar.28252,3.06999993
vbl_ssh_allreg_mar.28253,3.06999993
vbl_ssh_allreg_mar.28254,3.05999994
vbl_ssh_allreg_mar.28255,3.04999995
vbl_ssh_allreg_mar.28256,3.03999996
vbl_ssh_allreg_mar.28257,3.03999996
vbl_ssh_allreg_mar.28258,3.01999998
vbl_ssh_allreg_mar.28259,3.01999998
vbl_ssh_allreg_mar.28260,3.00999999
vbl_ssh_allreg_mar.28261,3
vbl_ssh_allreg_mar.28262,2.99000001
vbl_ssh_allreg_mar.28263,2.98000002
vbl_ssh_allreg_mar.28264,2.97000003
vbl_ssh_allreg_mar.28265,2.96000004
vbl_ssh_allreg_mar.28266,2.94000006
vbl_ssh_allreg_mar.28267,2.93000007
vbl_ssh_allreg_mar.28268,2.91000009
vbl_ssh_allreg_mar.28269,2.9000001
vbl_ssh_allreg_mar.28270,2.88000011
vbl_ssh_allreg_mar.28271,2.86999989
vbl_ssh_allreg_mar.28272,2.8499999
vbl_ssh_allreg_mar.28273,2.82999992
vbl_ssh_allreg_mar.28274,2.80999994
vbl_ssh_allreg_mar.28275,2.76999998
vbl_ssh_allreg_mar.28276,2.73000002
vbl_ssh_allreg_mar.28277,2.68000007
vbl_ssh_allreg_mar.28278,2.63000011
vbl_ssh_allreg_mar.28279,2.53999996
vbl_ssh_allreg_mar.28280,2.41000009
vbl_ssh_allreg_mar.28281,2.24000001
vbl_ssh_allreg_mar.28282,3.1099999
vbl_ssh_allreg_mar.28283,3.1099999
vbl_ssh_allreg_mar.28284,3.0999999
vbl_ssh_allreg_mar.28285,3.0999999
vbl_ssh_allreg_mar.28286,3.08999991
vbl_ssh_allreg_mar.28287,3.07999992
vbl_ssh_allreg_mar.28288,3.07999992
vbl_ssh_allreg_mar.28289,3.06999993
vbl_ssh_allreg_mar.28290,3.05999994
vbl_ssh_allreg_mar.28291,3.04999995
vbl_ssh_allreg_mar.28292,3.04999995
vbl_ssh_allreg_mar.28293,3.03999996
vbl_ssh_allreg_mar.28294,3.03999996
vbl_ssh_allreg_mar.28295,3.02999997
vbl_ssh_allreg_mar.28296,3.01999998
vbl_ssh_allreg_mar.28297,3.00999999
vbl_ssh_allreg_mar.28298,3
vbl_ssh_allreg_mar.28299,2.99000001
vbl_ssh_allreg_mar.28300,2.98000002
vbl_ssh_allreg_mar.28301,2.97000003
vbl_ssh_allreg_mar.28302,2.96000004
vbl_ssh_allreg_mar.28303,2.94000006
vbl_ssh_allreg_mar.28304,2.93000007
vbl_ssh_allreg_mar.28305,2.92000008
vbl_ssh_allreg_mar.28306,2.9000001
vbl_ssh_allreg_mar.28307,2.88000011
vbl_ssh_allreg_mar.28308,2.86999989
vbl_ssh_allreg_mar.28309,2.8499999
vbl_ssh_allreg_mar.28310,2.82999992
vbl_ssh_allreg_mar.28311,2.78999996
vbl_ssh_allreg_mar.28312,2.74000001
vbl_ssh_allreg_mar.28313,2.70000005
vbl_ssh_allreg_mar.28314,2.6500001
vbl_ssh_allreg_mar.28315,2.58999991
vbl_ssh_allreg_mar.28316,2.48000002
vbl_ssh_allreg_mar.28317,2.3599999
vbl_ssh_allreg_mar.28318,2.16000009
vbl_ssh_allreg_mar.28319,3.1099999
vbl_ssh_allreg_mar.28320,3.0999999
vbl_ssh_allreg_mar.28321,3.0999999
vbl_ssh_allreg_mar.28322,3.08999991
vbl_ssh_allreg_mar.28323,3.08999991
vbl_ssh_allreg_mar.28324,3.07999992
vbl_ssh_allreg_mar.28325,3.06999993
vbl_ssh_allreg_mar.28326,3.06999993
vbl_ssh_allreg_mar.28327,3.05999994
vbl_ssh_allreg_mar.28328,3.04999995
vbl_ssh_allreg_mar.28329,3.03999996
vbl_ssh_allreg_mar.28330,3.03999996
vbl_ssh_allreg_mar.28331,3.02999997
vbl_ssh_allreg_mar.28332,3.01999998
vbl_ssh_allreg_mar.28333,3.00999999
vbl_ssh_allreg_mar.28334,3
vbl_ssh_allreg_mar.28335,2.99000001
vbl_ssh_allreg_mar.28336,2.98000002
vbl_ssh_allreg_mar.28337,2.97000003
vbl_ssh_allreg_mar.28338,2.96000004
vbl_ssh_allreg_mar.28339,2.94000006
vbl_ssh_allreg_mar.28340,2.93000007
vbl_ssh_allreg_mar.28341,2.91000009
vbl_ssh_allreg_mar.28342,2.9000001
vbl_ssh_allreg_mar.28343,2.88000011
vbl_ssh_allreg_mar.28344,2.8599999
vbl_ssh_allreg_mar.28345,2.83999991
vbl_ssh_allreg_mar.28346,2.80999994
vbl_ssh_allreg_mar.28347,2.76999998
vbl_ssh_allreg_mar.28348,2.70000005
vbl_ssh_allreg_mar.28349,2.6400001
vbl_ssh_allreg_mar.28350,2.5999999
vbl_ssh_allreg_mar.28351,2.51999998
vbl_ssh_allreg_mar.28352,2.4000001
vbl_ssh_allreg_mar.28353,2.28999996
vbl_ssh_allreg_mar.28354,2.1400001
vbl_ssh_allreg_mar.28355,3.1099999
vbl_ssh_allreg_mar.28356,3.1099999
vbl_ssh_allreg_mar.28357,3.0999999
vbl_ssh_allreg_mar.28358,3.08999991
vbl_ssh_allreg_mar.28359,3.08999991
vbl_ssh_allreg_mar.28360,3.07999992
vbl_ssh_allreg_mar.28361,3.07999992
vbl_ssh_allreg_mar.28362,3.06999993
vbl_ssh_allreg_mar.28363,3.05999994
vbl_ssh_allreg_mar.28364,3.04999995
vbl_ssh_allreg_mar.28365,3.04999995
vbl_ssh_allreg_mar.28366,3.03999996
vbl_ssh_allreg_mar.28367,3.02999997
vbl_ssh_allreg_mar.28368,3.01999998
vbl_ssh_allreg_mar.28369,3.00999999
vbl_ssh_allreg_mar.28370,3
vbl_ssh_allreg_mar.28371,2.99000001
vbl_ssh_allreg_mar.28372,2.98000002
vbl_ssh_allreg_mar.28373,2.97000003
vbl_ssh_allreg_mar.28374,2.96000004
vbl_ssh_allreg_mar.28375,2.94000006
vbl_ssh_allreg_mar.28376,2.93000007
vbl_ssh_allreg_mar.28377,2.91000009
vbl_ssh_allreg_mar.28378,2.9000001
vbl_ssh_allreg_mar.28379,2.88000011
vbl_ssh_allreg_mar.28380,2.8599999
vbl_ssh_allreg_mar.28381,2.82999992
vbl_ssh_allreg_mar.28382,2.78999996
vbl_ssh_allreg_mar.28383,2.73000002
vbl_ssh_allreg_mar.28384,2.66000009
vbl_ssh_allreg_mar.28385,2.5999999
vbl_ssh_allreg_mar.28386,2.52999997
vbl_ssh_allreg_mar.28387,2.43000007
vbl_ssh_allreg_mar.28388,2.31999993
vbl_ssh_allreg_mar.28389,2.19000006
vbl_ssh_allreg_mar.28390,1.88999999
vbl_ssh_allreg_mar.28391,3.1099999
vbl_ssh_allreg_mar.28392,3.0999999
vbl_ssh_allreg_mar.28393,3.0999999
vbl_ssh_allreg_mar.28394,3.08999991
vbl_ssh_allreg_mar.28395,3.07999992
vbl_ssh_allreg_mar.28396,3.06999993
vbl_ssh_allreg_mar.28397,3.06999993
vbl_ssh_allreg_mar.28398,3.05999994
vbl_ssh_allreg_mar.28399,3.05999994
vbl_ssh_allreg_mar.28400,3.04999995
vbl_ssh_allreg_mar.28401,3.03999996
vbl_ssh_allreg_mar.28402,3.02999997
vbl_ssh_allreg_mar.28403,3.01999998
vbl_ssh_allreg_mar.28404,3.01999998
vbl_ssh_allreg_mar.28405,3
vbl_ssh_allreg_mar.28406,3
vbl_ssh_allreg_mar.28407,2.98000002
vbl_ssh_allreg_mar.28408,2.97000003
vbl_ssh_allreg_mar.28409,2.95000005
vbl_ssh_allreg_mar.28410,2.94000006
vbl_ssh_allreg_mar.28411,2.93000007
vbl_ssh_allreg_mar.28412,2.91000009
vbl_ssh_allreg_mar.28413,2.8900001
vbl_ssh_allreg_mar.28414,2.88000011
vbl_ssh_allreg_mar.28415,2.8499999
vbl_ssh_allreg_mar.28416,2.81999993
vbl_ssh_allreg_mar.28417,2.76999998
vbl_ssh_allreg_mar.28418,2.70000005
vbl_ssh_allreg_mar.28419,2.61999989
vbl_ssh_allreg_mar.28420,2.53999996
vbl_ssh_allreg_mar.28421,2.44000006
vbl_ssh_allreg_mar.28422,2.31999993
vbl_ssh_allreg_mar.28423,2.25999999
vbl_ssh_allreg_mar.28424,2.04999995
vbl_ssh_allreg_mar.28425,3.1099999
vbl_ssh_allreg_mar.28426,3.0999999
vbl_ssh_allreg_mar.28427,3.0999999
vbl_ssh_allreg_mar.28428,3.08999991
vbl_ssh_allreg_mar.28429,3.07999992
vbl_ssh_allreg_mar.28430,3.06999993
vbl_ssh_allreg_mar.28431,3.06999993
vbl_ssh_allreg_mar.28432,3.05999994
vbl_ssh_allreg_mar.28433,3.04999995
vbl_ssh_allreg_mar.28434,3.04999995
vbl_ssh_allreg_mar.28435,3.03999996
vbl_ssh_allreg_mar.28436,3.02999997
vbl_ssh_allreg_mar.28437,3.01999998
vbl_ssh_allreg_mar.28438,3.00999999
vbl_ssh_allreg_mar.28439,3
vbl_ssh_allreg_mar.28440,2.98000002
vbl_ssh_allreg_mar.28441,2.97000003
vbl_ssh_allreg_mar.28442,2.96000004
vbl_ssh_allreg_mar.28443,2.94000006
vbl_ssh_allreg_mar.28444,2.93000007
vbl_ssh_allreg_mar.28445,2.91000009
vbl_ssh_allreg_mar.28446,2.8900001
vbl_ssh_allreg_mar.28447,2.86999989
vbl_ssh_allreg_mar.28448,2.83999991
vbl_ssh_allreg_mar.28449,2.79999995
vbl_ssh_allreg_mar.28450,2.75
vbl_ssh_allreg_mar.28451,2.66000009
vbl_ssh_allreg_mar.28452,2.53999996
vbl_ssh_allreg_mar.28453,2.47000003
vbl_ssh_allreg_mar.28454,2.36999989
vbl_ssh_allreg_mar.28455,2.25999999
vbl_ssh_allreg_mar.28456,2.08999991
vbl_ssh_allreg_mar.28457,3.1099999
vbl_ssh_allreg_mar.28458,3.0999999
vbl_ssh_allreg_mar.28459,3.0999999
vbl_ssh_allreg_mar.28460,3.08999991
vbl_ssh_allreg_mar.28461,3.07999992
vbl_ssh_allreg_mar.28462,3.07999992
vbl_ssh_allreg_mar.28463,3.06999993
vbl_ssh_allreg_mar.28464,3.05999994
vbl_ssh_allreg_mar.28465,3.05999994
vbl_ssh_allreg_mar.28466,3.04999995
vbl_ssh_allreg_mar.28467,3.03999996
vbl_ssh_allreg_mar.28468,3.02999997
vbl_ssh_allreg_mar.28469,3.01999998
vbl_ssh_allreg_mar.28470,3.00999999
vbl_ssh_allreg_mar.28471,3
vbl_ssh_allreg_mar.28472,2.98000002
vbl_ssh_allreg_mar.28473,2.97000003
vbl_ssh_allreg_mar.28474,2.95000005
vbl_ssh_allreg_mar.28475,2.94000006
vbl_ssh_allreg_mar.28476,2.92000008
vbl_ssh_allreg_mar.28477,2.91000009
vbl_ssh_allreg_mar.28478,2.8900001
vbl_ssh_allreg_mar.28479,2.83999991
vbl_ssh_allreg_mar.28480,2.76999998
vbl_ssh_allreg_mar.28481,2.78999996
vbl_ssh_allreg_mar.28482,2.72000003
vbl_ssh_allreg_mar.28483,2.6400001
vbl_ssh_allreg_mar.28484,2.53999996
vbl_ssh_allreg_mar.28485,2.4000001
vbl_ssh_allreg_mar.28486,2.20000005
vbl_ssh_allreg_mar.28487,2.76999998
vbl_ssh_allreg_mar.28488,2.76999998
vbl_ssh_allreg_mar.28489,2.76999998
vbl_ssh_allreg_mar.28490,2.76999998
vbl_ssh_allreg_mar.28491,2.76999998
vbl_ssh_allreg_mar.28492,2.76999998
vbl_ssh_allreg_mar.28493,2.76999998
vbl_ssh_allreg_mar.28494,2.76999998
vbl_ssh_allreg_mar.28495,2.76999998
vbl_ssh_allreg_mar.28496,2.76999998
vbl_ssh_allreg_mar.28497,2.76999998
vbl_ssh_allreg_mar.28498,2.76999998
vbl_ssh_allreg_mar.28499,2.76999998
vbl_ssh_allreg_mar.28500,2.76999998
vbl_ssh_allreg_mar.28501,2.76999998
vbl_ssh_allreg_mar.28502,2.76999998
vbl_ssh_allreg_mar.28503,2.76999998
vbl_ssh_allreg_mar.28504,2.76999998
vbl_ssh_allreg_mar.28505,2.76999998
vbl_ssh_allreg_mar.28506,2.76999998
vbl_ssh_allreg_mar.28507,2.76999998
vbl_ssh_allreg_mar.28508,2.76999998
vbl_ssh_allreg_mar.28509,2.76999998
vbl_ssh_allreg_mar.28510,2.76999998
vbl_ssh_allreg_mar.28511,2.75999999
vbl_ssh_allreg_mar.28512,2.75999999
vbl_ssh_allreg_mar.28513,2.75
vbl_ssh_allreg_mar.28514,2.74000001
vbl_ssh_allreg_mar.28515,2.74000001
vbl_ssh_allreg_mar.28516,2.73000002
vbl_ssh_allreg_mar.28517,2.71000004
vbl_ssh_allreg_mar.28518,2.70000005
vbl_ssh_allreg_mar.28519,2.68000007
vbl_ssh_allreg_mar.28520,2.66000009
vbl_ssh_allreg_mar.28521,2.6400001
vbl_ssh_allreg_mar.28522,2.61999989
vbl_ssh_allreg_mar.28523,2.5999999
vbl_ssh_allreg_mar.28524,2.57999992
vbl_ssh_allreg_mar.28525,2.54999995
vbl_ssh_allreg_mar.28526,2.52999997
vbl_ssh_allreg_mar.28527,2.47000003
vbl_ssh_allreg_mar.28528,2.29999995
vbl_ssh_allreg_mar.28529,2.03999996
vbl_ssh_allreg_mar.28530,1.66999996
vbl_ssh_allreg_mar.28531,2.77999997
vbl_ssh_allreg_mar.28532,2.77999997
vbl_ssh_allreg_mar.28533,2.76999998
vbl_ssh_allreg_mar.28534,2.76999998
vbl_ssh_allreg_mar.28535,2.76999998
vbl_ssh_allreg_mar.28536,2.76999998
vbl_ssh_allreg_mar.28537,2.76999998
vbl_ssh_allreg_mar.28538,2.76999998
vbl_ssh_allreg_mar.28539,2.76999998
vbl_ssh_allreg_mar.28540,2.76999998
vbl_ssh_allreg_mar.28541,2.76999998
vbl_ssh_allreg_mar.28542,2.76999998
vbl_ssh_allreg_mar.28543,2.76999998
vbl_ssh_allreg_mar.28544,2.76999998
vbl_ssh_allreg_mar.28545,2.76999998
vbl_ssh_allreg_mar.28546,2.76999998
vbl_ssh_allreg_mar.28547,2.76999998
vbl_ssh_allreg_mar.28548,2.76999998
vbl_ssh_allreg_mar.28549,2.76999998
vbl_ssh_allreg_mar.28550,2.76999998
vbl_ssh_allreg_mar.28551,2.76999998
vbl_ssh_allreg_mar.28552,2.76999998
vbl_ssh_allreg_mar.28553,2.76999998
vbl_ssh_allreg_mar.28554,2.76999998
vbl_ssh_allreg_mar.28555,2.75999999
vbl_ssh_allreg_mar.28556,2.75
vbl_ssh_allreg_mar.28557,2.75
vbl_ssh_allreg_mar.28558,2.74000001
vbl_ssh_allreg_mar.28559,2.73000002
vbl_ssh_allreg_mar.28560,2.73000002
vbl_ssh_allreg_mar.28561,2.72000003
vbl_ssh_allreg_mar.28562,2.70000005
vbl_ssh_allreg_mar.28563,2.68000007
vbl_ssh_allreg_mar.28564,2.66000009
vbl_ssh_allreg_mar.28565,2.6400001
vbl_ssh_allreg_mar.28566,2.61999989
vbl_ssh_allreg_mar.28567,2.5999999
vbl_ssh_allreg_mar.28568,2.57999992
vbl_ssh_allreg_mar.28569,2.54999995
vbl_ssh_allreg_mar.28570,2.52999997
vbl_ssh_allreg_mar.28571,2.49000001
vbl_ssh_allreg_mar.28572,2.38000011
vbl_ssh_allreg_mar.28573,2.1500001
vbl_ssh_allreg_mar.28574,1.77999997
vbl_ssh_allreg_mar.28575,2.77999997
vbl_ssh_allreg_mar.28576,2.77999997
vbl_ssh_allreg_mar.28577,2.77999997
vbl_ssh_allreg_mar.28578,2.76999998
vbl_ssh_allreg_mar.28579,2.76999998
vbl_ssh_allreg_mar.28580,2.76999998
vbl_ssh_allreg_mar.28581,2.76999998
vbl_ssh_allreg_mar.28582,2.76999998
vbl_ssh_allreg_mar.28583,2.76999998
vbl_ssh_allreg_mar.28584,2.76999998
vbl_ssh_allreg_mar.28585,2.76999998
vbl_ssh_allreg_mar.28586,2.76999998
vbl_ssh_allreg_mar.28587,2.76999998
vbl_ssh_allreg_mar.28588,2.76999998
vbl_ssh_allreg_mar.28589,2.76999998
vbl_ssh_allreg_mar.28590,2.76999998
vbl_ssh_allreg_mar.28591,2.76999998
vbl_ssh_allreg_mar.28592,2.76999998
vbl_ssh_allreg_mar.28593,2.76999998
vbl_ssh_allreg_mar.28594,2.76999998
vbl_ssh_allreg_mar.28595,2.76999998
vbl_ssh_allreg_mar.28596,2.75999999
vbl_ssh_allreg_mar.28597,2.75999999
vbl_ssh_allreg_mar.28598,2.75999999
vbl_ssh_allreg_mar.28599,2.75
vbl_ssh_allreg_mar.28600,2.74000001
vbl_ssh_allreg_mar.28601,2.73000002
vbl_ssh_allreg_mar.28602,2.72000003
vbl_ssh_allreg_mar.28603,2.71000004
vbl_ssh_allreg_mar.28604,2.70000005
vbl_ssh_allreg_mar.28605,2.68000007
vbl_ssh_allreg_mar.28606,2.66000009
vbl_ssh_allreg_mar.28607,2.6400001
vbl_ssh_allreg_mar.28608,2.61999989
vbl_ssh_allreg_mar.28609,2.5999999
vbl_ssh_allreg_mar.28610,2.57999992
vbl_ssh_allreg_mar.28611,2.54999995
vbl_ssh_allreg_mar.28612,2.52999997
vbl_ssh_allreg_mar.28613,2.5
vbl_ssh_allreg_mar.28614,2.43000007
vbl_ssh_allreg_mar.28615,2.29999995
vbl_ssh_allreg_mar.28616,2.11999989
vbl_ssh_allreg_mar.28617,2.77999997
vbl_ssh_allreg_mar.28618,2.77999997
vbl_ssh_allreg_mar.28619,2.77999997
vbl_ssh_allreg_mar.28620,2.77999997
vbl_ssh_allreg_mar.28621,2.77999997
vbl_ssh_allreg_mar.28622,2.76999998
vbl_ssh_allreg_mar.28623,2.76999998
vbl_ssh_allreg_mar.28624,2.76999998
vbl_ssh_allreg_mar.28625,2.76999998
vbl_ssh_allreg_mar.28626,2.76999998
vbl_ssh_allreg_mar.28627,2.76999998
vbl_ssh_allreg_mar.28628,2.75999999
vbl_ssh_allreg_mar.28629,2.76999998
vbl_ssh_allreg_mar.28630,2.76999998
vbl_ssh_allreg_mar.28631,2.76999998
vbl_ssh_allreg_mar.28632,2.76999998
vbl_ssh_allreg_mar.28633,2.76999998
vbl_ssh_allreg_mar.28634,2.76999998
vbl_ssh_allreg_mar.28635,2.75999999
vbl_ssh_allreg_mar.28636,2.75999999
vbl_ssh_allreg_mar.28637,2.75999999
vbl_ssh_allreg_mar.28638,2.75999999
vbl_ssh_allreg_mar.28639,2.75999999
vbl_ssh_allreg_mar.28640,2.75999999
vbl_ssh_allreg_mar.28641,2.75999999
vbl_ssh_allreg_mar.28642,2.75
vbl_ssh_allreg_mar.28643,2.74000001
vbl_ssh_allreg_mar.28644,2.73000002
vbl_ssh_allreg_mar.28645,2.72000003
vbl_ssh_allreg_mar.28646,2.71000004
vbl_ssh_allreg_mar.28647,2.70000005
vbl_ssh_allreg_mar.28648,2.69000006
vbl_ssh_allreg_mar.28649,2.67000008
vbl_ssh_allreg_mar.28650,2.6500001
vbl_ssh_allreg_mar.28651,2.61999989
vbl_ssh_allreg_mar.28652,2.5999999
vbl_ssh_allreg_mar.28653,2.57999992
vbl_ssh_allreg_mar.28654,2.54999995
vbl_ssh_allreg_mar.28655,2.52999997
vbl_ssh_allreg_mar.28656,2.5
vbl_ssh_allreg_mar.28657,2.46000004
vbl_ssh_allreg_mar.28658,2.38000011
vbl_ssh_allreg_mar.28659,2.27999997
vbl_ssh_allreg_mar.28660,2.0999999
vbl_ssh_allreg_mar.28661,2.78999996
vbl_ssh_allreg_mar.28662,2.77999997
vbl_ssh_allreg_mar.28663,2.77999997
vbl_ssh_allreg_mar.28664,2.77999997
vbl_ssh_allreg_mar.28665,2.77999997
vbl_ssh_allreg_mar.28666,2.77999997
vbl_ssh_allreg_mar.28667,2.76999998
vbl_ssh_allreg_mar.28668,2.76999998
vbl_ssh_allreg_mar.28669,2.76999998
vbl_ssh_allreg_mar.28670,2.76999998
vbl_ssh_allreg_mar.28671,2.76999998
vbl_ssh_allreg_mar.28672,2.76999998
vbl_ssh_allreg_mar.28673,2.76999998
vbl_ssh_allreg_mar.28674,2.76999998
vbl_ssh_allreg_mar.28675,2.76999998
vbl_ssh_allreg_mar.28676,2.76999998
vbl_ssh_allreg_mar.28677,2.76999998
vbl_ssh_allreg_mar.28678,2.76999998
