FID,sep_ssh
vbl_ssh_allreg_sep.26467,1.85000002
vbl_ssh_allreg_sep.26468,1.84000003
vbl_ssh_allreg_sep.26469,1.83000004
vbl_ssh_allreg_sep.26470,1.82000005
vbl_ssh_allreg_sep.26471,1.80999994
vbl_ssh_allreg_sep.26472,1.80999994
vbl_ssh_allreg_sep.26473,1.79999995
vbl_ssh_allreg_sep.26474,1.78999996
vbl_ssh_allreg_sep.26475,1.77999997
vbl_ssh_allreg_sep.26476,1.75999999
vbl_ssh_allreg_sep.26477,1.75
vbl_ssh_allreg_sep.26478,1.73000002
vbl_ssh_allreg_sep.26479,1.71000004
vbl_ssh_allreg_sep.26480,1.69000006
vbl_ssh_allreg_sep.26481,1.65999997
vbl_ssh_allreg_sep.26482,1.63
vbl_ssh_allreg_sep.26483,1.59000003
vbl_ssh_allreg_sep.26484,1.52999997
vbl_ssh_allreg_sep.26485,1.46000004
vbl_ssh_allreg_sep.26486,1.29999995
vbl_ssh_allreg_sep.26487,1.96000004
vbl_ssh_allreg_sep.26488,1.96000004
vbl_ssh_allreg_sep.26489,1.95000005
vbl_ssh_allreg_sep.26490,1.95000005
vbl_ssh_allreg_sep.26491,1.94000006
vbl_ssh_allreg_sep.26492,1.94000006
vbl_ssh_allreg_sep.26493,1.92999995
vbl_ssh_allreg_sep.26494,1.92999995
vbl_ssh_allreg_sep.26495,1.91999996
vbl_ssh_allreg_sep.26496,1.91999996
vbl_ssh_allreg_sep.26497,1.90999997
vbl_ssh_allreg_sep.26498,1.90999997
vbl_ssh_allreg_sep.26499,1.89999998
vbl_ssh_allreg_sep.26500,1.88999999
vbl_ssh_allreg_sep.26501,1.88999999
vbl_ssh_allreg_sep.26502,1.88
vbl_ssh_allreg_sep.26503,1.87
vbl_ssh_allreg_sep.26504,1.87
vbl_ssh_allreg_sep.26505,1.86000001
vbl_ssh_allreg_sep.26506,1.85000002
vbl_ssh_allreg_sep.26507,1.85000002
vbl_ssh_allreg_sep.26508,1.84000003
vbl_ssh_allreg_sep.26509,1.83000004
vbl_ssh_allreg_sep.26510,1.82000005
vbl_ssh_allreg_sep.26511,1.80999994
vbl_ssh_allreg_sep.26512,1.79999995
vbl_ssh_allreg_sep.26513,1.78999996
vbl_ssh_allreg_sep.26514,1.77999997
vbl_ssh_allreg_sep.26515,1.76999998
vbl_ssh_allreg_sep.26516,1.75999999
vbl_ssh_allreg_sep.26517,1.74000001
vbl_ssh_allreg_sep.26518,1.73000002
vbl_ssh_allreg_sep.26519,1.71000004
vbl_ssh_allreg_sep.26520,1.67999995
vbl_ssh_allreg_sep.26521,1.64999998
vbl_ssh_allreg_sep.26522,1.61000001
vbl_ssh_allreg_sep.26523,1.55999994
vbl_ssh_allreg_sep.26524,1.5
vbl_ssh_allreg_sep.26525,1.40999997
vbl_ssh_allreg_sep.26526,1.15999997
vbl_ssh_allreg_sep.26527,1.96000004
vbl_ssh_allreg_sep.26528,1.96000004
vbl_ssh_allreg_sep.26529,1.96000004
vbl_ssh_allreg_sep.26530,1.95000005
vbl_ssh_allreg_sep.26531,1.95000005
vbl_ssh_allreg_sep.26532,1.94000006
vbl_ssh_allreg_sep.26533,1.92999995
vbl_ssh_allreg_sep.26534,1.92999995
vbl_ssh_allreg_sep.26535,1.91999996
vbl_ssh_allreg_sep.26536,1.91999996
vbl_ssh_allreg_sep.26537,1.90999997
vbl_ssh_allreg_sep.26538,1.90999997
vbl_ssh_allreg_sep.26539,1.89999998
vbl_ssh_allreg_sep.26540,1.89999998
vbl_ssh_allreg_sep.26541,1.88999999
vbl_ssh_allreg_sep.26542,1.88
vbl_ssh_allreg_sep.26543,1.87
vbl_ssh_allreg_sep.26544,1.87
vbl_ssh_allreg_sep.26545,1.86000001
vbl_ssh_allreg_sep.26546,1.85000002
vbl_ssh_allreg_sep.26547,1.85000002
vbl_ssh_allreg_sep.26548,1.84000003
vbl_ssh_allreg_sep.26549,1.83000004
vbl_ssh_allreg_sep.26550,1.82000005
vbl_ssh_allreg_sep.26551,1.80999994
vbl_ssh_allreg_sep.26552,1.79999995
vbl_ssh_allreg_sep.26553,1.78999996
vbl_ssh_allreg_sep.26554,1.77999997
vbl_ssh_allreg_sep.26555,1.76999998
vbl_ssh_allreg_sep.26556,1.75999999
vbl_ssh_allreg_sep.26557,1.74000001
vbl_ssh_allreg_sep.26558,1.72000003
vbl_ssh_allreg_sep.26559,1.70000005
vbl_ssh_allreg_sep.26560,1.66999996
vbl_ssh_allreg_sep.26561,1.63999999
vbl_ssh_allreg_sep.26562,1.59000003
vbl_ssh_allreg_sep.26563,1.53999996
vbl_ssh_allreg_sep.26564,1.47000003
vbl_ssh_allreg_sep.26565,1.28999996
vbl_ssh_allreg_sep.26566,1.97000003
vbl_ssh_allreg_sep.26567,1.97000003
vbl_ssh_allreg_sep.26568,1.96000004
vbl_ssh_allreg_sep.26569,1.96000004
vbl_ssh_allreg_sep.26570,1.95000005
vbl_ssh_allreg_sep.26571,1.95000005
vbl_ssh_allreg_sep.26572,1.94000006
vbl_ssh_allreg_sep.26573,1.92999995
vbl_ssh_allreg_sep.26574,1.92999995
vbl_ssh_allreg_sep.26575,1.91999996
vbl_ssh_allreg_sep.26576,1.91999996
vbl_ssh_allreg_sep.26577,1.90999997
vbl_ssh_allreg_sep.26578,1.90999997
vbl_ssh_allreg_sep.26579,1.89999998
vbl_ssh_allreg_sep.26580,1.88999999
vbl_ssh_allreg_sep.26581,1.88999999
vbl_ssh_allreg_sep.26582,1.88
vbl_ssh_allreg_sep.26583,1.87
vbl_ssh_allreg_sep.26584,1.87
vbl_ssh_allreg_sep.26585,1.86000001
vbl_ssh_allreg_sep.26586,1.85000002
vbl_ssh_allreg_sep.26587,1.85000002
vbl_ssh_allreg_sep.26588,1.84000003
vbl_ssh_allreg_sep.26589,1.83000004
vbl_ssh_allreg_sep.26590,1.82000005
vbl_ssh_allreg_sep.26591,1.80999994
vbl_ssh_allreg_sep.26592,1.79999995
vbl_ssh_allreg_sep.26593,1.78999996
vbl_ssh_allreg_sep.26594,1.77999997
vbl_ssh_allreg_sep.26595,1.76999998
vbl_ssh_allreg_sep.26596,1.75
vbl_ssh_allreg_sep.26597,1.74000001
vbl_ssh_allreg_sep.26598,1.72000003
vbl_ssh_allreg_sep.26599,1.67999995
vbl_ssh_allreg_sep.26600,1.64999998
vbl_ssh_allreg_sep.26601,1.62
vbl_ssh_allreg_sep.26602,1.55999994
vbl_ssh_allreg_sep.26603,1.5
vbl_ssh_allreg_sep.26604,1.44000006
vbl_ssh_allreg_sep.26605,1.19000006
vbl_ssh_allreg_sep.26606,1.98000002
vbl_ssh_allreg_sep.26607,1.98000002
vbl_ssh_allreg_sep.26608,1.98000002
vbl_ssh_allreg_sep.26609,1.97000003
vbl_ssh_allreg_sep.26610,1.96000004
vbl_ssh_allreg_sep.26611,1.96000004
vbl_ssh_allreg_sep.26612,1.95000005
vbl_ssh_allreg_sep.26613,1.95000005
vbl_ssh_allreg_sep.26614,1.94000006
vbl_ssh_allreg_sep.26615,1.94000006
vbl_ssh_allreg_sep.26616,1.92999995
vbl_ssh_allreg_sep.26617,1.91999996
vbl_ssh_allreg_sep.26618,1.91999996
vbl_ssh_allreg_sep.26619,1.90999997
vbl_ssh_allreg_sep.26620,1.90999997
vbl_ssh_allreg_sep.26621,1.89999998
vbl_ssh_allreg_sep.26622,1.88999999
vbl_ssh_allreg_sep.26623,1.88999999
vbl_ssh_allreg_sep.26624,1.88
vbl_ssh_allreg_sep.26625,1.87
vbl_ssh_allreg_sep.26626,1.87
vbl_ssh_allreg_sep.26627,1.86000001
vbl_ssh_allreg_sep.26628,1.85000002
vbl_ssh_allreg_sep.26629,1.84000003
vbl_ssh_allreg_sep.26630,1.84000003
vbl_ssh_allreg_sep.26631,1.83000004
vbl_ssh_allreg_sep.26632,1.82000005
vbl_ssh_allreg_sep.26633,1.80999994
vbl_ssh_allreg_sep.26634,1.79999995
vbl_ssh_allreg_sep.26635,1.78999996
vbl_ssh_allreg_sep.26636,1.77999997
vbl_ssh_allreg_sep.26637,1.75999999
vbl_ssh_allreg_sep.26638,1.75
vbl_ssh_allreg_sep.26639,1.73000002
vbl_ssh_allreg_sep.26640,1.70000005
vbl_ssh_allreg_sep.26641,1.66999996
vbl_ssh_allreg_sep.26642,1.63999999
vbl_ssh_allreg_sep.26643,1.59000003
vbl_ssh_allreg_sep.26644,1.53999996
vbl_ssh_allreg_sep.26645,1.48000002
vbl_ssh_allreg_sep.26646,1.38
vbl_ssh_allreg_sep.26647,1.99000001
vbl_ssh_allreg_sep.26648,1.99000001
vbl_ssh_allreg_sep.26649,1.99000001
vbl_ssh_allreg_sep.26650,1.98000002
vbl_ssh_allreg_sep.26651,1.97000003
vbl_ssh_allreg_sep.26652,1.97000003
vbl_ssh_allreg_sep.26653,1.96000004
vbl_ssh_allreg_sep.26654,1.96000004
vbl_ssh_allreg_sep.26655,1.95000005
vbl_ssh_allreg_sep.26656,1.95000005
vbl_ssh_allreg_sep.26657,1.94000006
vbl_ssh_allreg_sep.26658,1.94000006
vbl_ssh_allreg_sep.26659,1.92999995
vbl_ssh_allreg_sep.26660,1.91999996
vbl_ssh_allreg_sep.26661,1.91999996
vbl_ssh_allreg_sep.26662,1.90999997
vbl_ssh_allreg_sep.26663,1.90999997
vbl_ssh_allreg_sep.26664,1.89999998
vbl_ssh_allreg_sep.26665,1.88999999
vbl_ssh_allreg_sep.26666,1.88999999
vbl_ssh_allreg_sep.26667,1.88
vbl_ssh_allreg_sep.26668,1.87
vbl_ssh_allreg_sep.26669,1.87
vbl_ssh_allreg_sep.26670,1.86000001
vbl_ssh_allreg_sep.26671,1.85000002
vbl_ssh_allreg_sep.26672,1.84000003
vbl_ssh_allreg_sep.26673,1.83000004
vbl_ssh_allreg_sep.26674,1.82000005
vbl_ssh_allreg_sep.26675,1.80999994
vbl_ssh_allreg_sep.26676,1.79999995
vbl_ssh_allreg_sep.26677,1.78999996
vbl_ssh_allreg_sep.26678,1.77999997
vbl_ssh_allreg_sep.26679,1.76999998
vbl_ssh_allreg_sep.26680,1.75999999
vbl_ssh_allreg_sep.26681,1.74000001
vbl_ssh_allreg_sep.26682,1.72000003
vbl_ssh_allreg_sep.26683,1.69000006
vbl_ssh_allreg_sep.26684,1.65999997
vbl_ssh_allreg_sep.26685,1.62
vbl_ssh_allreg_sep.26686,1.58000004
vbl_ssh_allreg_sep.26687,1.51999998
vbl_ssh_allreg_sep.26688,1.47000003
vbl_ssh_allreg_sep.26689,1.32000005
vbl_ssh_allreg_sep.26690,2.00999999
vbl_ssh_allreg_sep.26691,2.00999999
vbl_ssh_allreg_sep.26692,2
vbl_ssh_allreg_sep.26693,2
vbl_ssh_allreg_sep.26694,1.99000001
vbl_ssh_allreg_sep.26695,1.99000001
vbl_ssh_allreg_sep.26696,1.98000002
vbl_ssh_allreg_sep.26697,1.97000003
vbl_ssh_allreg_sep.26698,1.97000003
vbl_ssh_allreg_sep.26699,1.95000005
vbl_ssh_allreg_sep.26700,1.96000004
vbl_ssh_allreg_sep.26701,1.96000004
vbl_ssh_allreg_sep.26702,1.95000005
vbl_ssh_allreg_sep.26703,1.95000005
vbl_ssh_allreg_sep.26704,1.94000006
vbl_ssh_allreg_sep.26705,1.94000006
vbl_ssh_allreg_sep.26706,1.92999995
vbl_ssh_allreg_sep.26707,1.91999996
vbl_ssh_allreg_sep.26708,1.91999996
vbl_ssh_allreg_sep.26709,1.90999997
vbl_ssh_allreg_sep.26710,1.90999997
vbl_ssh_allreg_sep.26711,1.89999998
vbl_ssh_allreg_sep.26712,1.88999999
vbl_ssh_allreg_sep.26713,1.88999999
vbl_ssh_allreg_sep.26714,1.88
vbl_ssh_allreg_sep.26715,1.87
vbl_ssh_allreg_sep.26716,1.86000001
vbl_ssh_allreg_sep.26717,1.86000001
vbl_ssh_allreg_sep.26718,1.85000002
vbl_ssh_allreg_sep.26719,1.84000003
vbl_ssh_allreg_sep.26720,1.83000004
vbl_ssh_allreg_sep.26721,1.82000005
vbl_ssh_allreg_sep.26722,1.80999994
vbl_ssh_allreg_sep.26723,1.79999995
vbl_ssh_allreg_sep.26724,1.78999996
vbl_ssh_allreg_sep.26725,1.77999997
vbl_ssh_allreg_sep.26726,1.76999998
vbl_ssh_allreg_sep.26727,1.75
vbl_ssh_allreg_sep.26728,1.73000002
vbl_ssh_allreg_sep.26729,1.71000004
vbl_ssh_allreg_sep.26730,1.67999995
vbl_ssh_allreg_sep.26731,1.64999998
vbl_ssh_allreg_sep.26732,1.61000001
vbl_ssh_allreg_sep.26733,1.55999994
vbl_ssh_allreg_sep.26734,1.49000001
vbl_ssh_allreg_sep.26735,1.42999995
vbl_ssh_allreg_sep.26736,1.21000004
vbl_ssh_allreg_sep.26737,2.01999998
vbl_ssh_allreg_sep.26738,2.01999998
vbl_ssh_allreg_sep.26739,2.01999998
vbl_ssh_allreg_sep.26740,2.00999999
vbl_ssh_allreg_sep.26741,2.00999999
vbl_ssh_allreg_sep.26742,2
vbl_ssh_allreg_sep.26743,2
vbl_ssh_allreg_sep.26744,1.99000001
vbl_ssh_allreg_sep.26745,1.99000001
vbl_ssh_allreg_sep.26746,1.98000002
vbl_ssh_allreg_sep.26747,1.98000002
vbl_ssh_allreg_sep.26748,1.97000003
vbl_ssh_allreg_sep.26749,1.96000004
vbl_ssh_allreg_sep.26750,1.96000004
vbl_ssh_allreg_sep.26751,1.95000005
vbl_ssh_allreg_sep.26752,1.95000005
vbl_ssh_allreg_sep.26753,1.94000006
vbl_ssh_allreg_sep.26754,1.94000006
vbl_ssh_allreg_sep.26755,1.92999995
vbl_ssh_allreg_sep.26756,1.91999996
vbl_ssh_allreg_sep.26757,1.91999996
vbl_ssh_allreg_sep.26758,1.90999997
vbl_ssh_allreg_sep.26759,1.89999998
vbl_ssh_allreg_sep.26760,1.89999998
vbl_ssh_allreg_sep.26761,1.88999999
vbl_ssh_allreg_sep.26762,1.88
vbl_ssh_allreg_sep.26763,1.88
vbl_ssh_allreg_sep.26764,1.87
vbl_ssh_allreg_sep.26765,1.86000001
vbl_ssh_allreg_sep.26766,1.85000002
vbl_ssh_allreg_sep.26767,1.85000002
vbl_ssh_allreg_sep.26768,1.84000003
vbl_ssh_allreg_sep.26769,1.83000004
vbl_ssh_allreg_sep.26770,1.82000005
vbl_ssh_allreg_sep.26771,1.80999994
vbl_ssh_allreg_sep.26772,1.79999995
vbl_ssh_allreg_sep.26773,1.78999996
vbl_ssh_allreg_sep.26774,1.76999998
vbl_ssh_allreg_sep.26775,1.75999999
vbl_ssh_allreg_sep.26776,1.74000001
vbl_ssh_allreg_sep.26777,1.72000003
vbl_ssh_allreg_sep.26778,1.70000005
vbl_ssh_allreg_sep.26779,1.66999996
vbl_ssh_allreg_sep.26780,1.63
vbl_ssh_allreg_sep.26781,1.59000003
vbl_ssh_allreg_sep.26782,1.52999997
vbl_ssh_allreg_sep.26783,1.46000004
vbl_ssh_allreg_sep.26784,1.34000003
vbl_ssh_allreg_sep.26785,2.02999997
vbl_ssh_allreg_sep.26786,2.02999997
vbl_ssh_allreg_sep.26787,2.01999998
vbl_ssh_allreg_sep.26788,2.01999998
vbl_ssh_allreg_sep.26789,2.00999999
vbl_ssh_allreg_sep.26790,2.00999999
vbl_ssh_allreg_sep.26791,2
vbl_ssh_allreg_sep.26792,2
vbl_ssh_allreg_sep.26793,1.99000001
vbl_ssh_allreg_sep.26794,1.99000001
vbl_ssh_allreg_sep.26795,1.98000002
vbl_ssh_allreg_sep.26796,1.98000002
vbl_ssh_allreg_sep.26797,1.97000003
vbl_ssh_allreg_sep.26798,1.96000004
vbl_ssh_allreg_sep.26799,1.96000004
vbl_ssh_allreg_sep.26800,1.95000005
vbl_ssh_allreg_sep.26801,1.95000005
vbl_ssh_allreg_sep.26802,1.94000006
vbl_ssh_allreg_sep.26803,1.94000006
vbl_ssh_allreg_sep.26804,1.92999995
vbl_ssh_allreg_sep.26805,1.91999996
vbl_ssh_allreg_sep.26806,1.91999996
vbl_ssh_allreg_sep.26807,1.90999997
vbl_ssh_allreg_sep.26808,1.89999998
vbl_ssh_allreg_sep.26809,1.89999998
vbl_ssh_allreg_sep.26810,1.88999999
vbl_ssh_allreg_sep.26811,1.88
vbl_ssh_allreg_sep.26812,1.88
vbl_ssh_allreg_sep.26813,1.87
vbl_ssh_allreg_sep.26814,1.86000001
vbl_ssh_allreg_sep.26815,1.85000002
vbl_ssh_allreg_sep.26816,1.84000003
vbl_ssh_allreg_sep.26817,1.83000004
vbl_ssh_allreg_sep.26818,1.82000005
vbl_ssh_allreg_sep.26819,1.80999994
vbl_ssh_allreg_sep.26820,1.79999995
vbl_ssh_allreg_sep.26821,1.78999996
vbl_ssh_allreg_sep.26822,1.77999997
vbl_ssh_allreg_sep.26823,1.76999998
vbl_ssh_allreg_sep.26824,1.75
vbl_ssh_allreg_sep.26825,1.73000002
vbl_ssh_allreg_sep.26826,1.71000004
vbl_ssh_allreg_sep.26827,1.69000006
vbl_ssh_allreg_sep.26828,1.65999997
vbl_ssh_allreg_sep.26829,1.61000001
vbl_ssh_allreg_sep.26830,1.55999994
vbl_ssh_allreg_sep.26831,1.49000001
vbl_ssh_allreg_sep.26832,1.41999996
vbl_ssh_allreg_sep.26833,1.24000001
vbl_ssh_allreg_sep.26834,2.02999997
vbl_ssh_allreg_sep.26835,2.02999997
vbl_ssh_allreg_sep.26836,2.01999998
vbl_ssh_allreg_sep.26837,2.01999998
vbl_ssh_allreg_sep.26838,2.01999998
vbl_ssh_allreg_sep.26839,2.00999999
vbl_ssh_allreg_sep.26840,2.00999999
vbl_ssh_allreg_sep.26841,2
vbl_ssh_allreg_sep.26842,2
vbl_ssh_allreg_sep.26843,1.99000001
vbl_ssh_allreg_sep.26844,1.99000001
vbl_ssh_allreg_sep.26845,1.98000002
vbl_ssh_allreg_sep.26846,1.98000002
vbl_ssh_allreg_sep.26847,1.97000003
vbl_ssh_allreg_sep.26848,1.96000004
vbl_ssh_allreg_sep.26849,1.96000004
vbl_ssh_allreg_sep.26850,1.95000005
vbl_ssh_allreg_sep.26851,1.95000005
vbl_ssh_allreg_sep.26852,1.94000006
vbl_ssh_allreg_sep.26853,1.94000006
vbl_ssh_allreg_sep.26854,1.92999995
vbl_ssh_allreg_sep.26855,1.91999996
vbl_ssh_allreg_sep.26856,1.91999996
vbl_ssh_allreg_sep.26857,1.90999997
vbl_ssh_allreg_sep.26858,1.89999998
vbl_ssh_allreg_sep.26859,1.89999998
vbl_ssh_allreg_sep.26860,1.88999999
vbl_ssh_allreg_sep.26861,1.88
vbl_ssh_allreg_sep.26862,1.87
vbl_ssh_allreg_sep.26863,1.87
vbl_ssh_allreg_sep.26864,1.86000001
vbl_ssh_allreg_sep.26865,1.85000002
vbl_ssh_allreg_sep.26866,1.84000003
vbl_ssh_allreg_sep.26867,1.83000004
vbl_ssh_allreg_sep.26868,1.82000005
vbl_ssh_allreg_sep.26869,1.80999994
vbl_ssh_allreg_sep.26870,1.79999995
vbl_ssh_allreg_sep.26871,1.78999996
vbl_ssh_allreg_sep.26872,1.77999997
vbl_ssh_allreg_sep.26873,1.75999999
vbl_ssh_allreg_sep.26874,1.74000001
vbl_ssh_allreg_sep.26875,1.72000003
vbl_ssh_allreg_sep.26876,1.70000005
vbl_ssh_allreg_sep.26877,1.67999995
vbl_ssh_allreg_sep.26878,1.63999999
vbl_ssh_allreg_sep.26879,1.59000003
vbl_ssh_allreg_sep.26880,1.51999998
vbl_ssh_allreg_sep.26881,1.45000005
vbl_ssh_allreg_sep.26882,1.29999995
vbl_ssh_allreg_sep.26883,2.03999996
vbl_ssh_allreg_sep.26884,2.02999997
vbl_ssh_allreg_sep.26885,2.02999997
vbl_ssh_allreg_sep.26886,2.01999998
vbl_ssh_allreg_sep.26887,2.01999998
vbl_ssh_allreg_sep.26888,2.01999998
vbl_ssh_allreg_sep.26889,2.00999999
vbl_ssh_allreg_sep.26890,2.00999999
vbl_ssh_allreg_sep.26891,2
vbl_ssh_allreg_sep.26892,2
vbl_ssh_allreg_sep.26893,1.99000001
vbl_ssh_allreg_sep.26894,1.99000001
vbl_ssh_allreg_sep.26895,1.98000002
vbl_ssh_allreg_sep.26896,1.98000002
vbl_ssh_allreg_sep.26897,1.97000003
vbl_ssh_allreg_sep.26898,1.96000004
vbl_ssh_allreg_sep.26899,1.96000004
vbl_ssh_allreg_sep.26900,1.95000005
vbl_ssh_allreg_sep.26901,1.95000005
vbl_ssh_allreg_sep.26902,1.94000006
vbl_ssh_allreg_sep.26903,1.92999995
vbl_ssh_allreg_sep.26904,1.92999995
vbl_ssh_allreg_sep.26905,1.91999996
vbl_ssh_allreg_sep.26906,1.90999997
vbl_ssh_allreg_sep.26907,1.90999997
vbl_ssh_allreg_sep.26908,1.89999998
vbl_ssh_allreg_sep.26909,1.88999999
vbl_ssh_allreg_sep.26910,1.88999999
vbl_ssh_allreg_sep.26911,1.88
vbl_ssh_allreg_sep.26912,1.87
vbl_ssh_allreg_sep.26913,1.86000001
vbl_ssh_allreg_sep.26914,1.85000002
vbl_ssh_allreg_sep.26915,1.85000002
vbl_ssh_allreg_sep.26916,1.84000003
vbl_ssh_allreg_sep.26917,1.83000004
vbl_ssh_allreg_sep.26918,1.82000005
vbl_ssh_allreg_sep.26919,1.80999994
vbl_ssh_allreg_sep.26920,1.12
vbl_ssh_allreg_sep.26921,1.78999996
vbl_ssh_allreg_sep.26922,1.77999997
vbl_ssh_allreg_sep.26923,1.76999998
vbl_ssh_allreg_sep.26924,1.75
vbl_ssh_allreg_sep.26925,1.73000002
vbl_ssh_allreg_sep.26926,1.71000004
vbl_ssh_allreg_sep.26927,1.69000006
vbl_ssh_allreg_sep.26928,1.65999997
vbl_ssh_allreg_sep.26929,1.62
vbl_ssh_allreg_sep.26930,1.55999994
vbl_ssh_allreg_sep.26931,1.48000002
vbl_ssh_allreg_sep.26932,1.33000004
vbl_ssh_allreg_sep.26933,2.03999996
vbl_ssh_allreg_sep.26934,2.03999996
vbl_ssh_allreg_sep.26935,2.03999996
vbl_ssh_allreg_sep.26936,2.02999997
vbl_ssh_allreg_sep.26937,2.02999997
vbl_ssh_allreg_sep.26938,2.02999997
vbl_ssh_allreg_sep.26939,2.01999998
vbl_ssh_allreg_sep.26940,2.01999998
vbl_ssh_allreg_sep.26941,2.00999999
vbl_ssh_allreg_sep.26942,2.00999999
vbl_ssh_allreg_sep.26943,2
vbl_ssh_allreg_sep.26944,2
vbl_ssh_allreg_sep.26945,1.99000001
vbl_ssh_allreg_sep.26946,1.99000001
vbl_ssh_allreg_sep.26947,1.98000002
vbl_ssh_allreg_sep.26948,1.98000002
vbl_ssh_allreg_sep.26949,1.97000003
vbl_ssh_allreg_sep.26950,1.96000004
vbl_ssh_allreg_sep.26951,1.96000004
vbl_ssh_allreg_sep.26952,1.95000005
vbl_ssh_allreg_sep.26953,1.95000005
vbl_ssh_allreg_sep.26954,1.94000006
vbl_ssh_allreg_sep.26955,1.92999995
vbl_ssh_allreg_sep.26956,1.92999995
vbl_ssh_allreg_sep.26957,1.91999996
vbl_ssh_allreg_sep.26958,1.90999997
vbl_ssh_allreg_sep.26959,1.90999997
vbl_ssh_allreg_sep.26960,1.89999998
vbl_ssh_allreg_sep.26961,1.88999999
vbl_ssh_allreg_sep.26962,1.88
vbl_ssh_allreg_sep.26963,1.88
vbl_ssh_allreg_sep.26964,1.87
vbl_ssh_allreg_sep.26965,1.86000001
vbl_ssh_allreg_sep.26966,1.85000002
vbl_ssh_allreg_sep.26967,1.84000003
vbl_ssh_allreg_sep.26968,1.83000004
vbl_ssh_allreg_sep.26969,1.82000005
vbl_ssh_allreg_sep.26970,1.80999994
vbl_ssh_allreg_sep.26971,1.79999995
vbl_ssh_allreg_sep.26972,1.78999996
vbl_ssh_allreg_sep.26973,1.76999998
vbl_ssh_allreg_sep.26974,1.75999999
vbl_ssh_allreg_sep.26975,1.74000001
vbl_ssh_allreg_sep.26976,1.72000003
vbl_ssh_allreg_sep.26977,1.70000005
vbl_ssh_allreg_sep.26978,1.67999995
vbl_ssh_allreg_sep.26979,1.63999999
vbl_ssh_allreg_sep.26980,1.59000003
vbl_ssh_allreg_sep.26981,1.51999998
vbl_ssh_allreg_sep.26982,1.37
vbl_ssh_allreg_sep.26983,2.04999995
vbl_ssh_allreg_sep.26984,2.04999995
vbl_ssh_allreg_sep.26985,2.03999996
vbl_ssh_allreg_sep.26986,2.03999996
vbl_ssh_allreg_sep.26987,2.03999996
vbl_ssh_allreg_sep.26988,2.02999997
vbl_ssh_allreg_sep.26989,2.02999997
vbl_ssh_allreg_sep.26990,2.01999998
vbl_ssh_allreg_sep.26991,2.01999998
vbl_ssh_allreg_sep.26992,2.00999999
vbl_ssh_allreg_sep.26993,2.00999999
vbl_ssh_allreg_sep.26994,2
vbl_ssh_allreg_sep.26995,2
vbl_ssh_allreg_sep.26996,1.99000001
vbl_ssh_allreg_sep.26997,1.99000001
vbl_ssh_allreg_sep.26998,1.98000002
vbl_ssh_allreg_sep.26999,1.98000002
vbl_ssh_allreg_sep.27000,1.97000003
vbl_ssh_allreg_sep.27001,1.96000004
vbl_ssh_allreg_sep.27002,1.96000004
vbl_ssh_allreg_sep.27003,1.95000005
vbl_ssh_allreg_sep.27004,1.94000006
vbl_ssh_allreg_sep.27005,1.94000006
vbl_ssh_allreg_sep.27006,1.92999995
vbl_ssh_allreg_sep.27007,1.91999996
vbl_ssh_allreg_sep.27008,1.91999996
vbl_ssh_allreg_sep.27009,1.90999997
vbl_ssh_allreg_sep.27010,1.89999998
vbl_ssh_allreg_sep.27011,1.89999998
vbl_ssh_allreg_sep.27012,1.88999999
vbl_ssh_allreg_sep.27013,1.88
vbl_ssh_allreg_sep.27014,1.87
vbl_ssh_allreg_sep.27015,1.87
vbl_ssh_allreg_sep.27016,1.86000001
vbl_ssh_allreg_sep.27017,1.85000002
vbl_ssh_allreg_sep.27018,1.84000003
vbl_ssh_allreg_sep.27019,1.83000004
vbl_ssh_allreg_sep.27020,1.80999994
vbl_ssh_allreg_sep.27021,1.79999995
vbl_ssh_allreg_sep.27022,1.78999996
vbl_ssh_allreg_sep.27023,1.77999997
vbl_ssh_allreg_sep.27024,1.75999999
vbl_ssh_allreg_sep.27025,1.75
vbl_ssh_allreg_sep.27026,1.73000002
vbl_ssh_allreg_sep.27027,1.71000004
vbl_ssh_allreg_sep.27028,1.69000006
vbl_ssh_allreg_sep.27029,1.65999997
vbl_ssh_allreg_sep.27030,1.62
vbl_ssh_allreg_sep.27031,1.55999994
vbl_ssh_allreg_sep.27032,1.47000003
vbl_ssh_allreg_sep.27033,2.04999995
vbl_ssh_allreg_sep.27034,2.04999995
vbl_ssh_allreg_sep.27035,2.04999995
vbl_ssh_allreg_sep.27036,2.03999996
vbl_ssh_allreg_sep.27037,2.03999996
vbl_ssh_allreg_sep.27038,2.02999997
vbl_ssh_allreg_sep.27039,2.02999997
vbl_ssh_allreg_sep.27040,2.02999997
vbl_ssh_allreg_sep.27041,2.01999998
vbl_ssh_allreg_sep.27042,2.01999998
vbl_ssh_allreg_sep.27043,2.00999999
vbl_ssh_allreg_sep.27044,2.00999999
vbl_ssh_allreg_sep.27045,2
vbl_ssh_allreg_sep.27046,2
vbl_ssh_allreg_sep.27047,1.99000001
vbl_ssh_allreg_sep.27048,1.99000001
vbl_ssh_allreg_sep.27049,1.98000002
vbl_ssh_allreg_sep.27050,1.97000003
vbl_ssh_allreg_sep.27051,1.97000003
vbl_ssh_allreg_sep.27052,1.96000004
vbl_ssh_allreg_sep.27053,1.95000005
vbl_ssh_allreg_sep.27054,1.95000005
vbl_ssh_allreg_sep.27055,1.94000006
