FID,jun_ssh
vbl_ssh_allreg_jun.61005,1.40999997
vbl_ssh_allreg_jun.61006,1.41999996
vbl_ssh_allreg_jun.61007,1.45000005
vbl_ssh_allreg_jun.61008,1.48000002
vbl_ssh_allreg_jun.61009,1.51999998
vbl_ssh_allreg_jun.61010,1.57000005
vbl_ssh_allreg_jun.61011,1.61000001
vbl_ssh_allreg_jun.61012,1.63999999
vbl_ssh_allreg_jun.61013,1.66999996
vbl_ssh_allreg_jun.61014,1.69000006
vbl_ssh_allreg_jun.61015,1.70000005
vbl_ssh_allreg_jun.61016,1.72000003
vbl_ssh_allreg_jun.61017,1.73000002
vbl_ssh_allreg_jun.61018,1.73000002
vbl_ssh_allreg_jun.61019,1.74000001
vbl_ssh_allreg_jun.61020,1.75
vbl_ssh_allreg_jun.61021,1.75999999
vbl_ssh_allreg_jun.61022,1.76999998
vbl_ssh_allreg_jun.61023,1.76999998
vbl_ssh_allreg_jun.61024,1.77999997
vbl_ssh_allreg_jun.61025,1.77999997
vbl_ssh_allreg_jun.61026,1.78999996
vbl_ssh_allreg_jun.61027,1.78999996
vbl_ssh_allreg_jun.61028,1.78999996
vbl_ssh_allreg_jun.61029,1.78999996
vbl_ssh_allreg_jun.61030,1.79999995
vbl_ssh_allreg_jun.61031,1.79999995
vbl_ssh_allreg_jun.61032,1.79999995
vbl_ssh_allreg_jun.61033,0.95999998
vbl_ssh_allreg_jun.61034,1.03999996
vbl_ssh_allreg_jun.61035,1.02999997
vbl_ssh_allreg_jun.61036,1.16999996
vbl_ssh_allreg_jun.61037,1.25999999
vbl_ssh_allreg_jun.61038,1.25
vbl_ssh_allreg_jun.61039,1.25999999
vbl_ssh_allreg_jun.61040,1.25
vbl_ssh_allreg_jun.61041,1.19000006
vbl_ssh_allreg_jun.61042,1.19000006
vbl_ssh_allreg_jun.61043,1.11000001
vbl_ssh_allreg_jun.61044,1.20000005
vbl_ssh_allreg_jun.61045,1.22000003
vbl_ssh_allreg_jun.61046,1.28999996
vbl_ssh_allreg_jun.61047,1.35000002
vbl_ssh_allreg_jun.43,1.92999995
vbl_ssh_allreg_jun.61048,1.38
vbl_ssh_allreg_jun.61049,1.39999998
vbl_ssh_allreg_jun.61050,1.39999998
vbl_ssh_allreg_jun.61051,1.38999999
vbl_ssh_allreg_jun.61052,1.38
vbl_ssh_allreg_jun.61053,1.38
vbl_ssh_allreg_jun.61054,1.37
vbl_ssh_allreg_jun.61055,1.37
vbl_ssh_allreg_jun.61056,1.37
vbl_ssh_allreg_jun.61057,1.38999999
vbl_ssh_allreg_jun.61058,1.45000005
vbl_ssh_allreg_jun.61059,1.49000001
vbl_ssh_allreg_jun.61060,1.53999996
vbl_ssh_allreg_jun.61061,1.59000003
vbl_ssh_allreg_jun.61062,1.62
vbl_ssh_allreg_jun.61063,1.64999998
vbl_ssh_allreg_jun.61064,1.66999996
vbl_ssh_allreg_jun.61065,1.69000006
vbl_ssh_allreg_jun.61066,1.70000005
vbl_ssh_allreg_jun.61067,1.70000005
vbl_ssh_allreg_jun.61068,1.71000004
vbl_ssh_allreg_jun.61069,1.73000002
vbl_ssh_allreg_jun.61070,1.74000001
vbl_ssh_allreg_jun.61071,1.75
vbl_ssh_allreg_jun.61072,1.75999999
vbl_ssh_allreg_jun.61073,1.75999999
vbl_ssh_allreg_jun.61074,1.76999998
vbl_ssh_allreg_jun.61075,1.76999998
vbl_ssh_allreg_jun.61076,1.77999997
vbl_ssh_allreg_jun.61077,1.77999997
vbl_ssh_allreg_jun.61078,1.77999997
vbl_ssh_allreg_jun.61079,1.78999996
vbl_ssh_allreg_jun.61080,1.78999996
vbl_ssh_allreg_jun.61081,1.78999996
vbl_ssh_allreg_jun.44,1.94000006
vbl_ssh_allreg_jun.61082,1.78999996
vbl_ssh_allreg_jun.61083,0.56999999
vbl_ssh_allreg_jun.61084,0.83999997
vbl_ssh_allreg_jun.61085,0.82999998
vbl_ssh_allreg_jun.61086,0.75999999
vbl_ssh_allreg_jun.61087,1.12
vbl_ssh_allreg_jun.61088,1.20000005
vbl_ssh_allreg_jun.61089,1.21000004
vbl_ssh_allreg_jun.61090,1.23000002
vbl_ssh_allreg_jun.61091,1.24000001
vbl_ssh_allreg_jun.61092,1.21000004
vbl_ssh_allreg_jun.61093,1.21000004
vbl_ssh_allreg_jun.61094,1.17999995
vbl_ssh_allreg_jun.61095,1.22000003
vbl_ssh_allreg_jun.61096,1.22000003
vbl_ssh_allreg_jun.61097,1.26999998
vbl_ssh_allreg_jun.61098,1.30999994
vbl_ssh_allreg_jun.61099,1.35000002
vbl_ssh_allreg_jun.61100,1.36000001
vbl_ssh_allreg_jun.61101,1.37
vbl_ssh_allreg_jun.61102,1.37
vbl_ssh_allreg_jun.61103,1.36000001
vbl_ssh_allreg_jun.61104,1.35000002
vbl_ssh_allreg_jun.61105,1.33000004
vbl_ssh_allreg_jun.61106,1.29999995
vbl_ssh_allreg_jun.61107,1.25999999
vbl_ssh_allreg_jun.61108,1.16999996
vbl_ssh_allreg_jun.61109,1.25999999
vbl_ssh_allreg_jun.61110,1.42999995
vbl_ssh_allreg_jun.61111,1.49000001
vbl_ssh_allreg_jun.61112,1.54999995
vbl_ssh_allreg_jun.61113,1.60000002
vbl_ssh_allreg_jun.61114,1.63
vbl_ssh_allreg_jun.61115,1.64999998
vbl_ssh_allreg_jun.61116,1.66999996
vbl_ssh_allreg_jun.61117,1.66999996
vbl_ssh_allreg_jun.61118,1.66999996
vbl_ssh_allreg_jun.61119,1.67999995
vbl_ssh_allreg_jun.61120,1.70000005
vbl_ssh_allreg_jun.61121,1.72000003
vbl_ssh_allreg_jun.61122,1.73000002
vbl_ssh_allreg_jun.61123,1.75
vbl_ssh_allreg_jun.61124,1.75999999
vbl_ssh_allreg_jun.61125,1.75999999
vbl_ssh_allreg_jun.61126,1.76999998
vbl_ssh_allreg_jun.61127,1.76999998
vbl_ssh_allreg_jun.61128,1.76999998
vbl_ssh_allreg_jun.61129,1.77999997
vbl_ssh_allreg_jun.61130,1.77999997
vbl_ssh_allreg_jun.61131,1.77999997
vbl_ssh_allreg_jun.61132,1.77999997
vbl_ssh_allreg_jun.61133,1.77999997
vbl_ssh_allreg_jun.61134,0.63
vbl_ssh_allreg_jun.61135,0.79000002
vbl_ssh_allreg_jun.61136,0.81999999
vbl_ssh_allreg_jun.61137,0.75999999
vbl_ssh_allreg_jun.61138,1.08000004
vbl_ssh_allreg_jun.61139,1.12
vbl_ssh_allreg_jun.61140,1.16999996
vbl_ssh_allreg_jun.61141,1.19000006
vbl_ssh_allreg_jun.61142,1.20000005
vbl_ssh_allreg_jun.61143,1.21000004
vbl_ssh_allreg_jun.61144,1.22000003
vbl_ssh_allreg_jun.61145,1.21000004
vbl_ssh_allreg_jun.61146,1.23000002
vbl_ssh_allreg_jun.61147,1.23000002
vbl_ssh_allreg_jun.61148,1.25
vbl_ssh_allreg_jun.61149,1.27999997
vbl_ssh_allreg_jun.61150,1.30999994
vbl_ssh_allreg_jun.61151,1.33000004
vbl_ssh_allreg_jun.61153,1.34000003
vbl_ssh_allreg_jun.61154,1.33000004
vbl_ssh_allreg_jun.61155,1.30999994
vbl_ssh_allreg_jun.61156,1.27999997
vbl_ssh_allreg_jun.61157,1.23000002
vbl_ssh_allreg_jun.61158,1.14999998
vbl_ssh_allreg_jun.61159,1.33000004
vbl_ssh_allreg_jun.61160,1.41999996
vbl_ssh_allreg_jun.61161,1.48000002
vbl_ssh_allreg_jun.61162,1.53999996
vbl_ssh_allreg_jun.61163,1.60000002
vbl_ssh_allreg_jun.61164,1.63
vbl_ssh_allreg_jun.61165,1.63999999
vbl_ssh_allreg_jun.61166,1.63999999
vbl_ssh_allreg_jun.61167,1.62
vbl_ssh_allreg_jun.61168,1.62
vbl_ssh_allreg_jun.61169,1.63999999
vbl_ssh_allreg_jun.61170,1.66999996
vbl_ssh_allreg_jun.61171,1.70000005
vbl_ssh_allreg_jun.61172,1.73000002
vbl_ssh_allreg_jun.61173,1.74000001
vbl_ssh_allreg_jun.61174,1.75
vbl_ssh_allreg_jun.61175,1.75999999
vbl_ssh_allreg_jun.61176,1.75999999
vbl_ssh_allreg_jun.61177,1.75999999
vbl_ssh_allreg_jun.61178,1.76999998
vbl_ssh_allreg_jun.61179,1.76999998
vbl_ssh_allreg_jun.61180,1.76999998
vbl_ssh_allreg_jun.61181,1.77999997
vbl_ssh_allreg_jun.61182,1.77999997
vbl_ssh_allreg_jun.61183,0.67000002
vbl_ssh_allreg_jun.61184,0.72000003
vbl_ssh_allreg_jun.61185,0.68000001
vbl_ssh_allreg_jun.61186,0.94999999
vbl_ssh_allreg_jun.45,1.94000006
vbl_ssh_allreg_jun.61187,1.07000005
vbl_ssh_allreg_jun.61188,1.10000002
vbl_ssh_allreg_jun.61189,1.15999997
vbl_ssh_allreg_jun.61190,1.13999999
vbl_ssh_allreg_jun.61191,1.19000006
vbl_ssh_allreg_jun.61192,1.20000005
vbl_ssh_allreg_jun.61193,1.21000004
vbl_ssh_allreg_jun.61194,1.24000001
vbl_ssh_allreg_jun.61195,1.23000002
vbl_ssh_allreg_jun.61196,1.24000001
vbl_ssh_allreg_jun.61197,1.25999999
vbl_ssh_allreg_jun.61198,1.27999997
vbl_ssh_allreg_jun.61199,1.29999995
vbl_ssh_allreg_jun.61200,1.29999995
vbl_ssh_allreg_jun.61201,1.29999995
vbl_ssh_allreg_jun.61202,1.28999996
vbl_ssh_allreg_jun.61203,1.26999998
vbl_ssh_allreg_jun.61204,1.24000001
vbl_ssh_allreg_jun.61205,1.16999996
vbl_ssh_allreg_jun.61206,1.05999994
vbl_ssh_allreg_jun.61207,1.26999998
vbl_ssh_allreg_jun.61208,1.39999998
vbl_ssh_allreg_jun.61209,1.52999997
vbl_ssh_allreg_jun.61210,1.58000004
vbl_ssh_allreg_jun.61211,1.61000001
vbl_ssh_allreg_jun.61212,1.63
vbl_ssh_allreg_jun.61213,1.63999999
vbl_ssh_allreg_jun.61214,1.66999996
vbl_ssh_allreg_jun.61215,1.66999996
vbl_ssh_allreg_jun.61216,1.63999999
vbl_ssh_allreg_jun.61217,1.64999998
vbl_ssh_allreg_jun.61218,1.69000006
vbl_ssh_allreg_jun.61219,1.71000004
vbl_ssh_allreg_jun.61220,1.73000002
vbl_ssh_allreg_jun.61221,1.74000001
vbl_ssh_allreg_jun.61222,1.75
vbl_ssh_allreg_jun.61223,1.75
vbl_ssh_allreg_jun.61224,1.75999999
vbl_ssh_allreg_jun.61225,1.75999999
vbl_ssh_allreg_jun.61226,1.75999999
vbl_ssh_allreg_jun.61227,1.76999998
vbl_ssh_allreg_jun.61228,1.76999998
vbl_ssh_allreg_jun.61229,1.76999998
vbl_ssh_allreg_jun.61230,0.69999999
vbl_ssh_allreg_jun.61231,0.91000003
vbl_ssh_allreg_jun.61232,0.88999999
vbl_ssh_allreg_jun.61233,0.80000001
vbl_ssh_allreg_jun.61234,0.98000002
vbl_ssh_allreg_jun.61235,1.00999999
vbl_ssh_allreg_jun.61236,1.15999997
vbl_ssh_allreg_jun.61237,1.19000006
vbl_ssh_allreg_jun.61238,1.22000003
vbl_ssh_allreg_jun.61239,1.23000002
vbl_ssh_allreg_jun.61240,1.23000002
vbl_ssh_allreg_jun.61241,1.24000001
vbl_ssh_allreg_jun.61242,1.25999999
vbl_ssh_allreg_jun.61243,1.26999998
vbl_ssh_allreg_jun.61244,1.26999998
vbl_ssh_allreg_jun.61245,1.26999998
vbl_ssh_allreg_jun.61246,1.25
vbl_ssh_allreg_jun.61247,1.23000002
vbl_ssh_allreg_jun.61248,1.19000006
vbl_ssh_allreg_jun.61249,1.12
vbl_ssh_allreg_jun.61250,1
vbl_ssh_allreg_jun.61251,1.35000002
vbl_ssh_allreg_jun.61252,1.47000003
vbl_ssh_allreg_jun.61253,1.55999994
vbl_ssh_allreg_jun.61254,1.60000002
vbl_ssh_allreg_jun.61255,1.63999999
vbl_ssh_allreg_jun.46,1.94000006
vbl_ssh_allreg_jun.61256,1.69000006
vbl_ssh_allreg_jun.61257,1.69000006
vbl_ssh_allreg_jun.61258,1.65999997
vbl_ssh_allreg_jun.61259,1.63999999
vbl_ssh_allreg_jun.61260,1.65999997
vbl_ssh_allreg_jun.61261,1.67999995
vbl_ssh_allreg_jun.61262,1.70000005
vbl_ssh_allreg_jun.61263,1.71000004
vbl_ssh_allreg_jun.61264,1.72000003
vbl_ssh_allreg_jun.61265,1.74000001
vbl_ssh_allreg_jun.61266,1.74000001
vbl_ssh_allreg_jun.61267,1.75
vbl_ssh_allreg_jun.61268,1.75
vbl_ssh_allreg_jun.61269,1.75999999
vbl_ssh_allreg_jun.61270,1.75999999
vbl_ssh_allreg_jun.61271,1.75999999
vbl_ssh_allreg_jun.61272,1.75999999
vbl_ssh_allreg_jun.61273,0.31999999
vbl_ssh_allreg_jun.61274,0.70999998
vbl_ssh_allreg_jun.61275,0.70999998
vbl_ssh_allreg_jun.61276,0.85000002
vbl_ssh_allreg_jun.61277,0.87
vbl_ssh_allreg_jun.61278,1.13
vbl_ssh_allreg_jun.61279,1.13999999
vbl_ssh_allreg_jun.61280,1.20000005
vbl_ssh_allreg_jun.61281,1.21000004
vbl_ssh_allreg_jun.61282,1.22000003
vbl_ssh_allreg_jun.61283,1.23000002
vbl_ssh_allreg_jun.61284,1.23000002
vbl_ssh_allreg_jun.61285,1.24000001
vbl_ssh_allreg_jun.61286,1.24000001
vbl_ssh_allreg_jun.61287,1.23000002
vbl_ssh_allreg_jun.61288,1.22000003
vbl_ssh_allreg_jun.61289,1.19000006
vbl_ssh_allreg_jun.61290,1.14999998
vbl_ssh_allreg_jun.61291,1.07000005
vbl_ssh_allreg_jun.61292,0.94999999
vbl_ssh_allreg_jun.61293,1.38
vbl_ssh_allreg_jun.61294,1.49000001
vbl_ssh_allreg_jun.61295,1.55999994
vbl_ssh_allreg_jun.61296,1.61000001
vbl_ssh_allreg_jun.61297,1.65999997
vbl_ssh_allreg_jun.61298,1.66999996
vbl_ssh_allreg_jun.61299,1.64999998
vbl_ssh_allreg_jun.61300,1.63999999
vbl_ssh_allreg_jun.61301,1.63999999
vbl_ssh_allreg_jun.61302,1.64999998
vbl_ssh_allreg_jun.61303,1.65999997
vbl_ssh_allreg_jun.61304,1.66999996
vbl_ssh_allreg_jun.61305,1.67999995
vbl_ssh_allreg_jun.61306,1.71000004
vbl_ssh_allreg_jun.61307,1.72000003
vbl_ssh_allreg_jun.61308,1.73000002
vbl_ssh_allreg_jun.61309,1.74000001
vbl_ssh_allreg_jun.61310,1.74000001
vbl_ssh_allreg_jun.61311,1.75
vbl_ssh_allreg_jun.61312,1.75
vbl_ssh_allreg_jun.61313,1.75
vbl_ssh_allreg_jun.61314,1.75
vbl_ssh_allreg_jun.61315,0.60000002
vbl_ssh_allreg_jun.61316,0.86000001
vbl_ssh_allreg_jun.61317,1.03999996
vbl_ssh_allreg_jun.61318,1.10000002
vbl_ssh_allreg_jun.61319,1.16999996
vbl_ssh_allreg_jun.61320,1.19000006
vbl_ssh_allreg_jun.61321,1.20000005
vbl_ssh_allreg_jun.61322,1.21000004
vbl_ssh_allreg_jun.61323,1.21000004
vbl_ssh_allreg_jun.61324,1.21000004
vbl_ssh_allreg_jun.61325,1.21000004
vbl_ssh_allreg_jun.61326,1.20000005
vbl_ssh_allreg_jun.61327,1.17999995
vbl_ssh_allreg_jun.61328,1.14999998
vbl_ssh_allreg_jun.61329,1.10000002
vbl_ssh_allreg_jun.61330,1.02999997
vbl_ssh_allreg_jun.61331,0.91000003
vbl_ssh_allreg_jun.61332,1.02999997
vbl_ssh_allreg_jun.61333,1.26999998
vbl_ssh_allreg_jun.61334,1.40999997
vbl_ssh_allreg_jun.61335,1.5
vbl_ssh_allreg_jun.61336,1.57000005
vbl_ssh_allreg_jun.61337,1.62
vbl_ssh_allreg_jun.61338,1.63999999
vbl_ssh_allreg_jun.61339,1.63999999
vbl_ssh_allreg_jun.61340,1.63
vbl_ssh_allreg_jun.61341,1.62
vbl_ssh_allreg_jun.61342,1.63
vbl_ssh_allreg_jun.61343,1.63999999
vbl_ssh_allreg_jun.61344,1.63999999
vbl_ssh_allreg_jun.61345,1.65999997
vbl_ssh_allreg_jun.61346,1.66999996
vbl_ssh_allreg_jun.61347,1.69000006
vbl_ssh_allreg_jun.61348,1.71000004
vbl_ssh_allreg_jun.61349,1.72000003
vbl_ssh_allreg_jun.61350,1.73000002
vbl_ssh_allreg_jun.61351,1.73000002
vbl_ssh_allreg_jun.61352,1.74000001
vbl_ssh_allreg_jun.61353,1.74000001
vbl_ssh_allreg_jun.61354,1.74000001
vbl_ssh_allreg_jun.61355,0.61000001
vbl_ssh_allreg_jun.61356,0.79000002
vbl_ssh_allreg_jun.61357,0.95999998
vbl_ssh_allreg_jun.61358,1.03999996
vbl_ssh_allreg_jun.61359,1.13
vbl_ssh_allreg_jun.61360,1.15999997
vbl_ssh_allreg_jun.61361,1.17999995
vbl_ssh_allreg_jun.61362,1.19000006
vbl_ssh_allreg_jun.61363,1.19000006
vbl_ssh_allreg_jun.61364,1.19000006
vbl_ssh_allreg_jun.61365,1.17999995
vbl_ssh_allreg_jun.61366,1.15999997
vbl_ssh_allreg_jun.61367,1.13999999
vbl_ssh_allreg_jun.61368,1.11000001
vbl_ssh_allreg_jun.61369,1.05999994
vbl_ssh_allreg_jun.61370,0.99000001
vbl_ssh_allreg_jun.61371,0.87
vbl_ssh_allreg_jun.61372,0.89999998
vbl_ssh_allreg_jun.61373,1.20000005
vbl_ssh_allreg_jun.61374,1.32000005
vbl_ssh_allreg_jun.61375,1.44000006
vbl_ssh_allreg_jun.61376,1.51999998
vbl_ssh_allreg_jun.61377,1.57000005
vbl_ssh_allreg_jun.61378,1.60000002
vbl_ssh_allreg_jun.61379,1.61000001
vbl_ssh_allreg_jun.61380,1.61000001
vbl_ssh_allreg_jun.61381,1.61000001
vbl_ssh_allreg_jun.61382,1.62
vbl_ssh_allreg_jun.61383,1.63
vbl_ssh_allreg_jun.61384,1.63999999
vbl_ssh_allreg_jun.61385,1.65999997
vbl_ssh_allreg_jun.61386,1.63999999
vbl_ssh_allreg_jun.61387,1.64999998
vbl_ssh_allreg_jun.61388,1.67999995
vbl_ssh_allreg_jun.61389,1.70000005
vbl_ssh_allreg_jun.61390,1.71000004
vbl_ssh_allreg_jun.61391,1.72000003
vbl_ssh_allreg_jun.61392,1.72000003
vbl_ssh_allreg_jun.61393,1.73000002
vbl_ssh_allreg_jun.61394,1.73000002
vbl_ssh_allreg_jun.61395,1.73000002
vbl_ssh_allreg_jun.61397,0.77999997
vbl_ssh_allreg_jun.61398,0.94999999
vbl_ssh_allreg_jun.61399,1.09000003
vbl_ssh_allreg_jun.61400,1.12
vbl_ssh_allreg_jun.61401,1.14999998
vbl_ssh_allreg_jun.61402,1.16999996
vbl_ssh_allreg_jun.61403,1.16999996
vbl_ssh_allreg_jun.61404,1.15999997
vbl_ssh_allreg_jun.61405,1.14999998
vbl_ssh_allreg_jun.61406,1.13999999
vbl_ssh_allreg_jun.61407,1.11000001
vbl_ssh_allreg_jun.61408,1.08000004
vbl_ssh_allreg_jun.61409,1.02999997
vbl_ssh_allreg_jun.61410,0.95999998
vbl_ssh_allreg_jun.61411,0.83999997
vbl_ssh_allreg_jun.61412,1.03999996
vbl_ssh_allreg_jun.61413,1.23000002
vbl_ssh_allreg_jun.61414,1.36000001
vbl_ssh_allreg_jun.61415,1.46000004
vbl_ssh_allreg_jun.61416,1.51999998
vbl_ssh_allreg_jun.61417,1.54999995
vbl_ssh_allreg_jun.61418,1.58000004
vbl_ssh_allreg_jun.61419,1.59000003
vbl_ssh_allreg_jun.61420,1.60000002
vbl_ssh_allreg_jun.61421,1.61000001
vbl_ssh_allreg_jun.61422,1.62
vbl_ssh_allreg_jun.61423,1.63
vbl_ssh_allreg_jun.61424,1.65999997
vbl_ssh_allreg_jun.61425,1.64999998
vbl_ssh_allreg_jun.61426,1.63999999
vbl_ssh_allreg_jun.61427,1.65999997
vbl_ssh_allreg_jun.61428,1.67999995
vbl_ssh_allreg_jun.61429,1.69000006
vbl_ssh_allreg_jun.61430,1.70000005
vbl_ssh_allreg_jun.47,1.94000006
vbl_ssh_allreg_jun.61431,1.71000004
vbl_ssh_allreg_jun.61432,1.71000004
vbl_ssh_allreg_jun.61433,1.72000003
vbl_ssh_allreg_jun.61434,1.73000002
vbl_ssh_allreg_jun.61435,1.73000002
vbl_ssh_allreg_jun.61436,0.61000001
vbl_ssh_allreg_jun.61437,0.87
vbl_ssh_allreg_jun.61438,1.01999998
vbl_ssh_allreg_jun.61439,1.07000005
vbl_ssh_allreg_jun.61440,1.12
vbl_ssh_allreg_jun.61441,1.13999999
vbl_ssh_allreg_jun.61442,1.14999998
vbl_ssh_allreg_jun.61443,1.13999999
vbl_ssh_allreg_jun.61444,1.13
vbl_ssh_allreg_jun.61445,1.11000001
vbl_ssh_allreg_jun.61446,1.09000003
vbl_ssh_allreg_jun.61447,1.04999995
vbl_ssh_allreg_jun.61448,1.00999999
vbl_ssh_allreg_jun.61449,0.94
vbl_ssh_allreg_jun.61450,0.81
vbl_ssh_allreg_jun.61451,0.60000002
vbl_ssh_allreg_jun.61452,1.00999999
vbl_ssh_allreg_jun.61453,1.28999996
vbl_ssh_allreg_jun.61454,1.38999999
vbl_ssh_allreg_jun.61455,1.47000003
vbl_ssh_allreg_jun.61456,1.51999998
vbl_ssh_allreg_jun.61457,1.54999995
vbl_ssh_allreg_jun.61458,1.57000005
vbl_ssh_allreg_jun.61459,1.58000004
vbl_ssh_allreg_jun.61460,1.59000003
vbl_ssh_allreg_jun.61461,1.60000002
vbl_ssh_allreg_jun.61462,1.61000001
vbl_ssh_allreg_jun.61463,1.63
vbl_ssh_allreg_jun.61464,1.63999999
vbl_ssh_allreg_jun.61465,1.63
vbl_ssh_allreg_jun.61466,1.63999999
vbl_ssh_allreg_jun.61467,1.65999997
vbl_ssh_allreg_jun.61468,1.66999996
vbl_ssh_allreg_jun.61469,1.67999995
vbl_ssh_allreg_jun.61470,1.69000006
vbl_ssh_allreg_jun.61471,1.70000005
vbl_ssh_allreg_jun.61472,1.71000004
vbl_ssh_allreg_jun.61473,1.71000004
vbl_ssh_allreg_jun.61474,1.72000003
vbl_ssh_allreg_jun.61475,1.72000003
vbl_ssh_allreg_jun.61476,1.00999999
vbl_ssh_allreg_jun.61477,1.08000004
vbl_ssh_allreg_jun.61478,1.11000001
vbl_ssh_allreg_jun.61479,1.12
vbl_ssh_allreg_jun.61480,1.12
vbl_ssh_allreg_jun.61481,1.11000001
vbl_ssh_allreg_jun.61482,1.09000003
vbl_ssh_allreg_jun.61483,1.05999994
vbl_ssh_allreg_jun.61484,1.02999997
vbl_ssh_allreg_jun.61485,0.98000002
vbl_ssh_allreg_jun.61486,0.92000002
vbl_ssh_allreg_jun.61487,0.81
vbl_ssh_allreg_jun.61488,0.64999998
vbl_ssh_allreg_jun.61489,0.83999997
vbl_ssh_allreg_jun.61490,1.16999996
vbl_ssh_allreg_jun.61491,1.28999996
vbl_ssh_allreg_jun.61492,1.40999997
vbl_ssh_allreg_jun.61493,1.47000003
vbl_ssh_allreg_jun.61494,1.51999998
vbl_ssh_allreg_jun.61495,1.53999996
vbl_ssh_allreg_jun.61496,1.55999994
vbl_ssh_allreg_jun.61497,1.58000004
vbl_ssh_allreg_jun.61498,1.58000004
vbl_ssh_allreg_jun.61499,1.59000003
vbl_ssh_allreg_jun.48,1.94000006
vbl_ssh_allreg_jun.61500,1.61000001
vbl_ssh_allreg_jun.61501,1.62
vbl_ssh_allreg_jun.61502,1.62
vbl_ssh_allreg_jun.61503,1.62
vbl_ssh_allreg_jun.61504,1.63999999
vbl_ssh_allreg_jun.61505,1.65999997
vbl_ssh_allreg_jun.61506,1.66999996
vbl_ssh_allreg_jun.61507,1.67999995
vbl_ssh_allreg_jun.61508,1.69000006
vbl_ssh_allreg_jun.61509,1.69000006
vbl_ssh_allreg_jun.61510,1.70000005
vbl_ssh_allreg_jun.61511,1.71000004
vbl_ssh_allreg_jun.61512,1.71000004
vbl_ssh_allreg_jun.61513,1.00999999
vbl_ssh_allreg_jun.61514,1.07000005
vbl_ssh_allreg_jun.61515,1.09000003
vbl_ssh_allreg_jun.61516,1.09000003
vbl_ssh_allreg_jun.61517,1.08000004
vbl_ssh_allreg_jun.61518,1.07000005
vbl_ssh_allreg_jun.61519,1.03999996
vbl_ssh_allreg_jun.61520,1.00999999
vbl_ssh_allreg_jun.61521,0.97000003
vbl_ssh_allreg_jun.61522,0.91000003
vbl_ssh_allreg_jun.61523,0.81
vbl_ssh_allreg_jun.61524,0.68000001
vbl_ssh_allreg_jun.61525,0.51999998
vbl_ssh_allreg_jun.61526,0.66000003
vbl_ssh_allreg_jun.61527,0.94
vbl_ssh_allreg_jun.61528,1
vbl_ssh_allreg_jun.61529,1.29999995
vbl_ssh_allreg_jun.61530,1.38999999
vbl_ssh_allreg_jun.61531,1.46000004
vbl_ssh_allreg_jun.61532,1.50999999
vbl_ssh_allreg_jun.61533,1.52999997
vbl_ssh_allreg_jun.49,1.94000006
vbl_ssh_allreg_jun.61534,1.54999995
vbl_ssh_allreg_jun.61535,1.55999994
vbl_ssh_allreg_jun.61536,1.58000004
vbl_ssh_allreg_jun.61537,1.59000003
vbl_ssh_allreg_jun.61538,1.60000002
vbl_ssh_allreg_jun.61539,1.61000001
vbl_ssh_allreg_jun.61540,1.61000001
vbl_ssh_allreg_jun.61541,1.63
vbl_ssh_allreg_jun.61542,1.63999999
vbl_ssh_allreg_jun.61543,1.64999998
vbl_ssh_allreg_jun.61544,1.65999997
vbl_ssh_allreg_jun.61545,1.66999996
vbl_ssh_allreg_jun.61546,1.67999995
vbl_ssh_allreg_jun.61547,1.69000006
vbl_ssh_allreg_jun.61548,1.69000006
vbl_ssh_allreg_jun.61549,1.70000005
vbl_ssh_allreg_jun.61550,1.70000005
vbl_ssh_allreg_jun.61551,0.94
vbl_ssh_allreg_jun.61552,1.01999998
vbl_ssh_allreg_jun.61553,1.05999994
vbl_ssh_allreg_jun.61554,1.07000005
vbl_ssh_allreg_jun.61555,1.05999994
vbl_ssh_allreg_jun.61556,1.03999996
vbl_ssh_allreg_jun.61557,1.01999998
vbl_ssh_allreg_jun.61558,0.99000001
vbl_ssh_allreg_jun.61559,0.94999999
vbl_ssh_allreg_jun.61560,0.88999999
vbl_ssh_allreg_jun.61561,0.81
vbl_ssh_allreg_jun.61562,0.69999999
vbl_ssh_allreg_jun.61563,0.55000001
vbl_ssh_allreg_jun.61564,0.52999997
vbl_ssh_allreg_jun.61565,0.68000001
vbl_ssh_allreg_jun.61566,1.08000004
vbl_ssh_allreg_jun.61567,1.25
vbl_ssh_allreg_jun.50,1.94000006
vbl_ssh_allreg_jun.61568,1.40999997
vbl_ssh_allreg_jun.61569,1.46000004
vbl_ssh_allreg_jun.61570,1.5
vbl_ssh_allreg_jun.61571,1.51999998
vbl_ssh_allreg_jun.61572,1.53999996
vbl_ssh_allreg_jun.61573,1.55999994
vbl_ssh_allreg_jun.61574,1.57000005
vbl_ssh_allreg_jun.61575,1.59000003
vbl_ssh_allreg_jun.61576,1.59000003
vbl_ssh_allreg_jun.61577,1.60000002
vbl_ssh_allreg_jun.61578,1.61000001
vbl_ssh_allreg_jun.61579,1.63
vbl_ssh_allreg_jun.61580,1.63999999
vbl_ssh_allreg_jun.61581,1.64999998
vbl_ssh_allreg_jun.61582,1.65999997
vbl_ssh_allreg_jun.61583,1.66999996
vbl_ssh_allreg_jun.61584,1.66999996
vbl_ssh_allreg_jun.61585,1.67999995
vbl_ssh_allreg_jun.61586,1.69000006
vbl_ssh_allreg_jun.61587,1.69000006
