FID,aug_ssh
vbl_ssh_allreg_aug.33176,1.85000002
vbl_ssh_allreg_aug.33177,1.84000003
vbl_ssh_allreg_aug.33178,1.83000004
vbl_ssh_allreg_aug.33179,1.82000005
vbl_ssh_allreg_aug.33180,1.82000005
vbl_ssh_allreg_aug.33181,1.80999994
vbl_ssh_allreg_aug.33182,1.79999995
vbl_ssh_allreg_aug.33183,1.78999996
vbl_ssh_allreg_aug.33184,1.78999996
vbl_ssh_allreg_aug.33185,1.77999997
vbl_ssh_allreg_aug.33186,1.76999998
vbl_ssh_allreg_aug.33187,1.75999999
vbl_ssh_allreg_aug.33188,1.75
vbl_ssh_allreg_aug.33189,1.74000001
vbl_ssh_allreg_aug.33190,1.73000002
vbl_ssh_allreg_aug.33191,1.72000003
vbl_ssh_allreg_aug.33192,1.71000004
vbl_ssh_allreg_aug.33193,1.70000005
vbl_ssh_allreg_aug.33194,1.67999995
vbl_ssh_allreg_aug.33195,1.66999996
vbl_ssh_allreg_aug.33196,1.64999998
vbl_ssh_allreg_aug.33197,1.63999999
vbl_ssh_allreg_aug.33198,1.62
vbl_ssh_allreg_aug.33199,1.60000002
vbl_ssh_allreg_aug.33200,1.59000003
vbl_ssh_allreg_aug.33201,1.57000005
vbl_ssh_allreg_aug.33202,1.54999995
vbl_ssh_allreg_aug.33203,1.53999996
vbl_ssh_allreg_aug.33204,1.51999998
vbl_ssh_allreg_aug.33205,1.50999999
vbl_ssh_allreg_aug.33206,1.5
vbl_ssh_allreg_aug.33207,1.48000002
vbl_ssh_allreg_aug.33208,1.47000003
vbl_ssh_allreg_aug.33209,1.46000004
vbl_ssh_allreg_aug.33210,1.44000006
vbl_ssh_allreg_aug.33211,1.42999995
vbl_ssh_allreg_aug.33212,1.41999996
vbl_ssh_allreg_aug.33213,1.40999997
vbl_ssh_allreg_aug.33214,1.39999998
vbl_ssh_allreg_aug.33215,1.38
vbl_ssh_allreg_aug.33216,1.37
vbl_ssh_allreg_aug.33217,1.35000002
vbl_ssh_allreg_aug.33218,1.34000003
vbl_ssh_allreg_aug.33219,1.33000004
vbl_ssh_allreg_aug.33220,1.30999994
vbl_ssh_allreg_aug.33221,1.28999996
vbl_ssh_allreg_aug.33222,1.27999997
vbl_ssh_allreg_aug.33223,1.25
vbl_ssh_allreg_aug.33224,1.19000006
vbl_ssh_allreg_aug.33225,0.94999999
vbl_ssh_allreg_aug.33226,1.86000001
vbl_ssh_allreg_aug.33227,1.86000001
vbl_ssh_allreg_aug.33228,1.85000002
vbl_ssh_allreg_aug.33229,1.84000003
vbl_ssh_allreg_aug.33230,1.83000004
vbl_ssh_allreg_aug.33231,1.83000004
vbl_ssh_allreg_aug.33232,1.82000005
vbl_ssh_allreg_aug.33233,1.80999994
vbl_ssh_allreg_aug.33234,1.79999995
vbl_ssh_allreg_aug.33235,1.78999996
vbl_ssh_allreg_aug.33236,1.78999996
vbl_ssh_allreg_aug.33237,1.77999997
vbl_ssh_allreg_aug.33238,1.76999998
vbl_ssh_allreg_aug.33239,1.75999999
vbl_ssh_allreg_aug.33240,1.75
vbl_ssh_allreg_aug.33241,1.74000001
vbl_ssh_allreg_aug.33242,1.73000002
vbl_ssh_allreg_aug.33243,1.72000003
vbl_ssh_allreg_aug.33244,1.70000005
vbl_ssh_allreg_aug.33245,1.69000006
vbl_ssh_allreg_aug.33246,1.67999995
vbl_ssh_allreg_aug.33247,1.65999997
vbl_ssh_allreg_aug.33248,1.63999999
vbl_ssh_allreg_aug.33249,1.63
vbl_ssh_allreg_aug.33250,1.61000001
vbl_ssh_allreg_aug.33251,1.58000004
vbl_ssh_allreg_aug.33252,1.55999994
vbl_ssh_allreg_aug.33253,1.53999996
vbl_ssh_allreg_aug.33254,1.52999997
vbl_ssh_allreg_aug.33255,1.50999999
vbl_ssh_allreg_aug.33256,1.5
vbl_ssh_allreg_aug.33257,1.48000002
vbl_ssh_allreg_aug.33258,1.47000003
vbl_ssh_allreg_aug.33259,1.46000004
vbl_ssh_allreg_aug.33260,1.44000006
vbl_ssh_allreg_aug.33261,1.42999995
vbl_ssh_allreg_aug.33262,1.41999996
vbl_ssh_allreg_aug.33263,1.39999998
vbl_ssh_allreg_aug.33264,1.38999999
vbl_ssh_allreg_aug.33265,1.38
vbl_ssh_allreg_aug.33266,1.37
vbl_ssh_allreg_aug.33267,1.35000002
vbl_ssh_allreg_aug.33268,1.34000003
vbl_ssh_allreg_aug.33269,1.32000005
vbl_ssh_allreg_aug.33270,1.30999994
vbl_ssh_allreg_aug.33271,1.28999996
vbl_ssh_allreg_aug.33272,1.26999998
vbl_ssh_allreg_aug.33273,1.25
vbl_ssh_allreg_aug.33274,1.21000004
vbl_ssh_allreg_aug.33275,1.10000002
vbl_ssh_allreg_aug.33276,1.87
vbl_ssh_allreg_aug.33277,1.86000001
vbl_ssh_allreg_aug.33278,1.86000001
vbl_ssh_allreg_aug.33279,1.85000002
vbl_ssh_allreg_aug.33280,1.84000003
vbl_ssh_allreg_aug.33281,1.84000003
vbl_ssh_allreg_aug.33282,1.83000004
vbl_ssh_allreg_aug.33283,1.82000005
vbl_ssh_allreg_aug.33284,1.80999994
vbl_ssh_allreg_aug.33285,1.79999995
vbl_ssh_allreg_aug.33286,1.78999996
vbl_ssh_allreg_aug.33287,1.78999996
vbl_ssh_allreg_aug.33288,1.77999997
vbl_ssh_allreg_aug.33289,1.76999998
vbl_ssh_allreg_aug.33290,1.75999999
vbl_ssh_allreg_aug.33291,1.75
vbl_ssh_allreg_aug.33292,1.73000002
vbl_ssh_allreg_aug.33293,1.72000003
vbl_ssh_allreg_aug.33294,1.71000004
vbl_ssh_allreg_aug.33295,1.70000005
vbl_ssh_allreg_aug.33296,1.69000006
vbl_ssh_allreg_aug.33297,1.66999996
vbl_ssh_allreg_aug.33298,1.64999998
vbl_ssh_allreg_aug.33299,1.63999999
vbl_ssh_allreg_aug.33300,1.62
vbl_ssh_allreg_aug.33301,1.60000002
vbl_ssh_allreg_aug.33302,1.58000004
vbl_ssh_allreg_aug.33303,1.57000005
vbl_ssh_allreg_aug.33304,1.54999995
vbl_ssh_allreg_aug.33305,1.52999997
vbl_ssh_allreg_aug.33306,1.51999998
vbl_ssh_allreg_aug.33307,1.5
vbl_ssh_allreg_aug.33308,1.49000001
vbl_ssh_allreg_aug.33309,1.47000003
vbl_ssh_allreg_aug.33310,1.46000004
vbl_ssh_allreg_aug.33311,1.44000006
vbl_ssh_allreg_aug.33312,1.42999995
vbl_ssh_allreg_aug.33313,1.40999997
vbl_ssh_allreg_aug.33314,1.39999998
vbl_ssh_allreg_aug.33315,1.38999999
vbl_ssh_allreg_aug.33316,1.38
vbl_ssh_allreg_aug.33317,1.36000001
vbl_ssh_allreg_aug.33318,1.35000002
vbl_ssh_allreg_aug.33319,1.33000004
vbl_ssh_allreg_aug.33320,1.32000005
vbl_ssh_allreg_aug.33321,1.29999995
vbl_ssh_allreg_aug.33322,1.28999996
vbl_ssh_allreg_aug.33323,1.26999998
vbl_ssh_allreg_aug.33324,1.25
vbl_ssh_allreg_aug.33325,1.22000003
vbl_ssh_allreg_aug.33326,1.15999997
vbl_ssh_allreg_aug.33327,1.02999997
vbl_ssh_allreg_aug.33328,0.74000001
vbl_ssh_allreg_aug.33329,1.88
vbl_ssh_allreg_aug.33330,1.87
vbl_ssh_allreg_aug.33331,1.87
vbl_ssh_allreg_aug.33332,1.86000001
vbl_ssh_allreg_aug.33333,1.86000001
vbl_ssh_allreg_aug.33334,1.85000002
vbl_ssh_allreg_aug.33335,1.85000002
vbl_ssh_allreg_aug.33336,1.84000003
vbl_ssh_allreg_aug.33337,1.83000004
vbl_ssh_allreg_aug.33338,1.82000005
vbl_ssh_allreg_aug.33339,1.80999994
vbl_ssh_allreg_aug.33340,1.79999995
vbl_ssh_allreg_aug.33341,1.79999995
vbl_ssh_allreg_aug.33342,1.78999996
vbl_ssh_allreg_aug.33343,1.77999997
vbl_ssh_allreg_aug.33344,1.75999999
vbl_ssh_allreg_aug.33345,1.75
vbl_ssh_allreg_aug.33346,1.74000001
vbl_ssh_allreg_aug.33347,1.73000002
vbl_ssh_allreg_aug.33348,1.72000003
vbl_ssh_allreg_aug.33349,1.71000004
vbl_ssh_allreg_aug.33350,1.69000006
vbl_ssh_allreg_aug.33351,1.67999995
vbl_ssh_allreg_aug.33352,1.65999997
vbl_ssh_allreg_aug.33353,1.63999999
vbl_ssh_allreg_aug.33354,1.63
vbl_ssh_allreg_aug.33355,1.61000001
vbl_ssh_allreg_aug.33356,1.59000003
vbl_ssh_allreg_aug.33357,1.57000005
vbl_ssh_allreg_aug.33358,1.55999994
vbl_ssh_allreg_aug.33359,1.53999996
vbl_ssh_allreg_aug.33360,1.51999998
vbl_ssh_allreg_aug.33361,1.50999999
vbl_ssh_allreg_aug.33362,1.49000001
vbl_ssh_allreg_aug.33363,1.47000003
vbl_ssh_allreg_aug.33364,1.46000004
vbl_ssh_allreg_aug.33365,1.44000006
vbl_ssh_allreg_aug.33366,1.42999995
vbl_ssh_allreg_aug.33367,1.40999997
vbl_ssh_allreg_aug.33368,1.39999998
vbl_ssh_allreg_aug.33369,1.38999999
vbl_ssh_allreg_aug.33370,1.37
vbl_ssh_allreg_aug.33371,1.36000001
vbl_ssh_allreg_aug.33372,1.35000002
vbl_ssh_allreg_aug.33373,1.33000004
vbl_ssh_allreg_aug.33374,1.30999994
vbl_ssh_allreg_aug.33375,1.29999995
vbl_ssh_allreg_aug.33376,1.27999997
vbl_ssh_allreg_aug.33377,1.26999998
vbl_ssh_allreg_aug.33378,1.25
vbl_ssh_allreg_aug.33379,1.23000002
vbl_ssh_allreg_aug.33380,1.19000006
vbl_ssh_allreg_aug.33381,1.12
vbl_ssh_allreg_aug.33382,0.94
vbl_ssh_allreg_aug.33383,0.66000003
vbl_ssh_allreg_aug.33384,1.89999998
vbl_ssh_allreg_aug.33385,1.88999999
vbl_ssh_allreg_aug.33386,1.88999999
vbl_ssh_allreg_aug.33387,1.88999999
vbl_ssh_allreg_aug.33388,1.88
vbl_ssh_allreg_aug.33389,1.88
vbl_ssh_allreg_aug.33390,1.87
vbl_ssh_allreg_aug.33391,1.87
vbl_ssh_allreg_aug.33392,1.86000001
vbl_ssh_allreg_aug.33393,1.86000001
vbl_ssh_allreg_aug.33394,1.85000002
vbl_ssh_allreg_aug.33395,1.84000003
vbl_ssh_allreg_aug.33396,1.83000004
vbl_ssh_allreg_aug.33397,1.82000005
vbl_ssh_allreg_aug.33398,1.80999994
vbl_ssh_allreg_aug.33399,1.79999995
vbl_ssh_allreg_aug.33400,1.79999995
vbl_ssh_allreg_aug.33401,1.78999996
vbl_ssh_allreg_aug.33402,1.76999998
vbl_ssh_allreg_aug.33403,1.75999999
vbl_ssh_allreg_aug.33404,1.75
vbl_ssh_allreg_aug.33405,1.74000001
vbl_ssh_allreg_aug.33406,1.73000002
vbl_ssh_allreg_aug.33407,1.72000003
vbl_ssh_allreg_aug.33408,1.70000005
vbl_ssh_allreg_aug.33409,1.69000006
vbl_ssh_allreg_aug.33410,1.66999996
vbl_ssh_allreg_aug.33411,1.64999998
vbl_ssh_allreg_aug.33412,1.63
vbl_ssh_allreg_aug.33413,1.62
vbl_ssh_allreg_aug.33414,1.60000002
vbl_ssh_allreg_aug.33415,1.58000004
vbl_ssh_allreg_aug.33416,1.55999994
vbl_ssh_allreg_aug.33417,1.53999996
vbl_ssh_allreg_aug.33418,1.52999997
vbl_ssh_allreg_aug.33419,1.50999999
vbl_ssh_allreg_aug.33420,1.49000001
vbl_ssh_allreg_aug.33421,1.48000002
vbl_ssh_allreg_aug.33422,1.46000004
vbl_ssh_allreg_aug.33423,1.44000006
vbl_ssh_allreg_aug.33424,1.42999995
vbl_ssh_allreg_aug.33425,1.40999997
vbl_ssh_allreg_aug.33426,1.39999998
vbl_ssh_allreg_aug.33427,1.38
vbl_ssh_allreg_aug.33428,1.37
vbl_ssh_allreg_aug.33429,1.36000001
vbl_ssh_allreg_aug.33430,1.34000003
vbl_ssh_allreg_aug.33431,1.33000004
vbl_ssh_allreg_aug.33432,1.30999994
vbl_ssh_allreg_aug.33433,1.28999996
vbl_ssh_allreg_aug.33434,1.27999997
vbl_ssh_allreg_aug.33435,1.25999999
vbl_ssh_allreg_aug.33436,1.24000001
vbl_ssh_allreg_aug.33437,1.23000002
vbl_ssh_allreg_aug.33438,1.19000006
vbl_ssh_allreg_aug.33439,1.16999996
vbl_ssh_allreg_aug.33440,1.03999996
vbl_ssh_allreg_aug.33441,0.75999999
vbl_ssh_allreg_aug.33442,0.63999999
vbl_ssh_allreg_aug.33443,1.89999998
vbl_ssh_allreg_aug.33444,1.89999998
vbl_ssh_allreg_aug.33445,1.89999998
vbl_ssh_allreg_aug.33446,1.89999998
vbl_ssh_allreg_aug.33447,1.88999999
vbl_ssh_allreg_aug.33448,1.88999999
vbl_ssh_allreg_aug.33449,1.88999999
vbl_ssh_allreg_aug.33450,1.88
vbl_ssh_allreg_aug.33451,1.88
vbl_ssh_allreg_aug.33452,1.87
vbl_ssh_allreg_aug.33453,1.87
vbl_ssh_allreg_aug.33454,1.86000001
vbl_ssh_allreg_aug.33455,1.85000002
vbl_ssh_allreg_aug.33456,1.84000003
vbl_ssh_allreg_aug.33457,1.83000004
vbl_ssh_allreg_aug.33458,1.82000005
vbl_ssh_allreg_aug.33459,1.80999994
vbl_ssh_allreg_aug.33460,1.80999994
vbl_ssh_allreg_aug.33461,1.79999995
vbl_ssh_allreg_aug.33462,1.78999996
vbl_ssh_allreg_aug.33463,1.77999997
vbl_ssh_allreg_aug.33464,1.75999999
vbl_ssh_allreg_aug.33465,1.75
vbl_ssh_allreg_aug.33466,1.74000001
vbl_ssh_allreg_aug.33467,1.73000002
vbl_ssh_allreg_aug.33468,1.71000004
vbl_ssh_allreg_aug.33469,1.70000005
vbl_ssh_allreg_aug.33470,1.25999999
vbl_ssh_allreg_aug.33471,1.67999995
vbl_ssh_allreg_aug.33472,1.65999997
vbl_ssh_allreg_aug.33473,1.63999999
vbl_ssh_allreg_aug.33474,1.62
vbl_ssh_allreg_aug.33475,1.60000002
vbl_ssh_allreg_aug.33476,1.59000003
vbl_ssh_allreg_aug.33477,1.57000005
vbl_ssh_allreg_aug.33478,1.54999995
vbl_ssh_allreg_aug.33479,1.52999997
vbl_ssh_allreg_aug.33480,1.51999998
vbl_ssh_allreg_aug.33481,1.5
vbl_ssh_allreg_aug.33482,1.48000002
vbl_ssh_allreg_aug.33483,1.46000004
vbl_ssh_allreg_aug.33484,1.45000005
vbl_ssh_allreg_aug.33485,1.42999995
vbl_ssh_allreg_aug.33486,1.40999997
vbl_ssh_allreg_aug.33487,1.39999998
vbl_ssh_allreg_aug.33488,1.38
vbl_ssh_allreg_aug.33489,1.37
vbl_ssh_allreg_aug.33490,1.35000002
vbl_ssh_allreg_aug.33491,1.34000003
vbl_ssh_allreg_aug.33492,1.32000005
vbl_ssh_allreg_aug.33493,1.30999994
vbl_ssh_allreg_aug.33494,1.28999996
vbl_ssh_allreg_aug.33495,1.26999998
vbl_ssh_allreg_aug.33496,1.25999999
vbl_ssh_allreg_aug.33497,1.24000001
vbl_ssh_allreg_aug.33498,1.22000003
vbl_ssh_allreg_aug.33499,1.20000005
vbl_ssh_allreg_aug.33500,1.16999996
vbl_ssh_allreg_aug.33501,1.12
vbl_ssh_allreg_aug.33502,0.98000002
vbl_ssh_allreg_aug.33503,0.79000002
vbl_ssh_allreg_aug.33504,0.61000001
vbl_ssh_allreg_aug.33505,1.90999997
vbl_ssh_allreg_aug.33506,1.90999997
vbl_ssh_allreg_aug.33507,1.89999998
vbl_ssh_allreg_aug.33508,1.89999998
vbl_ssh_allreg_aug.33509,1.89999998
vbl_ssh_allreg_aug.33510,1.89999998
vbl_ssh_allreg_aug.33511,1.89999998
vbl_ssh_allreg_aug.33512,1.88999999
vbl_ssh_allreg_aug.33513,1.88999999
vbl_ssh_allreg_aug.33514,1.88
vbl_ssh_allreg_aug.33515,1.88
vbl_ssh_allreg_aug.33516,1.87
vbl_ssh_allreg_aug.33517,1.86000001
vbl_ssh_allreg_aug.33518,1.85000002
vbl_ssh_allreg_aug.33519,1.85000002
vbl_ssh_allreg_aug.33520,1.84000003
vbl_ssh_allreg_aug.33521,1.83000004
vbl_ssh_allreg_aug.33522,1.82000005
vbl_ssh_allreg_aug.33523,1.80999994
vbl_ssh_allreg_aug.33524,1.79999995
vbl_ssh_allreg_aug.33525,1.78999996
vbl_ssh_allreg_aug.33526,1.77999997
vbl_ssh_allreg_aug.33527,1.75999999
vbl_ssh_allreg_aug.33528,1.75
vbl_ssh_allreg_aug.33529,1.74000001
vbl_ssh_allreg_aug.33530,1.72000003
vbl_ssh_allreg_aug.33531,1.71000004
vbl_ssh_allreg_aug.33532,1.69000006
vbl_ssh_allreg_aug.33533,1.66999996
vbl_ssh_allreg_aug.33534,1.64999998
vbl_ssh_allreg_aug.33535,1.63
vbl_ssh_allreg_aug.33536,1.61000001
vbl_ssh_allreg_aug.33537,1.59000003
vbl_ssh_allreg_aug.33538,1.57000005
vbl_ssh_allreg_aug.33539,1.55999994
vbl_ssh_allreg_aug.33540,1.53999996
vbl_ssh_allreg_aug.33541,1.51999998
vbl_ssh_allreg_aug.33542,1.5
vbl_ssh_allreg_aug.33543,1.48000002
vbl_ssh_allreg_aug.33544,1.75
vbl_ssh_allreg_aug.33545,1.46000004
vbl_ssh_allreg_aug.33546,1.45000005
vbl_ssh_allreg_aug.33547,1.42999995
vbl_ssh_allreg_aug.33548,1.40999997
vbl_ssh_allreg_aug.33549,1.39999998
vbl_ssh_allreg_aug.33550,1.38
vbl_ssh_allreg_aug.33551,1.36000001
vbl_ssh_allreg_aug.33552,1.35000002
vbl_ssh_allreg_aug.33553,1.33000004
vbl_ssh_allreg_aug.33554,1.32000005
vbl_ssh_allreg_aug.33555,1.29999995
vbl_ssh_allreg_aug.33556,1.28999996
vbl_ssh_allreg_aug.33557,1.26999998
vbl_ssh_allreg_aug.33558,1.25
vbl_ssh_allreg_aug.33559,1.23000002
vbl_ssh_allreg_aug.33560,1.22000003
vbl_ssh_allreg_aug.33561,1.20000005
vbl_ssh_allreg_aug.33562,1.17999995
vbl_ssh_allreg_aug.33563,1.13999999
vbl_ssh_allreg_aug.33564,1.09000003
vbl_ssh_allreg_aug.33565,0.85000002
vbl_ssh_allreg_aug.33566,1.90999997
vbl_ssh_allreg_aug.33567,1.90999997
vbl_ssh_allreg_aug.33568,1.90999997
vbl_ssh_allreg_aug.33569,1.90999997
vbl_ssh_allreg_aug.33570,1.90999997
vbl_ssh_allreg_aug.33571,1.90999997
vbl_ssh_allreg_aug.33572,1.90999997
vbl_ssh_allreg_aug.33573,1.89999998
vbl_ssh_allreg_aug.33574,1.89999998
vbl_ssh_allreg_aug.33575,1.89999998
vbl_ssh_allreg_aug.33576,1.88999999
vbl_ssh_allreg_aug.33577,1.88999999
vbl_ssh_allreg_aug.33578,1.88
vbl_ssh_allreg_aug.33579,1.87
vbl_ssh_allreg_aug.33580,1.87
vbl_ssh_allreg_aug.33581,1.86000001
vbl_ssh_allreg_aug.33582,1.85000002
vbl_ssh_allreg_aug.33583,1.84000003
vbl_ssh_allreg_aug.33584,1.83000004
vbl_ssh_allreg_aug.33585,1.82000005
vbl_ssh_allreg_aug.33586,1.80999994
vbl_ssh_allreg_aug.33587,1.79999995
vbl_ssh_allreg_aug.33588,1.78999996
vbl_ssh_allreg_aug.33589,1.77999997
vbl_ssh_allreg_aug.33590,1.75999999
vbl_ssh_allreg_aug.33591,1.75
vbl_ssh_allreg_aug.33592,1.73000002
vbl_ssh_allreg_aug.33593,1.72000003
vbl_ssh_allreg_aug.33594,1.70000005
vbl_ssh_allreg_aug.33595,1.67999995
vbl_ssh_allreg_aug.33596,1.65999997
vbl_ssh_allreg_aug.33597,1.63999999
vbl_ssh_allreg_aug.33598,1.62
vbl_ssh_allreg_aug.33599,1.60000002
vbl_ssh_allreg_aug.33600,1.58000004
vbl_ssh_allreg_aug.33601,1.55999994
vbl_ssh_allreg_aug.33602,1.53999996
vbl_ssh_allreg_aug.33603,1.52999997
vbl_ssh_allreg_aug.33604,1.50999999
vbl_ssh_allreg_aug.33605,1.49000001
vbl_ssh_allreg_aug.33606,1.47000003
vbl_ssh_allreg_aug.33607,1.45000005
vbl_ssh_allreg_aug.33608,1.42999995
vbl_ssh_allreg_aug.33609,1.40999997
vbl_ssh_allreg_aug.33610,1.39999998
vbl_ssh_allreg_aug.33611,1.38
vbl_ssh_allreg_aug.33612,1.36000001
vbl_ssh_allreg_aug.33613,1.35000002
vbl_ssh_allreg_aug.33614,1.33000004
vbl_ssh_allreg_aug.33615,1.30999994
vbl_ssh_allreg_aug.33616,1.29999995
vbl_ssh_allreg_aug.33617,1.27999997
vbl_ssh_allreg_aug.33618,1.25
vbl_ssh_allreg_aug.33619,1.23000002
vbl_ssh_allreg_aug.33620,1.21000004
vbl_ssh_allreg_aug.33621,1.19000006
vbl_ssh_allreg_aug.33622,1.16999996
vbl_ssh_allreg_aug.33623,1.14999998
vbl_ssh_allreg_aug.33624,1.12
vbl_ssh_allreg_aug.33625,0.97000003
vbl_ssh_allreg_aug.33626,1.91999996
vbl_ssh_allreg_aug.33627,1.91999996
vbl_ssh_allreg_aug.33628,1.91999996
vbl_ssh_allreg_aug.33629,1.91999996
vbl_ssh_allreg_aug.33630,1.91999996
vbl_ssh_allreg_aug.33631,1.91999996
vbl_ssh_allreg_aug.33632,1.90999997
vbl_ssh_allreg_aug.33633,1.90999997
vbl_ssh_allreg_aug.33634,1.90999997
vbl_ssh_allreg_aug.33635,1.89999998
vbl_ssh_allreg_aug.33636,1.89999998
vbl_ssh_allreg_aug.33637,1.88999999
vbl_ssh_allreg_aug.33638,1.88999999
vbl_ssh_allreg_aug.33639,1.88
vbl_ssh_allreg_aug.33640,1.88
vbl_ssh_allreg_aug.33641,1.87
vbl_ssh_allreg_aug.33642,1.86000001
vbl_ssh_allreg_aug.33643,1.85000002
vbl_ssh_allreg_aug.33644,1.84000003
vbl_ssh_allreg_aug.33645,1.83000004
vbl_ssh_allreg_aug.33646,1.82000005
vbl_ssh_allreg_aug.33647,1.80999994
vbl_ssh_allreg_aug.33648,1.79999995
vbl_ssh_allreg_aug.33649,1.78999996
vbl_ssh_allreg_aug.33650,1.76999998
vbl_ssh_allreg_aug.33651,1.75999999
vbl_ssh_allreg_aug.33652,1.75
vbl_ssh_allreg_aug.33653,1.73000002
vbl_ssh_allreg_aug.33654,1.71000004
vbl_ssh_allreg_aug.33655,1.70000005
vbl_ssh_allreg_aug.33656,1.67999995
vbl_ssh_allreg_aug.33657,1.64999998
vbl_ssh_allreg_aug.33658,1.63
vbl_ssh_allreg_aug.33659,1.61000001
vbl_ssh_allreg_aug.33660,1.59000003
vbl_ssh_allreg_aug.33661,1.57000005
vbl_ssh_allreg_aug.33662,1.54999995
vbl_ssh_allreg_aug.33663,1.52999997
vbl_ssh_allreg_aug.33664,1.50999999
vbl_ssh_allreg_aug.33665,1.49000001
vbl_ssh_allreg_aug.33666,1.47000003
vbl_ssh_allreg_aug.33667,1.45000005
vbl_ssh_allreg_aug.33668,1.42999995
vbl_ssh_allreg_aug.33669,1.40999997
vbl_ssh_allreg_aug.33670,1.39999998
vbl_ssh_allreg_aug.33671,1.38
vbl_ssh_allreg_aug.33672,1.36000001
vbl_ssh_allreg_aug.33673,1.34000003
vbl_ssh_allreg_aug.33674,1.33000004
vbl_ssh_allreg_aug.33675,1.30999994
vbl_ssh_allreg_aug.33676,1.28999996
vbl_ssh_allreg_aug.33677,1.27999997
vbl_ssh_allreg_aug.33678,1.25999999
vbl_ssh_allreg_aug.33679,1.24000001
vbl_ssh_allreg_aug.33680,1.22000003
vbl_ssh_allreg_aug.33681,1.21000004
vbl_ssh_allreg_aug.33682,1.19000006
vbl_ssh_allreg_aug.33683,1.16999996
vbl_ssh_allreg_aug.33684,1.14999998
vbl_ssh_allreg_aug.33685,1.12
vbl_ssh_allreg_aug.33686,1.07000005
vbl_ssh_allreg_aug.33687,1.91999996
vbl_ssh_allreg_aug.33688,1.91999996
vbl_ssh_allreg_aug.33689,1.91999996
vbl_ssh_allreg_aug.33690,1.91999996
vbl_ssh_allreg_aug.33691,1.91999996
vbl_ssh_allreg_aug.33692,1.91999996
vbl_ssh_allreg_aug.33693,1.91999996
vbl_ssh_allreg_aug.33694,1.91999996
vbl_ssh_allreg_aug.33695,1.91999996
vbl_ssh_allreg_aug.33696,1.91999996
vbl_ssh_allreg_aug.33697,1.90999997
vbl_ssh_allreg_aug.33698,1.90999997
vbl_ssh_allreg_aug.33699,1.90999997
vbl_ssh_allreg_aug.33700,1.89999998
vbl_ssh_allreg_aug.33701,1.88999999
vbl_ssh_allreg_aug.33702,1.88999999
vbl_ssh_allreg_aug.33703,1.88
vbl_ssh_allreg_aug.33704,1.87
vbl_ssh_allreg_aug.33705,1.87
vbl_ssh_allreg_aug.33706,1.86000001
vbl_ssh_allreg_aug.33707,1.84000003
vbl_ssh_allreg_aug.33708,1.83000004
vbl_ssh_allreg_aug.33709,1.82000005
vbl_ssh_allreg_aug.33710,1.80999994
vbl_ssh_allreg_aug.33711,1.79999995
vbl_ssh_allreg_aug.33712,1.78999996
vbl_ssh_allreg_aug.33713,1.76999998
vbl_ssh_allreg_aug.33714,1.75999999
vbl_ssh_allreg_aug.33715,1.74000001
vbl_ssh_allreg_aug.33716,1.73000002
vbl_ssh_allreg_aug.33717,1.71000004
vbl_ssh_allreg_aug.33718,1.69000006
vbl_ssh_allreg_aug.33719,1.66999996
vbl_ssh_allreg_aug.33720,1.63999999
vbl_ssh_allreg_aug.33721,1.62
vbl_ssh_allreg_aug.33722,1.60000002
vbl_ssh_allreg_aug.33723,1.58000004
vbl_ssh_allreg_aug.33724,1.55999994
vbl_ssh_allreg_aug.33725,1.53999996
vbl_ssh_allreg_aug.33726,1.51999998
vbl_ssh_allreg_aug.33727,1.5
vbl_ssh_allreg_aug.33728,1.48000002
vbl_ssh_allreg_aug.33729,1.46000004
vbl_ssh_allreg_aug.33730,1.42999995
vbl_ssh_allreg_aug.33731,1.41999996
vbl_ssh_allreg_aug.33732,1.39999998
vbl_ssh_allreg_aug.33733,1.38
vbl_ssh_allreg_aug.33734,1.36000001
vbl_ssh_allreg_aug.33735,1.34000003
vbl_ssh_allreg_aug.33736,1.32000005
vbl_ssh_allreg_aug.33737,1.30999994
vbl_ssh_allreg_aug.33738,1.28999996
vbl_ssh_allreg_aug.33739,1.26999998
vbl_ssh_allreg_aug.33740,1.25
vbl_ssh_allreg_aug.33741,1.24000001
vbl_ssh_allreg_aug.33742,1.22000003
vbl_ssh_allreg_aug.33743,1.20000005
vbl_ssh_allreg_aug.33744,1.17999995
vbl_ssh_allreg_aug.33745,1.15999997
vbl_ssh_allreg_aug.33746,1.13999999
vbl_ssh_allreg_aug.33747,1.11000001
vbl_ssh_allreg_aug.33748,1.08000004
vbl_ssh_allreg_aug.33749,1
vbl_ssh_allreg_aug.33750,1.91999996
vbl_ssh_allreg_aug.33751,1.91999996
vbl_ssh_allreg_aug.33752,1.91999996
vbl_ssh_allreg_aug.33753,1.91999996
vbl_ssh_allreg_aug.33754,1.92999995
vbl_ssh_allreg_aug.33755,1.91999996
vbl_ssh_allreg_aug.33756,1.92999995
vbl_ssh_allreg_aug.33757,1.92999995
vbl_ssh_allreg_aug.33758,1.92999995
vbl_ssh_allreg_aug.33759,1.92999995
vbl_ssh_allreg_aug.33760,1.92999995
vbl_ssh_allreg_aug.33761,1.92999995
vbl_ssh_allreg_aug.33762,1.91999996
vbl_ssh_allreg_aug.33763,1.91999996
vbl_ssh_allreg_aug.33764,1.90999997
