FID,ann_ssh
vbl_ssh_allreg_ann.33831,2.36999989
vbl_ssh_allreg_ann.33832,2.36999989
vbl_ssh_allreg_ann.33833,2.3599999
vbl_ssh_allreg_ann.33834,2.3599999
vbl_ssh_allreg_ann.33835,2.3499999
vbl_ssh_allreg_ann.33836,2.3499999
vbl_ssh_allreg_ann.33837,2.33999991
vbl_ssh_allreg_ann.33838,2.33999991
vbl_ssh_allreg_ann.33839,2.32999992
vbl_ssh_allreg_ann.33840,2.31999993
vbl_ssh_allreg_ann.33841,2.30999994
vbl_ssh_allreg_ann.33842,2.29999995
vbl_ssh_allreg_ann.33843,2.28999996
vbl_ssh_allreg_ann.33844,2.27999997
vbl_ssh_allreg_ann.33845,2.26999998
vbl_ssh_allreg_ann.33846,2.25999999
vbl_ssh_allreg_ann.33847,2.25
vbl_ssh_allreg_ann.33848,2.24000001
vbl_ssh_allreg_ann.33849,2.22000003
vbl_ssh_allreg_ann.33850,2.20000005
vbl_ssh_allreg_ann.33851,2.18000007
vbl_ssh_allreg_ann.33852,2.1500001
vbl_ssh_allreg_ann.33853,2.11999989
vbl_ssh_allreg_ann.33854,2.08999991
vbl_ssh_allreg_ann.33855,2.06999993
vbl_ssh_allreg_ann.33856,2.04999995
vbl_ssh_allreg_ann.33857,2.03999996
vbl_ssh_allreg_ann.33858,2.01999998
vbl_ssh_allreg_ann.33859,1.99000001
vbl_ssh_allreg_ann.33860,1.97000003
vbl_ssh_allreg_ann.33861,1.94000006
vbl_ssh_allreg_ann.33862,1.91999996
vbl_ssh_allreg_ann.33863,1.88999999
vbl_ssh_allreg_ann.33864,1.86000001
vbl_ssh_allreg_ann.33865,1.83000004
vbl_ssh_allreg_ann.33866,1.79999995
vbl_ssh_allreg_ann.33867,1.76999998
vbl_ssh_allreg_ann.33868,1.74000001
vbl_ssh_allreg_ann.33869,1.71000004
vbl_ssh_allreg_ann.33870,1.67999995
vbl_ssh_allreg_ann.33871,1.64999998
vbl_ssh_allreg_ann.33872,1.61000001
vbl_ssh_allreg_ann.33873,1.58000004
vbl_ssh_allreg_ann.33874,1.54999995
vbl_ssh_allreg_ann.33875,1.51999998
vbl_ssh_allreg_ann.33876,1.48000002
vbl_ssh_allreg_ann.33877,1.45000005
vbl_ssh_allreg_ann.33878,1.41999996
vbl_ssh_allreg_ann.33879,1.38
vbl_ssh_allreg_ann.33880,1.34000003
vbl_ssh_allreg_ann.33881,1.26999998
vbl_ssh_allreg_ann.33882,1.17999995
vbl_ssh_allreg_ann.33883,1.10000002
vbl_ssh_allreg_ann.33884,2.38000011
vbl_ssh_allreg_ann.33885,2.38000011
vbl_ssh_allreg_ann.33886,2.38000011
vbl_ssh_allreg_ann.33887,2.38000011
vbl_ssh_allreg_ann.33888,2.38000011
vbl_ssh_allreg_ann.33889,2.38000011
vbl_ssh_allreg_ann.33890,2.38000011
vbl_ssh_allreg_ann.33891,2.38000011
vbl_ssh_allreg_ann.33892,2.38000011
vbl_ssh_allreg_ann.33893,2.38000011
vbl_ssh_allreg_ann.33894,2.38000011
vbl_ssh_allreg_ann.33895,2.38000011
vbl_ssh_allreg_ann.33896,2.38000011
vbl_ssh_allreg_ann.33897,2.38000011
vbl_ssh_allreg_ann.33898,2.38000011
vbl_ssh_allreg_ann.33899,2.38000011
vbl_ssh_allreg_ann.33900,2.38000011
vbl_ssh_allreg_ann.33901,2.36999989
vbl_ssh_allreg_ann.33902,2.36999989
vbl_ssh_allreg_ann.33903,2.36999989
vbl_ssh_allreg_ann.33904,2.3599999
vbl_ssh_allreg_ann.33905,2.3599999
vbl_ssh_allreg_ann.33906,2.3499999
vbl_ssh_allreg_ann.33907,2.3499999
vbl_ssh_allreg_ann.33908,2.33999991
vbl_ssh_allreg_ann.33909,2.32999992
vbl_ssh_allreg_ann.33910,2.31999993
vbl_ssh_allreg_ann.33911,2.30999994
vbl_ssh_allreg_ann.33912,2.29999995
vbl_ssh_allreg_ann.33913,2.28999996
vbl_ssh_allreg_ann.33914,2.27999997
vbl_ssh_allreg_ann.33915,2.26999998
vbl_ssh_allreg_ann.33916,2.25999999
vbl_ssh_allreg_ann.33917,2.25
vbl_ssh_allreg_ann.33918,2.23000002
vbl_ssh_allreg_ann.33919,2.22000003
vbl_ssh_allreg_ann.33920,2.20000005
vbl_ssh_allreg_ann.33921,2.16000009
vbl_ssh_allreg_ann.33922,2.13000011
vbl_ssh_allreg_ann.33923,2.0999999
vbl_ssh_allreg_ann.33924,2.07999992
vbl_ssh_allreg_ann.33925,2.06999993
vbl_ssh_allreg_ann.33926,2.04999995
vbl_ssh_allreg_ann.33927,2.02999997
vbl_ssh_allreg_ann.33928,2.00999999
vbl_ssh_allreg_ann.33929,1.98000002
vbl_ssh_allreg_ann.33930,1.95000005
vbl_ssh_allreg_ann.33931,1.91999996
vbl_ssh_allreg_ann.33932,1.88999999
vbl_ssh_allreg_ann.33933,1.86000001
vbl_ssh_allreg_ann.33934,1.83000004
vbl_ssh_allreg_ann.33935,1.78999996
vbl_ssh_allreg_ann.33936,1.75999999
vbl_ssh_allreg_ann.33937,1.73000002
vbl_ssh_allreg_ann.33938,1.70000005
vbl_ssh_allreg_ann.33939,1.66999996
vbl_ssh_allreg_ann.33940,1.63
vbl_ssh_allreg_ann.33941,1.60000002
vbl_ssh_allreg_ann.33942,1.55999994
vbl_ssh_allreg_ann.33943,1.52999997
vbl_ssh_allreg_ann.33944,1.49000001
vbl_ssh_allreg_ann.33945,1.46000004
vbl_ssh_allreg_ann.33946,1.42999995
vbl_ssh_allreg_ann.33947,1.38999999
vbl_ssh_allreg_ann.33948,1.36000001
vbl_ssh_allreg_ann.33949,1.30999994
vbl_ssh_allreg_ann.33950,1.25
vbl_ssh_allreg_ann.33951,1.12
vbl_ssh_allreg_ann.33952,1.03999996
vbl_ssh_allreg_ann.33953,0.95999998
vbl_ssh_allreg_ann.33954,2.38000011
vbl_ssh_allreg_ann.33955,2.38000011
vbl_ssh_allreg_ann.33956,2.38000011
vbl_ssh_allreg_ann.33957,2.38000011
vbl_ssh_allreg_ann.33958,2.38000011
vbl_ssh_allreg_ann.33959,2.38000011
vbl_ssh_allreg_ann.33960,2.38000011
vbl_ssh_allreg_ann.33961,2.38000011
vbl_ssh_allreg_ann.33962,2.38000011
vbl_ssh_allreg_ann.33963,2.38000011
vbl_ssh_allreg_ann.33964,2.38000011
vbl_ssh_allreg_ann.33965,2.3900001
vbl_ssh_allreg_ann.33966,2.3900001
vbl_ssh_allreg_ann.33967,2.38000011
vbl_ssh_allreg_ann.33968,2.38000011
vbl_ssh_allreg_ann.33969,2.38000011
vbl_ssh_allreg_ann.33970,2.38000011
vbl_ssh_allreg_ann.33971,2.38000011
vbl_ssh_allreg_ann.33972,2.38000011
vbl_ssh_allreg_ann.33973,2.36999989
vbl_ssh_allreg_ann.33974,2.36999989
vbl_ssh_allreg_ann.33975,2.3599999
vbl_ssh_allreg_ann.33976,2.3599999
vbl_ssh_allreg_ann.33977,2.3499999
vbl_ssh_allreg_ann.33978,2.3499999
vbl_ssh_allreg_ann.33979,2.33999991
vbl_ssh_allreg_ann.33980,2.32999992
vbl_ssh_allreg_ann.33981,2.31999993
vbl_ssh_allreg_ann.33982,2.31999993
vbl_ssh_allreg_ann.33983,2.30999994
vbl_ssh_allreg_ann.33984,2.28999996
vbl_ssh_allreg_ann.33985,2.27999997
vbl_ssh_allreg_ann.33986,2.26999998
vbl_ssh_allreg_ann.33987,2.25999999
vbl_ssh_allreg_ann.33988,2.24000001
vbl_ssh_allreg_ann.33989,2.23000002
vbl_ssh_allreg_ann.33990,2.21000004
vbl_ssh_allreg_ann.33991,2.18000007
vbl_ssh_allreg_ann.33992,2.13000011
vbl_ssh_allreg_ann.33993,2.08999991
vbl_ssh_allreg_ann.33994,2.0999999
vbl_ssh_allreg_ann.33995,2.08999991
vbl_ssh_allreg_ann.33996,2.07999992
vbl_ssh_allreg_ann.33997,2.05999994
vbl_ssh_allreg_ann.33998,2.02999997
vbl_ssh_allreg_ann.33999,2
vbl_ssh_allreg_ann.34000,1.97000003
vbl_ssh_allreg_ann.34001,1.92999995
vbl_ssh_allreg_ann.34002,1.89999998
vbl_ssh_allreg_ann.34003,1.86000001
vbl_ssh_allreg_ann.34004,1.82000005
vbl_ssh_allreg_ann.34005,1.78999996
vbl_ssh_allreg_ann.34006,1.75
vbl_ssh_allreg_ann.34007,1.72000003
vbl_ssh_allreg_ann.34008,1.69000006
vbl_ssh_allreg_ann.34009,1.64999998
vbl_ssh_allreg_ann.34010,1.62
vbl_ssh_allreg_ann.34011,1.58000004
vbl_ssh_allreg_ann.34012,1.53999996
vbl_ssh_allreg_ann.34013,1.5
vbl_ssh_allreg_ann.34014,1.46000004
vbl_ssh_allreg_ann.34015,1.42999995
vbl_ssh_allreg_ann.34016,1.38999999
vbl_ssh_allreg_ann.34017,1.36000001
vbl_ssh_allreg_ann.34018,1.33000004
vbl_ssh_allreg_ann.34019,1.28999996
vbl_ssh_allreg_ann.34020,1.26999998
vbl_ssh_allreg_ann.34021,1.08000004
vbl_ssh_allreg_ann.34022,0.85000002
vbl_ssh_allreg_ann.34023,0.88999999
vbl_ssh_allreg_ann.34024,2.38000011
vbl_ssh_allreg_ann.34025,2.38000011
vbl_ssh_allreg_ann.34026,2.38000011
vbl_ssh_allreg_ann.34027,2.38000011
vbl_ssh_allreg_ann.34028,2.38000011
vbl_ssh_allreg_ann.34029,2.38000011
vbl_ssh_allreg_ann.34030,2.3900001
vbl_ssh_allreg_ann.34031,2.3900001
vbl_ssh_allreg_ann.34032,2.3900001
vbl_ssh_allreg_ann.34033,2.3900001
vbl_ssh_allreg_ann.34034,2.3900001
vbl_ssh_allreg_ann.34035,2.3900001
vbl_ssh_allreg_ann.34036,2.3900001
vbl_ssh_allreg_ann.34037,2.3900001
vbl_ssh_allreg_ann.34038,2.3900001
vbl_ssh_allreg_ann.34039,2.3900001
vbl_ssh_allreg_ann.34040,2.3900001
vbl_ssh_allreg_ann.34041,2.3900001
vbl_ssh_allreg_ann.34042,2.38000011
vbl_ssh_allreg_ann.34043,2.38000011
vbl_ssh_allreg_ann.34044,2.38000011
vbl_ssh_allreg_ann.34045,2.36999989
vbl_ssh_allreg_ann.34046,2.36999989
vbl_ssh_allreg_ann.34047,2.3599999
vbl_ssh_allreg_ann.34048,2.3599999
vbl_ssh_allreg_ann.34049,2.3499999
vbl_ssh_allreg_ann.34050,2.3499999
vbl_ssh_allreg_ann.34051,2.33999991
vbl_ssh_allreg_ann.34052,2.32999992
vbl_ssh_allreg_ann.34053,2.31999993
vbl_ssh_allreg_ann.34054,2.30999994
vbl_ssh_allreg_ann.34055,2.29999995
vbl_ssh_allreg_ann.34056,2.27999997
vbl_ssh_allreg_ann.34057,2.26999998
vbl_ssh_allreg_ann.34058,2.25999999
vbl_ssh_allreg_ann.34059,2.24000001
vbl_ssh_allreg_ann.34060,2.22000003
vbl_ssh_allreg_ann.34061,2.20000005
vbl_ssh_allreg_ann.34062,2.1500001
vbl_ssh_allreg_ann.34063,2.0999999
vbl_ssh_allreg_ann.34064,2.11999989
vbl_ssh_allreg_ann.34065,2.13000011
vbl_ssh_allreg_ann.34066,2.1099999
vbl_ssh_allreg_ann.34067,2.07999992
vbl_ssh_allreg_ann.34068,2.04999995
vbl_ssh_allreg_ann.34069,2.00999999
vbl_ssh_allreg_ann.34070,1.97000003
vbl_ssh_allreg_ann.34071,1.92999995
vbl_ssh_allreg_ann.34072,1.88999999
vbl_ssh_allreg_ann.34073,1.85000002
vbl_ssh_allreg_ann.34074,1.82000005
vbl_ssh_allreg_ann.34075,1.77999997
vbl_ssh_allreg_ann.34076,1.74000001
vbl_ssh_allreg_ann.34077,1.71000004
vbl_ssh_allreg_ann.34078,1.66999996
vbl_ssh_allreg_ann.34079,1.63
vbl_ssh_allreg_ann.34080,1.59000003
vbl_ssh_allreg_ann.34081,1.54999995
vbl_ssh_allreg_ann.34082,1.50999999
vbl_ssh_allreg_ann.34083,1.46000004
vbl_ssh_allreg_ann.34084,1.41999996
vbl_ssh_allreg_ann.34085,1.38999999
vbl_ssh_allreg_ann.34086,1.35000002
vbl_ssh_allreg_ann.34087,1.32000005
vbl_ssh_allreg_ann.34088,1.28999996
vbl_ssh_allreg_ann.34089,1.26999998
vbl_ssh_allreg_ann.34090,1.23000002
vbl_ssh_allreg_ann.34091,1.22000003
vbl_ssh_allreg_ann.34092,1.07000005
vbl_ssh_allreg_ann.34093,0.94
vbl_ssh_allreg_ann.34094,0.89999998
vbl_ssh_allreg_ann.34095,2.38000011
vbl_ssh_allreg_ann.34096,2.38000011
vbl_ssh_allreg_ann.34097,2.3900001
vbl_ssh_allreg_ann.34098,2.3900001
vbl_ssh_allreg_ann.34099,2.3900001
vbl_ssh_allreg_ann.34100,2.3900001
vbl_ssh_allreg_ann.34101,2.3900001
vbl_ssh_allreg_ann.34102,2.3900001
vbl_ssh_allreg_ann.34103,2.3900001
vbl_ssh_allreg_ann.34104,2.3900001
vbl_ssh_allreg_ann.34105,2.3900001
vbl_ssh_allreg_ann.34106,2.3900001
vbl_ssh_allreg_ann.34107,2.3900001
vbl_ssh_allreg_ann.34108,2.3900001
vbl_ssh_allreg_ann.34109,2.3900001
vbl_ssh_allreg_ann.34110,2.3900001
vbl_ssh_allreg_ann.34111,2.3900001
vbl_ssh_allreg_ann.34112,2.3900001
vbl_ssh_allreg_ann.34113,2.3900001
vbl_ssh_allreg_ann.34114,2.3900001
vbl_ssh_allreg_ann.34115,2.38000011
vbl_ssh_allreg_ann.34116,2.38000011
vbl_ssh_allreg_ann.34117,2.36999989
vbl_ssh_allreg_ann.34118,2.36999989
vbl_ssh_allreg_ann.34119,2.3599999
vbl_ssh_allreg_ann.34120,2.3499999
vbl_ssh_allreg_ann.34121,2.3499999
vbl_ssh_allreg_ann.34122,2.33999991
vbl_ssh_allreg_ann.34123,2.32999992
vbl_ssh_allreg_ann.34124,2.31999993
vbl_ssh_allreg_ann.34125,2.30999994
vbl_ssh_allreg_ann.34126,2.29999995
vbl_ssh_allreg_ann.34127,2.27999997
vbl_ssh_allreg_ann.34128,2.26999998
vbl_ssh_allreg_ann.34129,1.77999997
vbl_ssh_allreg_ann.34130,2.25
vbl_ssh_allreg_ann.34131,2.24000001
vbl_ssh_allreg_ann.34132,2.22000003
vbl_ssh_allreg_ann.34133,2.18000007
vbl_ssh_allreg_ann.34134,2.1400001
vbl_ssh_allreg_ann.34135,2.1500001
vbl_ssh_allreg_ann.34136,2.1400001
vbl_ssh_allreg_ann.34137,2.1099999
vbl_ssh_allreg_ann.34138,2.07999992
vbl_ssh_allreg_ann.34139,2.03999996
vbl_ssh_allreg_ann.34140,2
vbl_ssh_allreg_ann.34141,1.96000004
vbl_ssh_allreg_ann.34142,1.91999996
vbl_ssh_allreg_ann.34143,1.88
vbl_ssh_allreg_ann.34144,1.84000003
vbl_ssh_allreg_ann.34145,1.79999995
vbl_ssh_allreg_ann.34146,1.75999999
vbl_ssh_allreg_ann.34147,1.72000003
vbl_ssh_allreg_ann.34148,1.69000006
vbl_ssh_allreg_ann.34149,1.64999998
vbl_ssh_allreg_ann.34150,1.60000002
vbl_ssh_allreg_ann.34151,1.55999994
vbl_ssh_allreg_ann.34152,1.50999999
vbl_ssh_allreg_ann.34153,1.46000004
vbl_ssh_allreg_ann.34154,1.40999997
vbl_ssh_allreg_ann.34155,1.37
vbl_ssh_allreg_ann.34156,1.34000003
vbl_ssh_allreg_ann.34157,1.29999995
vbl_ssh_allreg_ann.34158,1.26999998
vbl_ssh_allreg_ann.34159,1.25
vbl_ssh_allreg_ann.34160,1.23000002
vbl_ssh_allreg_ann.34161,1.21000004
vbl_ssh_allreg_ann.34162,1.17999995
vbl_ssh_allreg_ann.34163,1.13
vbl_ssh_allreg_ann.34164,1.00999999
vbl_ssh_allreg_ann.34165,0.92000002
vbl_ssh_allreg_ann.34166,0.77999997
vbl_ssh_allreg_ann.34167,2.3900001
vbl_ssh_allreg_ann.34168,2.3900001
vbl_ssh_allreg_ann.34169,2.3900001
vbl_ssh_allreg_ann.34170,2.3900001
vbl_ssh_allreg_ann.34171,2.3900001
vbl_ssh_allreg_ann.34172,2.3900001
vbl_ssh_allreg_ann.34173,2.3900001
vbl_ssh_allreg_ann.34174,2.3900001
vbl_ssh_allreg_ann.34175,2.3900001
vbl_ssh_allreg_ann.34176,2.3900001
vbl_ssh_allreg_ann.34177,2.4000001
vbl_ssh_allreg_ann.34178,2.4000001
vbl_ssh_allreg_ann.34179,2.4000001
vbl_ssh_allreg_ann.34180,2.4000001
vbl_ssh_allreg_ann.34181,2.4000001
vbl_ssh_allreg_ann.34182,2.4000001
vbl_ssh_allreg_ann.34183,2.4000001
vbl_ssh_allreg_ann.34184,2.4000001
vbl_ssh_allreg_ann.34185,2.4000001
vbl_ssh_allreg_ann.34186,2.3900001
vbl_ssh_allreg_ann.34187,2.3900001
vbl_ssh_allreg_ann.34188,2.3900001
vbl_ssh_allreg_ann.34189,2.38000011
vbl_ssh_allreg_ann.34190,2.38000011
vbl_ssh_allreg_ann.34191,2.36999989
vbl_ssh_allreg_ann.34192,2.3599999
vbl_ssh_allreg_ann.34193,2.3599999
vbl_ssh_allreg_ann.34194,2.3499999
vbl_ssh_allreg_ann.34195,2.33999991
vbl_ssh_allreg_ann.34196,2.32999992
vbl_ssh_allreg_ann.34197,2.31999993
vbl_ssh_allreg_ann.34198,2.30999994
vbl_ssh_allreg_ann.34199,2.29999995
vbl_ssh_allreg_ann.34200,2.27999997
vbl_ssh_allreg_ann.34201,2.26999998
vbl_ssh_allreg_ann.34202,2.25
vbl_ssh_allreg_ann.34203,2.23000002
vbl_ssh_allreg_ann.34204,2.20000005
vbl_ssh_allreg_ann.34205,2.17000008
vbl_ssh_allreg_ann.34206,2.1500001
vbl_ssh_allreg_ann.34207,2.11999989
vbl_ssh_allreg_ann.34208,2.08999991
vbl_ssh_allreg_ann.34209,2.06999993
vbl_ssh_allreg_ann.34210,2.02999997
vbl_ssh_allreg_ann.34211,1.98000002
vbl_ssh_allreg_ann.34212,1.94000006
vbl_ssh_allreg_ann.34213,1.89999998
vbl_ssh_allreg_ann.34214,1.85000002
vbl_ssh_allreg_ann.34215,1.80999994
vbl_ssh_allreg_ann.34216,1.76999998
vbl_ssh_allreg_ann.34217,1.74000001
vbl_ssh_allreg_ann.34218,1.70000005
vbl_ssh_allreg_ann.34219,1.65999997
vbl_ssh_allreg_ann.34220,1.62
vbl_ssh_allreg_ann.34221,1.57000005
vbl_ssh_allreg_ann.34222,1.50999999
vbl_ssh_allreg_ann.34223,1.45000005
vbl_ssh_allreg_ann.34224,1.39999998
vbl_ssh_allreg_ann.34225,1.35000002
vbl_ssh_allreg_ann.34226,1.30999994
vbl_ssh_allreg_ann.34227,1.26999998
vbl_ssh_allreg_ann.34228,1.24000001
vbl_ssh_allreg_ann.34229,1.22000003
vbl_ssh_allreg_ann.34230,1.21000004
vbl_ssh_allreg_ann.34231,1.19000006
vbl_ssh_allreg_ann.34232,1.17999995
vbl_ssh_allreg_ann.34233,1.15999997
vbl_ssh_allreg_ann.34234,1.13
vbl_ssh_allreg_ann.34235,1.07000005
vbl_ssh_allreg_ann.34236,0.94
vbl_ssh_allreg_ann.34237,0.83999997
vbl_ssh_allreg_ann.34238,2.3900001
vbl_ssh_allreg_ann.34239,2.3900001
vbl_ssh_allreg_ann.34240,2.3900001
vbl_ssh_allreg_ann.34241,2.3900001
vbl_ssh_allreg_ann.34242,2.3900001
vbl_ssh_allreg_ann.34243,2.3900001
vbl_ssh_allreg_ann.34244,2.3900001
vbl_ssh_allreg_ann.34245,2.4000001
vbl_ssh_allreg_ann.34246,2.4000001
vbl_ssh_allreg_ann.34247,2.4000001
vbl_ssh_allreg_ann.34248,2.4000001
vbl_ssh_allreg_ann.34249,2.4000001
vbl_ssh_allreg_ann.34250,2.4000001
vbl_ssh_allreg_ann.34251,2.4000001
vbl_ssh_allreg_ann.34252,2.4000001
vbl_ssh_allreg_ann.34253,2.4000001
vbl_ssh_allreg_ann.34254,2.4000001
vbl_ssh_allreg_ann.34255,2.4000001
vbl_ssh_allreg_ann.34256,2.4000001
vbl_ssh_allreg_ann.34257,2.4000001
vbl_ssh_allreg_ann.34258,2.4000001
vbl_ssh_allreg_ann.34259,2.4000001
vbl_ssh_allreg_ann.34260,2.3900001
vbl_ssh_allreg_ann.34261,2.3900001
vbl_ssh_allreg_ann.34262,2.38000011
vbl_ssh_allreg_ann.34263,2.36999989
vbl_ssh_allreg_ann.34264,2.36999989
vbl_ssh_allreg_ann.34265,2.3599999
vbl_ssh_allreg_ann.34266,2.3599999
vbl_ssh_allreg_ann.34267,2.3499999
vbl_ssh_allreg_ann.34268,2.32999992
vbl_ssh_allreg_ann.34269,2.31999993
vbl_ssh_allreg_ann.34270,2.30999994
vbl_ssh_allreg_ann.34271,2.29999995
vbl_ssh_allreg_ann.34272,2.27999997
vbl_ssh_allreg_ann.34273,2.25999999
vbl_ssh_allreg_ann.34274,2.24000001
vbl_ssh_allreg_ann.34275,2.22000003
vbl_ssh_allreg_ann.34276,2.16000009
vbl_ssh_allreg_ann.34277,2.13000011
vbl_ssh_allreg_ann.34278,2.08999991
vbl_ssh_allreg_ann.34279,2.05999994
vbl_ssh_allreg_ann.34280,2.01999998
vbl_ssh_allreg_ann.34281,1.97000003
vbl_ssh_allreg_ann.34282,1.91999996
vbl_ssh_allreg_ann.34283,1.88
vbl_ssh_allreg_ann.34284,1.83000004
vbl_ssh_allreg_ann.34285,1.78999996
vbl_ssh_allreg_ann.34286,1.75
vbl_ssh_allreg_ann.34287,1.71000004
vbl_ssh_allreg_ann.34288,1.67999995
vbl_ssh_allreg_ann.34289,1.63999999
vbl_ssh_allreg_ann.34290,1.58000004
vbl_ssh_allreg_ann.34291,1.50999999
vbl_ssh_allreg_ann.34292,1.42999995
vbl_ssh_allreg_ann.34293,1.36000001
vbl_ssh_allreg_ann.34294,1.29999995
vbl_ssh_allreg_ann.34295,1.25999999
vbl_ssh_allreg_ann.34296,1.22000003
vbl_ssh_allreg_ann.34297,1.20000005
vbl_ssh_allreg_ann.34298,1.17999995
vbl_ssh_allreg_ann.34299,1.16999996
vbl_ssh_allreg_ann.34300,1.15999997
vbl_ssh_allreg_ann.34301,1.14999998
vbl_ssh_allreg_ann.34302,1.13999999
vbl_ssh_allreg_ann.34303,1.13
vbl_ssh_allreg_ann.34304,1.12
vbl_ssh_allreg_ann.34305,1.09000003
vbl_ssh_allreg_ann.34306,1.04999995
vbl_ssh_allreg_ann.34307,0.88999999
vbl_ssh_allreg_ann.34308,2.3900001
vbl_ssh_allreg_ann.34309,2.3900001
vbl_ssh_allreg_ann.34310,2.3900001
vbl_ssh_allreg_ann.34311,2.3900001
vbl_ssh_allreg_ann.34312,2.3900001
vbl_ssh_allreg_ann.34313,2.3900001
vbl_ssh_allreg_ann.34314,2.4000001
vbl_ssh_allreg_ann.34315,2.4000001
vbl_ssh_allreg_ann.34316,2.4000001
vbl_ssh_allreg_ann.34317,2.4000001
vbl_ssh_allreg_ann.34318,2.4000001
vbl_ssh_allreg_ann.34319,2.4000001
vbl_ssh_allreg_ann.34320,2.4000001
vbl_ssh_allreg_ann.34321,2.41000009
vbl_ssh_allreg_ann.34322,2.41000009
vbl_ssh_allreg_ann.34323,2.41000009
vbl_ssh_allreg_ann.34324,2.41000009
vbl_ssh_allreg_ann.34325,2.41000009
vbl_ssh_allreg_ann.34326,2.41000009
vbl_ssh_allreg_ann.34327,2.41000009
vbl_ssh_allreg_ann.34328,2.4000001
vbl_ssh_allreg_ann.34329,2.4000001
vbl_ssh_allreg_ann.34330,2.4000001
vbl_ssh_allreg_ann.34331,2.4000001
vbl_ssh_allreg_ann.34332,2.3900001
vbl_ssh_allreg_ann.34333,2.3900001
vbl_ssh_allreg_ann.34334,2.38000011
vbl_ssh_allreg_ann.34335,2.36999989
vbl_ssh_allreg_ann.34336,2.3599999
vbl_ssh_allreg_ann.34337,2.3599999
vbl_ssh_allreg_ann.34338,2.3499999
vbl_ssh_allreg_ann.34339,2.33999991
vbl_ssh_allreg_ann.34340,2.31999993
vbl_ssh_allreg_ann.34341,2.30999994
vbl_ssh_allreg_ann.34342,2.28999996
vbl_ssh_allreg_ann.34343,2.26999998
vbl_ssh_allreg_ann.34344,2.25
vbl_ssh_allreg_ann.34345,2.23000002
vbl_ssh_allreg_ann.34346,2.20000005
vbl_ssh_allreg_ann.34347,2.17000008
vbl_ssh_allreg_ann.34348,2.1400001
vbl_ssh_allreg_ann.34349,2.0999999
vbl_ssh_allreg_ann.34350,2.05999994
vbl_ssh_allreg_ann.34351,2.01999998
vbl_ssh_allreg_ann.34352,1.97000003
vbl_ssh_allreg_ann.34353,1.90999997
vbl_ssh_allreg_ann.34354,1.86000001
vbl_ssh_allreg_ann.34355,1.80999994
vbl_ssh_allreg_ann.34356,1.76999998
vbl_ssh_allreg_ann.34357,1.73000002
vbl_ssh_allreg_ann.34358,1.69000006
vbl_ssh_allreg_ann.34359,1.64999998
vbl_ssh_allreg_ann.34360,1.62
vbl_ssh_allreg_ann.34361,1.54999995
vbl_ssh_allreg_ann.34362,1.42999995
vbl_ssh_allreg_ann.34363,1.34000003
vbl_ssh_allreg_ann.34364,1.23000002
vbl_ssh_allreg_ann.34365,1.16999996
vbl_ssh_allreg_ann.34366,1.13999999
vbl_ssh_allreg_ann.34367,1.12
vbl_ssh_allreg_ann.34368,1.11000001
vbl_ssh_allreg_ann.34369,1.11000001
vbl_ssh_allreg_ann.34370,1.11000001
vbl_ssh_allreg_ann.34371,1.11000001
vbl_ssh_allreg_ann.34372,1.11000001
vbl_ssh_allreg_ann.34373,1.11000001
vbl_ssh_allreg_ann.34374,1.11000001
vbl_ssh_allreg_ann.34375,1.10000002
vbl_ssh_allreg_ann.34376,1.09000003
vbl_ssh_allreg_ann.34377,1.05999994
vbl_ssh_allreg_ann.34378,0.99000001
vbl_ssh_allreg_ann.34379,0.83999997
vbl_ssh_allreg_ann.34380,2.3900001
vbl_ssh_allreg_ann.34381,2.3900001
vbl_ssh_allreg_ann.34382,2.3900001
vbl_ssh_allreg_ann.34383,2.3900001
vbl_ssh_allreg_ann.34384,2.4000001
vbl_ssh_allreg_ann.34385,2.4000001
vbl_ssh_allreg_ann.34386,2.4000001
vbl_ssh_allreg_ann.34387,2.4000001
vbl_ssh_allreg_ann.34388,2.4000001
vbl_ssh_allreg_ann.34389,2.4000001
vbl_ssh_allreg_ann.34390,2.4000001
vbl_ssh_allreg_ann.34391,2.41000009
vbl_ssh_allreg_ann.34392,2.41000009
vbl_ssh_allreg_ann.34393,2.41000009
vbl_ssh_allreg_ann.34394,2.41000009
vbl_ssh_allreg_ann.34395,2.41000009
vbl_ssh_allreg_ann.34396,2.41000009
vbl_ssh_allreg_ann.34397,2.41000009
vbl_ssh_allreg_ann.34398,2.41000009
vbl_ssh_allreg_ann.34399,2.41000009
vbl_ssh_allreg_ann.34400,2.41000009
vbl_ssh_allreg_ann.34401,2.41000009
vbl_ssh_allreg_ann.34402,2.41000009
vbl_ssh_allreg_ann.34403,2.4000001
vbl_ssh_allreg_ann.34404,2.4000001
vbl_ssh_allreg_ann.34405,2.3900001
vbl_ssh_allreg_ann.34406,2.3900001
vbl_ssh_allreg_ann.34407,2.38000011
vbl_ssh_allreg_ann.34408,2.36999989
vbl_ssh_allreg_ann.34409,2.36999989
vbl_ssh_allreg_ann.34410,2.3599999
vbl_ssh_allreg_ann.34411,2.3499999
vbl_ssh_allreg_ann.34412,2.33999991
vbl_ssh_allreg_ann.34413,2.31999993
vbl_ssh_allreg_ann.34414,2.30999994
vbl_ssh_allreg_ann.34415,2.28999996
