FID,feb_ssh
vbl_ssh_allreg_feb.26106,3.04999995
vbl_ssh_allreg_feb.26107,3.03999996
vbl_ssh_allreg_feb.26108,3.02999997
vbl_ssh_allreg_feb.26109,3.00999999
vbl_ssh_allreg_feb.26110,3
vbl_ssh_allreg_feb.26111,2.99000001
vbl_ssh_allreg_feb.26112,2.98000002
vbl_ssh_allreg_feb.26113,2.97000003
vbl_ssh_allreg_feb.26114,2.95000005
vbl_ssh_allreg_feb.26115,2.93000007
vbl_ssh_allreg_feb.26116,2.91000009
vbl_ssh_allreg_feb.26117,2.86999989
vbl_ssh_allreg_feb.26118,2.78999996
vbl_ssh_allreg_feb.26119,2.73000002
vbl_ssh_allreg_feb.26120,2.66000009
vbl_ssh_allreg_feb.26121,2.57999992
vbl_ssh_allreg_feb.26122,2.49000001
vbl_ssh_allreg_feb.26123,2.46000004
vbl_ssh_allreg_feb.26124,3.17000008
vbl_ssh_allreg_feb.26125,3.16000009
vbl_ssh_allreg_feb.26126,3.1500001
vbl_ssh_allreg_feb.26127,3.1400001
vbl_ssh_allreg_feb.26128,3.1400001
vbl_ssh_allreg_feb.26129,3.13000011
vbl_ssh_allreg_feb.26130,3.11999989
vbl_ssh_allreg_feb.26131,3.1099999
vbl_ssh_allreg_feb.26132,3.0999999
vbl_ssh_allreg_feb.26133,3.0999999
vbl_ssh_allreg_feb.26134,3.08999991
vbl_ssh_allreg_feb.26135,3.07999992
vbl_ssh_allreg_feb.26136,3.06999993
vbl_ssh_allreg_feb.26137,3.05999994
vbl_ssh_allreg_feb.26138,3.05999994
vbl_ssh_allreg_feb.26139,3.04999995
vbl_ssh_allreg_feb.26140,3.03999996
vbl_ssh_allreg_feb.26141,3.02999997
vbl_ssh_allreg_feb.26142,3.01999998
vbl_ssh_allreg_feb.26143,3.00999999
vbl_ssh_allreg_feb.26144,3
vbl_ssh_allreg_feb.26145,2.99000001
vbl_ssh_allreg_feb.26146,2.98000002
vbl_ssh_allreg_feb.26147,2.97000003
vbl_ssh_allreg_feb.26148,2.94000006
vbl_ssh_allreg_feb.26149,2.92000008
vbl_ssh_allreg_feb.26150,2.88000011
vbl_ssh_allreg_feb.26151,2.83999991
vbl_ssh_allreg_feb.26152,2.76999998
vbl_ssh_allreg_feb.26153,2.70000005
vbl_ssh_allreg_feb.26154,2.6400001
vbl_ssh_allreg_feb.26155,2.55999994
vbl_ssh_allreg_feb.26156,2.49000001
vbl_ssh_allreg_feb.26157,2.5
vbl_ssh_allreg_feb.26158,3.17000008
vbl_ssh_allreg_feb.26159,3.16000009
vbl_ssh_allreg_feb.26160,3.1500001
vbl_ssh_allreg_feb.26161,3.1400001
vbl_ssh_allreg_feb.26162,3.13000011
vbl_ssh_allreg_feb.26163,3.11999989
vbl_ssh_allreg_feb.26164,3.1099999
vbl_ssh_allreg_feb.26165,3.1099999
vbl_ssh_allreg_feb.26166,3.0999999
vbl_ssh_allreg_feb.26167,3.0999999
vbl_ssh_allreg_feb.26168,3.08999991
vbl_ssh_allreg_feb.26169,3.07999992
vbl_ssh_allreg_feb.26170,3.06999993
vbl_ssh_allreg_feb.26171,3.05999994
vbl_ssh_allreg_feb.26172,3.05999994
vbl_ssh_allreg_feb.26173,3.04999995
vbl_ssh_allreg_feb.26174,3.03999996
vbl_ssh_allreg_feb.26175,3.02999997
vbl_ssh_allreg_feb.26176,3.01999998
vbl_ssh_allreg_feb.26177,3.00999999
vbl_ssh_allreg_feb.26178,3
vbl_ssh_allreg_feb.26179,2.98000002
vbl_ssh_allreg_feb.26180,2.97000003
vbl_ssh_allreg_feb.26181,2.96000004
vbl_ssh_allreg_feb.26182,2.93000007
vbl_ssh_allreg_feb.26183,2.8900001
vbl_ssh_allreg_feb.26184,2.8499999
vbl_ssh_allreg_feb.26185,2.81999993
vbl_ssh_allreg_feb.26186,2.75999999
vbl_ssh_allreg_feb.26187,2.70000005
vbl_ssh_allreg_feb.26188,2.6400001
vbl_ssh_allreg_feb.26189,2.54999995
vbl_ssh_allreg_feb.26190,2.51999998
vbl_ssh_allreg_feb.26191,2.20000005
vbl_ssh_allreg_feb.26192,3.17000008
vbl_ssh_allreg_feb.26193,3.16000009
vbl_ssh_allreg_feb.26194,3.16000009
vbl_ssh_allreg_feb.26195,3.1400001
vbl_ssh_allreg_feb.26196,3.1400001
vbl_ssh_allreg_feb.26197,3.13000011
vbl_ssh_allreg_feb.26198,3.11999989
vbl_ssh_allreg_feb.26199,3.11999989
vbl_ssh_allreg_feb.26200,3.0999999
vbl_ssh_allreg_feb.26201,3.0999999
vbl_ssh_allreg_feb.26202,3.08999991
vbl_ssh_allreg_feb.26203,3.07999992
vbl_ssh_allreg_feb.26204,3.07999992
vbl_ssh_allreg_feb.26205,3.06999993
vbl_ssh_allreg_feb.26206,3.05999994
vbl_ssh_allreg_feb.26207,3.05999994
vbl_ssh_allreg_feb.26208,3.04999995
vbl_ssh_allreg_feb.26209,3.03999996
vbl_ssh_allreg_feb.26210,3.02999997
vbl_ssh_allreg_feb.26211,3.01999998
vbl_ssh_allreg_feb.26212,3.00999999
vbl_ssh_allreg_feb.26213,3
vbl_ssh_allreg_feb.26214,2.98000002
vbl_ssh_allreg_feb.26215,2.97000003
vbl_ssh_allreg_feb.26216,2.94000006
vbl_ssh_allreg_feb.26217,2.91000009
vbl_ssh_allreg_feb.26218,2.88000011
vbl_ssh_allreg_feb.26219,2.83999991
vbl_ssh_allreg_feb.26220,2.79999995
vbl_ssh_allreg_feb.26221,2.75999999
vbl_ssh_allreg_feb.26222,2.70000005
vbl_ssh_allreg_feb.26223,2.63000011
vbl_ssh_allreg_feb.26224,2.53999996
vbl_ssh_allreg_feb.26225,2.5
vbl_ssh_allreg_feb.26226,2.18000007
vbl_ssh_allreg_feb.26227,3.17000008
vbl_ssh_allreg_feb.26228,3.17000008
vbl_ssh_allreg_feb.26229,3.16000009
vbl_ssh_allreg_feb.26230,3.1500001
vbl_ssh_allreg_feb.26231,3.1400001
vbl_ssh_allreg_feb.26232,3.13000011
vbl_ssh_allreg_feb.26233,3.13000011
vbl_ssh_allreg_feb.26234,3.11999989
vbl_ssh_allreg_feb.26235,3.1099999
vbl_ssh_allreg_feb.26236,3.0999999
vbl_ssh_allreg_feb.26237,3.0999999
vbl_ssh_allreg_feb.26238,3.08999991
vbl_ssh_allreg_feb.26239,3.07999992
vbl_ssh_allreg_feb.26240,3.07999992
vbl_ssh_allreg_feb.26241,3.06999993
vbl_ssh_allreg_feb.26242,3.05999994
vbl_ssh_allreg_feb.26243,3.04999995
vbl_ssh_allreg_feb.26244,3.03999996
vbl_ssh_allreg_feb.26245,3.02999997
vbl_ssh_allreg_feb.26246,3.01999998
vbl_ssh_allreg_feb.26247,3.00999999
vbl_ssh_allreg_feb.26248,3
vbl_ssh_allreg_feb.26249,2.99000001
vbl_ssh_allreg_feb.26250,2.98000002
vbl_ssh_allreg_feb.26251,2.96000004
vbl_ssh_allreg_feb.26252,2.93000007
vbl_ssh_allreg_feb.26253,2.9000001
vbl_ssh_allreg_feb.26254,2.86999989
vbl_ssh_allreg_feb.26255,2.82999992
vbl_ssh_allreg_feb.26256,2.78999996
vbl_ssh_allreg_feb.26257,2.74000001
vbl_ssh_allreg_feb.26258,2.5999999
vbl_ssh_allreg_feb.26259,2.50999999
vbl_ssh_allreg_feb.26260,2.45000005
vbl_ssh_allreg_feb.26261,2.06999993
vbl_ssh_allreg_feb.26262,3.18000007
vbl_ssh_allreg_feb.26263,3.17000008
vbl_ssh_allreg_feb.26264,3.16000009
vbl_ssh_allreg_feb.26265,3.16000009
vbl_ssh_allreg_feb.26266,3.1500001
vbl_ssh_allreg_feb.26267,3.1400001
vbl_ssh_allreg_feb.26268,3.13000011
vbl_ssh_allreg_feb.26269,3.13000011
vbl_ssh_allreg_feb.26270,3.11999989
vbl_ssh_allreg_feb.26271,3.1099999
vbl_ssh_allreg_feb.26272,3.0999999
vbl_ssh_allreg_feb.26273,3.0999999
vbl_ssh_allreg_feb.26274,3.08999991
vbl_ssh_allreg_feb.26275,3.07999992
vbl_ssh_allreg_feb.26276,3.07999992
vbl_ssh_allreg_feb.26277,3.06999993
vbl_ssh_allreg_feb.26278,3.05999994
vbl_ssh_allreg_feb.26279,3.04999995
vbl_ssh_allreg_feb.26280,3.03999996
vbl_ssh_allreg_feb.26281,3.02999997
vbl_ssh_allreg_feb.26282,3.01999998
vbl_ssh_allreg_feb.26283,3.00999999
vbl_ssh_allreg_feb.26284,3
vbl_ssh_allreg_feb.26285,2.99000001
vbl_ssh_allreg_feb.26286,2.97000003
vbl_ssh_allreg_feb.26287,2.95000005
vbl_ssh_allreg_feb.26288,2.91000009
vbl_ssh_allreg_feb.26289,2.88000011
vbl_ssh_allreg_feb.26290,2.8499999
vbl_ssh_allreg_feb.26291,2.80999994
vbl_ssh_allreg_feb.26292,2.75999999
vbl_ssh_allreg_feb.26293,2.71000004
vbl_ssh_allreg_feb.26294,2.6400001
vbl_ssh_allreg_feb.26295,2.55999994
vbl_ssh_allreg_feb.26296,2.49000001
vbl_ssh_allreg_feb.26297,2.46000004
vbl_ssh_allreg_feb.26298,3.17000008
vbl_ssh_allreg_feb.26299,3.17000008
vbl_ssh_allreg_feb.26300,3.16000009
vbl_ssh_allreg_feb.26301,3.16000009
vbl_ssh_allreg_feb.26302,3.1500001
vbl_ssh_allreg_feb.26303,3.1400001
vbl_ssh_allreg_feb.26304,3.13000011
vbl_ssh_allreg_feb.26305,3.11999989
vbl_ssh_allreg_feb.26306,3.11999989
vbl_ssh_allreg_feb.26307,3.1099999
vbl_ssh_allreg_feb.26308,3.0999999
vbl_ssh_allreg_feb.26309,3.08999991
vbl_ssh_allreg_feb.26310,3.08999991
vbl_ssh_allreg_feb.26311,3.07999992
vbl_ssh_allreg_feb.26312,3.07999992
vbl_ssh_allreg_feb.26313,3.06999993
vbl_ssh_allreg_feb.26314,3.05999994
vbl_ssh_allreg_feb.26315,3.04999995
vbl_ssh_allreg_feb.26316,3.03999996
vbl_ssh_allreg_feb.26317,3.02999997
vbl_ssh_allreg_feb.26318,3.01999998
vbl_ssh_allreg_feb.26319,3.00999999
vbl_ssh_allreg_feb.26320,3
vbl_ssh_allreg_feb.26321,2.99000001
vbl_ssh_allreg_feb.26322,2.97000003
vbl_ssh_allreg_feb.26323,2.94000006
vbl_ssh_allreg_feb.26324,2.91000009
vbl_ssh_allreg_feb.26325,2.8599999
vbl_ssh_allreg_feb.26326,2.81999993
vbl_ssh_allreg_feb.26327,2.78999996
vbl_ssh_allreg_feb.26328,2.74000001
vbl_ssh_allreg_feb.26329,2.68000007
vbl_ssh_allreg_feb.26330,2.6099999
vbl_ssh_allreg_feb.26331,2.54999995
vbl_ssh_allreg_feb.26332,2.51999998
vbl_ssh_allreg_feb.26333,2.18000007
vbl_ssh_allreg_feb.26334,3.18000007
vbl_ssh_allreg_feb.26335,3.18000007
vbl_ssh_allreg_feb.26336,3.17000008
vbl_ssh_allreg_feb.26337,3.16000009
vbl_ssh_allreg_feb.26338,3.1500001
vbl_ssh_allreg_feb.26339,3.1400001
vbl_ssh_allreg_feb.26340,3.13000011
vbl_ssh_allreg_feb.26341,3.13000011
vbl_ssh_allreg_feb.26342,3.11999989
vbl_ssh_allreg_feb.26343,3.1099999
vbl_ssh_allreg_feb.26344,3.1099999
vbl_ssh_allreg_feb.26345,3.0999999
vbl_ssh_allreg_feb.26346,3.08999991
vbl_ssh_allreg_feb.26347,3.08999991
vbl_ssh_allreg_feb.26348,3.07999992
vbl_ssh_allreg_feb.26349,3.06999993
vbl_ssh_allreg_feb.26350,3.05999994
vbl_ssh_allreg_feb.26351,3.04999995
vbl_ssh_allreg_feb.26352,3.03999996
vbl_ssh_allreg_feb.26353,3.02999997
vbl_ssh_allreg_feb.26354,3.01999998
vbl_ssh_allreg_feb.26355,3.00999999
vbl_ssh_allreg_feb.26356,3.00999999
vbl_ssh_allreg_feb.26357,2.99000001
vbl_ssh_allreg_feb.26358,2.98000002
vbl_ssh_allreg_feb.26359,2.95000005
vbl_ssh_allreg_feb.26360,2.93000007
vbl_ssh_allreg_feb.26361,2.9000001
vbl_ssh_allreg_feb.26362,2.8499999
vbl_ssh_allreg_feb.26363,2.80999994
vbl_ssh_allreg_feb.26364,2.76999998
vbl_ssh_allreg_feb.26365,2.72000003
vbl_ssh_allreg_feb.26366,2.67000008
vbl_ssh_allreg_feb.26367,2.5999999
vbl_ssh_allreg_feb.26368,2.53999996
vbl_ssh_allreg_feb.26369,2.50999999
vbl_ssh_allreg_feb.26370,2.19000006
vbl_ssh_allreg_feb.26371,3.19000006
vbl_ssh_allreg_feb.26372,3.18000007
vbl_ssh_allreg_feb.26373,3.17000008
vbl_ssh_allreg_feb.26374,3.16000009
vbl_ssh_allreg_feb.26375,3.16000009
vbl_ssh_allreg_feb.26376,3.1500001
vbl_ssh_allreg_feb.26377,3.1400001
vbl_ssh_allreg_feb.26378,3.13000011
vbl_ssh_allreg_feb.26379,3.13000011
vbl_ssh_allreg_feb.26380,3.11999989
vbl_ssh_allreg_feb.26381,3.1099999
vbl_ssh_allreg_feb.26382,3.0999999
vbl_ssh_allreg_feb.26383,3.0999999
vbl_ssh_allreg_feb.26384,3.08999991
vbl_ssh_allreg_feb.26385,3.07999992
vbl_ssh_allreg_feb.26386,3.07999992
vbl_ssh_allreg_feb.26387,3.06999993
vbl_ssh_allreg_feb.26388,3.05999994
vbl_ssh_allreg_feb.26389,3.04999995
vbl_ssh_allreg_feb.26390,3.03999996
vbl_ssh_allreg_feb.26391,3.02999997
vbl_ssh_allreg_feb.26392,3.01999998
vbl_ssh_allreg_feb.26393,3.00999999
vbl_ssh_allreg_feb.26394,3
vbl_ssh_allreg_feb.26395,2.99000001
vbl_ssh_allreg_feb.26396,2.97000003
vbl_ssh_allreg_feb.26397,2.94000006
vbl_ssh_allreg_feb.26398,2.91000009
vbl_ssh_allreg_feb.26399,2.8900001
vbl_ssh_allreg_feb.26400,2.83999991
vbl_ssh_allreg_feb.26401,2.79999995
vbl_ssh_allreg_feb.26402,2.75999999
vbl_ssh_allreg_feb.26403,2.71000004
vbl_ssh_allreg_feb.26404,2.8599999
vbl_ssh_allreg_feb.26405,2.66000009
vbl_ssh_allreg_feb.26406,2.58999991
vbl_ssh_allreg_feb.26407,2.51999998
vbl_ssh_allreg_feb.26408,2.49000001
vbl_ssh_allreg_feb.26409,2.06999993
vbl_ssh_allreg_feb.26410,3.19000006
vbl_ssh_allreg_feb.26411,3.19000006
vbl_ssh_allreg_feb.26412,3.18000007
vbl_ssh_allreg_feb.26413,3.17000008
vbl_ssh_allreg_feb.26414,3.16000009
vbl_ssh_allreg_feb.26415,3.16000009
vbl_ssh_allreg_feb.26416,3.1500001
vbl_ssh_allreg_feb.26417,3.1400001
vbl_ssh_allreg_feb.26418,3.13000011
vbl_ssh_allreg_feb.26419,3.11999989
vbl_ssh_allreg_feb.26420,3.11999989
vbl_ssh_allreg_feb.26421,3.1099999
vbl_ssh_allreg_feb.26422,3.0999999
vbl_ssh_allreg_feb.26423,3.0999999
vbl_ssh_allreg_feb.26424,3.08999991
vbl_ssh_allreg_feb.26425,3.07999992
vbl_ssh_allreg_feb.26426,3.06999993
vbl_ssh_allreg_feb.26427,3.05999994
vbl_ssh_allreg_feb.26428,3.05999994
vbl_ssh_allreg_feb.26429,3.04999995
vbl_ssh_allreg_feb.26430,3.02999997
vbl_ssh_allreg_feb.26431,3.01999998
vbl_ssh_allreg_feb.26432,3.00999999
vbl_ssh_allreg_feb.26433,3
vbl_ssh_allreg_feb.26434,3
vbl_ssh_allreg_feb.26435,2.98000002
vbl_ssh_allreg_feb.26436,2.96000004
vbl_ssh_allreg_feb.26437,2.93000007
vbl_ssh_allreg_feb.26438,2.9000001
vbl_ssh_allreg_feb.26439,2.86999989
vbl_ssh_allreg_feb.26440,2.82999992
vbl_ssh_allreg_feb.26441,2.78999996
vbl_ssh_allreg_feb.26442,2.74000001
vbl_ssh_allreg_feb.26443,2.69000006
vbl_ssh_allreg_feb.26444,2.63000011
vbl_ssh_allreg_feb.26445,2.55999994
vbl_ssh_allreg_feb.26446,2.48000002
vbl_ssh_allreg_feb.26447,2.47000003
vbl_ssh_allreg_feb.26448,3.20000005
vbl_ssh_allreg_feb.26449,3.19000006
vbl_ssh_allreg_feb.26450,3.18000007
vbl_ssh_allreg_feb.26451,3.17000008
vbl_ssh_allreg_feb.26452,3.16000009
vbl_ssh_allreg_feb.26453,3.16000009
vbl_ssh_allreg_feb.26454,3.1500001
vbl_ssh_allreg_feb.26455,3.1400001
vbl_ssh_allreg_feb.26456,3.1400001
vbl_ssh_allreg_feb.26457,3.13000011
vbl_ssh_allreg_feb.26458,3.11999989
vbl_ssh_allreg_feb.26459,3.1099999
vbl_ssh_allreg_feb.26460,3.1099999
vbl_ssh_allreg_feb.26461,3.0999999
vbl_ssh_allreg_feb.26462,3.08999991
vbl_ssh_allreg_feb.26463,3.07999992
vbl_ssh_allreg_feb.26464,3.07999992
vbl_ssh_allreg_feb.26465,3.06999993
vbl_ssh_allreg_feb.26466,3.05999994
vbl_ssh_allreg_feb.26467,3.04999995
vbl_ssh_allreg_feb.26468,3.03999996
vbl_ssh_allreg_feb.26469,3.02999997
vbl_ssh_allreg_feb.26470,3.01999998
vbl_ssh_allreg_feb.26471,3.00999999
vbl_ssh_allreg_feb.26472,3
vbl_ssh_allreg_feb.26473,2.99000001
vbl_ssh_allreg_feb.26474,2.97000003
vbl_ssh_allreg_feb.26475,2.96000004
vbl_ssh_allreg_feb.26476,2.93000007
vbl_ssh_allreg_feb.26477,2.8900001
vbl_ssh_allreg_feb.26478,2.8599999
vbl_ssh_allreg_feb.26479,2.81999993
vbl_ssh_allreg_feb.26480,2.76999998
vbl_ssh_allreg_feb.26481,2.72000003
vbl_ssh_allreg_feb.26482,2.66000009
vbl_ssh_allreg_feb.26483,2.57999992
vbl_ssh_allreg_feb.26484,2.5
vbl_ssh_allreg_feb.26485,2.42000008
vbl_ssh_allreg_feb.26486,2.21000004
vbl_ssh_allreg_feb.26487,3.20000005
vbl_ssh_allreg_feb.26488,3.19000006
vbl_ssh_allreg_feb.26489,3.18000007
vbl_ssh_allreg_feb.26490,3.18000007
vbl_ssh_allreg_feb.26491,3.17000008
vbl_ssh_allreg_feb.26492,3.16000009
vbl_ssh_allreg_feb.26493,3.16000009
vbl_ssh_allreg_feb.26494,3.1500001
vbl_ssh_allreg_feb.26495,3.1400001
vbl_ssh_allreg_feb.26496,3.13000011
vbl_ssh_allreg_feb.26497,3.11999989
vbl_ssh_allreg_feb.26498,3.1099999
vbl_ssh_allreg_feb.26499,3.1099999
vbl_ssh_allreg_feb.26500,3.0999999
vbl_ssh_allreg_feb.26501,3.0999999
vbl_ssh_allreg_feb.26502,3.08999991
vbl_ssh_allreg_feb.26503,3.07999992
vbl_ssh_allreg_feb.26504,3.06999993
vbl_ssh_allreg_feb.26505,3.06999993
vbl_ssh_allreg_feb.26506,3.05999994
vbl_ssh_allreg_feb.26507,3.04999995
vbl_ssh_allreg_feb.26508,3.03999996
vbl_ssh_allreg_feb.26509,3.02999997
vbl_ssh_allreg_feb.26510,3.01999998
vbl_ssh_allreg_feb.26511,3.00999999
vbl_ssh_allreg_feb.26512,3
vbl_ssh_allreg_feb.26513,2.98000002
vbl_ssh_allreg_feb.26514,2.97000003
vbl_ssh_allreg_feb.26515,2.95000005
vbl_ssh_allreg_feb.26516,2.93000007
vbl_ssh_allreg_feb.26517,2.9000001
vbl_ssh_allreg_feb.26518,2.8499999
vbl_ssh_allreg_feb.26519,2.80999994
vbl_ssh_allreg_feb.26520,2.75
vbl_ssh_allreg_feb.26521,2.68000007
vbl_ssh_allreg_feb.26522,2.6099999
vbl_ssh_allreg_feb.26523,2.52999997
vbl_ssh_allreg_feb.26524,2.44000006
vbl_ssh_allreg_feb.26525,2.4000001
vbl_ssh_allreg_feb.26526,1.99000001
vbl_ssh_allreg_feb.26527,3.20000005
vbl_ssh_allreg_feb.26528,3.19000006
vbl_ssh_allreg_feb.26529,3.18000007
vbl_ssh_allreg_feb.26530,3.17000008
vbl_ssh_allreg_feb.26531,3.17000008
vbl_ssh_allreg_feb.26532,3.16000009
vbl_ssh_allreg_feb.26533,3.1500001
vbl_ssh_allreg_feb.26534,3.1400001
vbl_ssh_allreg_feb.26535,3.13000011
vbl_ssh_allreg_feb.26536,3.13000011
vbl_ssh_allreg_feb.26537,3.11999989
vbl_ssh_allreg_feb.26538,3.1099999
vbl_ssh_allreg_feb.26539,3.1099999
vbl_ssh_allreg_feb.26540,3.0999999
vbl_ssh_allreg_feb.26541,3.08999991
vbl_ssh_allreg_feb.26542,3.08999991
vbl_ssh_allreg_feb.26543,3.07999992
vbl_ssh_allreg_feb.26544,3.06999993
vbl_ssh_allreg_feb.26545,3.05999994
vbl_ssh_allreg_feb.26546,3.04999995
vbl_ssh_allreg_feb.26547,3.03999996
vbl_ssh_allreg_feb.26548,3.02999997
vbl_ssh_allreg_feb.26549,3.01999998
vbl_ssh_allreg_feb.26550,3.01999998
vbl_ssh_allreg_feb.26551,3
vbl_ssh_allreg_feb.26552,2.99000001
vbl_ssh_allreg_feb.26553,2.98000002
vbl_ssh_allreg_feb.26554,2.96000004
vbl_ssh_allreg_feb.26555,2.95000005
vbl_ssh_allreg_feb.26556,2.92000008
vbl_ssh_allreg_feb.26557,2.9000001
vbl_ssh_allreg_feb.26558,2.8599999
vbl_ssh_allreg_feb.26559,2.78999996
vbl_ssh_allreg_feb.26560,2.72000003
vbl_ssh_allreg_feb.26561,2.6500001
vbl_ssh_allreg_feb.26562,2.56999993
vbl_ssh_allreg_feb.26563,2.48000002
vbl_ssh_allreg_feb.26564,2.4000001
vbl_ssh_allreg_feb.26565,2.1400001
vbl_ssh_allreg_feb.26566,3.20000005
vbl_ssh_allreg_feb.26567,3.19000006
vbl_ssh_allreg_feb.26568,3.18000007
vbl_ssh_allreg_feb.26569,3.18000007
vbl_ssh_allreg_feb.26570,3.17000008
vbl_ssh_allreg_feb.26571,3.16000009
vbl_ssh_allreg_feb.26572,3.16000009
vbl_ssh_allreg_feb.26573,3.1500001
vbl_ssh_allreg_feb.26574,3.1400001
vbl_ssh_allreg_feb.26575,3.13000011
vbl_ssh_allreg_feb.26576,3.13000011
vbl_ssh_allreg_feb.26577,3.11999989
vbl_ssh_allreg_feb.26578,3.1099999
vbl_ssh_allreg_feb.26579,3.0999999
vbl_ssh_allreg_feb.26580,3.0999999
vbl_ssh_allreg_feb.26581,3.08999991
vbl_ssh_allreg_feb.26582,3.07999992
vbl_ssh_allreg_feb.26583,3.07999992
vbl_ssh_allreg_feb.26584,3.06999993
vbl_ssh_allreg_feb.26585,3.05999994
vbl_ssh_allreg_feb.26586,3.04999995
vbl_ssh_allreg_feb.26587,3.03999996
vbl_ssh_allreg_feb.26588,3.02999997
vbl_ssh_allreg_feb.26589,3.01999998
vbl_ssh_allreg_feb.26590,3.00999999
vbl_ssh_allreg_feb.26591,3
vbl_ssh_allreg_feb.26592,2.99000001
vbl_ssh_allreg_feb.26593,2.97000003
vbl_ssh_allreg_feb.26594,2.96000004
vbl_ssh_allreg_feb.26595,2.94000006
vbl_ssh_allreg_feb.26596,2.92000008
vbl_ssh_allreg_feb.26597,2.8900001
vbl_ssh_allreg_feb.26598,2.8499999
vbl_ssh_allreg_feb.26599,2.75
vbl_ssh_allreg_feb.26600,2.68000007
vbl_ssh_allreg_feb.26601,2.6099999
vbl_ssh_allreg_feb.26602,2.51999998
vbl_ssh_allreg_feb.26603,2.44000006
vbl_ssh_allreg_feb.26604,2.36999989
vbl_ssh_allreg_feb.26605,1.95000005
vbl_ssh_allreg_feb.26606,3.21000004
vbl_ssh_allreg_feb.26607,3.20000005
vbl_ssh_allreg_feb.26608,3.20000005
vbl_ssh_allreg_feb.26609,3.19000006
vbl_ssh_allreg_feb.26610,3.18000007
vbl_ssh_allreg_feb.26611,3.17000008
vbl_ssh_allreg_feb.26612,3.17000008
vbl_ssh_allreg_feb.26613,3.16000009
vbl_ssh_allreg_feb.26614,3.1500001
vbl_ssh_allreg_feb.26615,3.1400001
vbl_ssh_allreg_feb.26616,3.13000011
vbl_ssh_allreg_feb.26617,3.13000011
vbl_ssh_allreg_feb.26618,3.11999989
vbl_ssh_allreg_feb.26619,3.1099999
vbl_ssh_allreg_feb.26620,3.1099999
vbl_ssh_allreg_feb.26621,3.0999999
vbl_ssh_allreg_feb.26622,3.0999999
vbl_ssh_allreg_feb.26623,3.08999991
vbl_ssh_allreg_feb.26624,3.07999992
vbl_ssh_allreg_feb.26625,3.06999993
vbl_ssh_allreg_feb.26626,3.06999993
vbl_ssh_allreg_feb.26627,3.04999995
vbl_ssh_allreg_feb.26628,3.04999995
vbl_ssh_allreg_feb.26629,3.02999997
vbl_ssh_allreg_feb.26630,3.02999997
vbl_ssh_allreg_feb.26631,3.01999998
vbl_ssh_allreg_feb.26632,3.00999999
vbl_ssh_allreg_feb.26633,2.99000001
vbl_ssh_allreg_feb.26634,2.98000002
vbl_ssh_allreg_feb.26635,2.97000003
vbl_ssh_allreg_feb.26636,2.95000005
vbl_ssh_allreg_feb.26637,2.93000007
vbl_ssh_allreg_feb.26638,2.91000009
vbl_ssh_allreg_feb.26639,2.86999989
vbl_ssh_allreg_feb.26640,2.79999995
vbl_ssh_allreg_feb.26641,2.71000004
vbl_ssh_allreg_feb.26642,2.6400001
vbl_ssh_allreg_feb.26643,2.55999994
vbl_ssh_allreg_feb.26644,2.48000002
vbl_ssh_allreg_feb.26645,2.42000008
vbl_ssh_allreg_feb.26646,2.26999998
vbl_ssh_allreg_feb.26647,3.22000003
vbl_ssh_allreg_feb.26648,3.21000004
vbl_ssh_allreg_feb.26649,3.21000004
vbl_ssh_allreg_feb.26650,3.20000005
vbl_ssh_allreg_feb.26651,3.19000006
vbl_ssh_allreg_feb.26652,3.18000007
vbl_ssh_allreg_feb.26653,3.18000007
vbl_ssh_allreg_feb.26654,3.17000008
vbl_ssh_allreg_feb.26655,3.16000009
vbl_ssh_allreg_feb.26656,3.16000009
vbl_ssh_allreg_feb.26657,3.1500001
vbl_ssh_allreg_feb.26658,3.1400001
vbl_ssh_allreg_feb.26659,3.13000011
vbl_ssh_allreg_feb.26660,3.11999989
vbl_ssh_allreg_feb.26661,3.11999989
vbl_ssh_allreg_feb.26662,3.1099999
vbl_ssh_allreg_feb.26663,3.1099999
vbl_ssh_allreg_feb.26664,3.0999999
vbl_ssh_allreg_feb.26665,3.08999991
vbl_ssh_allreg_feb.26666,3.07999992
vbl_ssh_allreg_feb.26667,3.07999992
vbl_ssh_allreg_feb.26668,3.06999993
vbl_ssh_allreg_feb.26669,3.05999994
vbl_ssh_allreg_feb.26670,3.04999995
vbl_ssh_allreg_feb.26671,3.03999996
vbl_ssh_allreg_feb.26672,3.02999997
vbl_ssh_allreg_feb.26673,3.02999997
vbl_ssh_allreg_feb.26674,3.00999999
vbl_ssh_allreg_feb.26675,3
vbl_ssh_allreg_feb.26676,2.99000001
vbl_ssh_allreg_feb.26677,2.98000002
vbl_ssh_allreg_feb.26678,2.96000004
vbl_ssh_allreg_feb.26679,2.94000006
vbl_ssh_allreg_feb.26680,2.92000008
vbl_ssh_allreg_feb.26681,2.88000011
vbl_ssh_allreg_feb.26682,2.82999992
vbl_ssh_allreg_feb.26683,2.76999998
vbl_ssh_allreg_feb.26684,2.70000005
vbl_ssh_allreg_feb.26685,2.63000011
vbl_ssh_allreg_feb.26686,2.54999995
vbl_ssh_allreg_feb.26687,2.47000003
vbl_ssh_allreg_feb.26688,2.41000009
vbl_ssh_allreg_feb.26689,2.20000005
vbl_ssh_allreg_feb.26690,3.24000001
