FID,jul_ssh
vbl_ssh_allreg_jul.49628,0.55000001
vbl_ssh_allreg_jul.49629,0.55000001
vbl_ssh_allreg_jul.49630,0.54000002
vbl_ssh_allreg_jul.49631,0.54000002
vbl_ssh_allreg_jul.49632,0.54000002
vbl_ssh_allreg_jul.49633,0.54000002
vbl_ssh_allreg_jul.49634,0.54000002
vbl_ssh_allreg_jul.49635,0.54000002
vbl_ssh_allreg_jul.49636,0.54000002
vbl_ssh_allreg_jul.49637,0.54000002
vbl_ssh_allreg_jul.49638,0.52999997
vbl_ssh_allreg_jul.49639,0.52999997
vbl_ssh_allreg_jul.49640,0.52999997
vbl_ssh_allreg_jul.49641,0.52999997
vbl_ssh_allreg_jul.49642,0.52999997
vbl_ssh_allreg_jul.49643,0.52999997
vbl_ssh_allreg_jul.49644,0.52999997
vbl_ssh_allreg_jul.49645,0.54000002
vbl_ssh_allreg_jul.49646,0.52999997
vbl_ssh_allreg_jul.49647,0.52999997
vbl_ssh_allreg_jul.49648,0.52999997
vbl_ssh_allreg_jul.49649,0.52999997
vbl_ssh_allreg_jul.49650,0.52999997
vbl_ssh_allreg_jul.49651,0.52999997
vbl_ssh_allreg_jul.49652,0.52999997
vbl_ssh_allreg_jul.49653,0.52999997
vbl_ssh_allreg_jul.49654,0.52999997
vbl_ssh_allreg_jul.49655,0.52999997
vbl_ssh_allreg_jul.49656,0.52999997
vbl_ssh_allreg_jul.49657,0.52999997
vbl_ssh_allreg_jul.49658,0.52999997
vbl_ssh_allreg_jul.49659,0.52999997
vbl_ssh_allreg_jul.49660,0.51999998
vbl_ssh_allreg_jul.49661,0.51999998
vbl_ssh_allreg_jul.49662,0.51999998
vbl_ssh_allreg_jul.49663,0.51999998
vbl_ssh_allreg_jul.49664,0.51999998
vbl_ssh_allreg_jul.49665,0.51999998
vbl_ssh_allreg_jul.49666,0.51999998
vbl_ssh_allreg_jul.49667,0.51999998
vbl_ssh_allreg_jul.49668,0.51999998
vbl_ssh_allreg_jul.49669,0.51999998
vbl_ssh_allreg_jul.49670,0.5
vbl_ssh_allreg_jul.49671,0.5
vbl_ssh_allreg_jul.49672,0.50999999
vbl_ssh_allreg_jul.49673,0.5
vbl_ssh_allreg_jul.49674,0.5
vbl_ssh_allreg_jul.49675,0.49000001
vbl_ssh_allreg_jul.49676,0.49000001
vbl_ssh_allreg_jul.49677,0.49000001
vbl_ssh_allreg_jul.49678,0.49000001
vbl_ssh_allreg_jul.49679,0.49000001
vbl_ssh_allreg_jul.49680,0.5
vbl_ssh_allreg_jul.49681,0.49000001
vbl_ssh_allreg_jul.49682,0.49000001
vbl_ssh_allreg_jul.49683,0.49000001
vbl_ssh_allreg_jul.49684,0.49000001
vbl_ssh_allreg_jul.49685,0.49000001
vbl_ssh_allreg_jul.49686,0.49000001
vbl_ssh_allreg_jul.49687,0.49000001
vbl_ssh_allreg_jul.49688,0.49000001
vbl_ssh_allreg_jul.49689,0.47999999
vbl_ssh_allreg_jul.49690,0.47999999
vbl_ssh_allreg_jul.49691,0.47999999
vbl_ssh_allreg_jul.49692,0.47999999
vbl_ssh_allreg_jul.49693,0.47999999
vbl_ssh_allreg_jul.49694,0.47999999
vbl_ssh_allreg_jul.49695,0.47
vbl_ssh_allreg_jul.49696,0.47
vbl_ssh_allreg_jul.49697,0.47
vbl_ssh_allreg_jul.49698,0.47
vbl_ssh_allreg_jul.49699,0.47
vbl_ssh_allreg_jul.49700,0.47
vbl_ssh_allreg_jul.49701,0.47
vbl_ssh_allreg_jul.49702,0.47
vbl_ssh_allreg_jul.49703,0.46000001
vbl_ssh_allreg_jul.49704,0.46000001
vbl_ssh_allreg_jul.49705,0.46000001
vbl_ssh_allreg_jul.49706,0.46000001
vbl_ssh_allreg_jul.49707,0.46000001
vbl_ssh_allreg_jul.49708,0.44999999
vbl_ssh_allreg_jul.49709,0.44999999
vbl_ssh_allreg_jul.49710,0.44999999
vbl_ssh_allreg_jul.49711,0.43000001
vbl_ssh_allreg_jul.49712,0.41999999
vbl_ssh_allreg_jul.49713,0.41
vbl_ssh_allreg_jul.49714,0.40000001
vbl_ssh_allreg_jul.49715,0.38
vbl_ssh_allreg_jul.49716,0.54000002
vbl_ssh_allreg_jul.49717,0.54000002
vbl_ssh_allreg_jul.49718,0.54000002
vbl_ssh_allreg_jul.49719,0.54000002
vbl_ssh_allreg_jul.49720,0.54000002
vbl_ssh_allreg_jul.49721,0.54000002
vbl_ssh_allreg_jul.49722,0.52999997
vbl_ssh_allreg_jul.49723,0.52999997
vbl_ssh_allreg_jul.49724,0.54000002
vbl_ssh_allreg_jul.49725,0.52999997
vbl_ssh_allreg_jul.49726,0.52999997
vbl_ssh_allreg_jul.49727,0.52999997
vbl_ssh_allreg_jul.49728,0.52999997
vbl_ssh_allreg_jul.49729,0.52999997
vbl_ssh_allreg_jul.49730,0.52999997
vbl_ssh_allreg_jul.49731,0.52999997
vbl_ssh_allreg_jul.49732,0.52999997
vbl_ssh_allreg_jul.49733,0.52999997
vbl_ssh_allreg_jul.49734,0.52999997
vbl_ssh_allreg_jul.49735,0.52999997
vbl_ssh_allreg_jul.49736,0.52999997
vbl_ssh_allreg_jul.49737,0.52999997
vbl_ssh_allreg_jul.49738,0.52999997
vbl_ssh_allreg_jul.49739,0.52999997
vbl_ssh_allreg_jul.49740,0.52999997
vbl_ssh_allreg_jul.49741,0.52999997
vbl_ssh_allreg_jul.49742,0.52999997
vbl_ssh_allreg_jul.49743,0.52999997
vbl_ssh_allreg_jul.49744,0.52999997
vbl_ssh_allreg_jul.49745,0.52999997
vbl_ssh_allreg_jul.49746,0.51999998
vbl_ssh_allreg_jul.49747,0.51999998
vbl_ssh_allreg_jul.49748,0.52999997
vbl_ssh_allreg_jul.49749,0.51999998
vbl_ssh_allreg_jul.49750,0.51999998
vbl_ssh_allreg_jul.49751,0.51999998
vbl_ssh_allreg_jul.49752,0.51999998
vbl_ssh_allreg_jul.49753,0.51999998
vbl_ssh_allreg_jul.49754,0.51999998
vbl_ssh_allreg_jul.49755,0.52999997
vbl_ssh_allreg_jul.49756,0.51999998
vbl_ssh_allreg_jul.49757,0.51999998
vbl_ssh_allreg_jul.49758,0.51999998
vbl_ssh_allreg_jul.49759,0.51999998
vbl_ssh_allreg_jul.49760,0.51999998
vbl_ssh_allreg_jul.49761,0.50999999
vbl_ssh_allreg_jul.49762,0.50999999
vbl_ssh_allreg_jul.49763,0.50999999
vbl_ssh_allreg_jul.49764,0.50999999
vbl_ssh_allreg_jul.49765,0.50999999
vbl_ssh_allreg_jul.49766,0.50999999
vbl_ssh_allreg_jul.49767,0.50999999
vbl_ssh_allreg_jul.49768,0.50999999
vbl_ssh_allreg_jul.49769,0.50999999
vbl_ssh_allreg_jul.49770,0.5
vbl_ssh_allreg_jul.49771,0.5
vbl_ssh_allreg_jul.49772,0.5
vbl_ssh_allreg_jul.49773,0.5
vbl_ssh_allreg_jul.49774,0.5
vbl_ssh_allreg_jul.49775,0.5
vbl_ssh_allreg_jul.49776,0.5
vbl_ssh_allreg_jul.49777,0.5
vbl_ssh_allreg_jul.49778,0.5
vbl_ssh_allreg_jul.49779,0.5
vbl_ssh_allreg_jul.49780,0.5
vbl_ssh_allreg_jul.49781,0.5
vbl_ssh_allreg_jul.49782,0.5
vbl_ssh_allreg_jul.49783,0.5
vbl_ssh_allreg_jul.49784,0.5
vbl_ssh_allreg_jul.49785,0.49000001
vbl_ssh_allreg_jul.49786,0.49000001
vbl_ssh_allreg_jul.49787,0.49000001
vbl_ssh_allreg_jul.49788,0.49000001
vbl_ssh_allreg_jul.49789,0.49000001
vbl_ssh_allreg_jul.49790,0.49000001
vbl_ssh_allreg_jul.49791,0.49000001
vbl_ssh_allreg_jul.49792,0.49000001
vbl_ssh_allreg_jul.49793,0.47999999
vbl_ssh_allreg_jul.49794,0.47999999
vbl_ssh_allreg_jul.49795,0.47999999
vbl_ssh_allreg_jul.49796,0.47999999
vbl_ssh_allreg_jul.49797,0.47999999
vbl_ssh_allreg_jul.49798,0.47999999
vbl_ssh_allreg_jul.49799,0.47999999
vbl_ssh_allreg_jul.49800,0.47999999
vbl_ssh_allreg_jul.49801,0.47
vbl_ssh_allreg_jul.49802,0.47
vbl_ssh_allreg_jul.49803,0.47
vbl_ssh_allreg_jul.49804,0.47999999
vbl_ssh_allreg_jul.49805,0.47
vbl_ssh_allreg_jul.49806,0.47
vbl_ssh_allreg_jul.49807,0.47
vbl_ssh_allreg_jul.49808,0.47
vbl_ssh_allreg_jul.49809,0.46000001
vbl_ssh_allreg_jul.49810,0.46000001
vbl_ssh_allreg_jul.49811,0.46000001
vbl_ssh_allreg_jul.49812,0.46000001
vbl_ssh_allreg_jul.49813,0.44999999
vbl_ssh_allreg_jul.49814,0.44
vbl_ssh_allreg_jul.49815,0.43000001
vbl_ssh_allreg_jul.49816,0.41999999
vbl_ssh_allreg_jul.49817,0.41
vbl_ssh_allreg_jul.49818,0.38999999
vbl_ssh_allreg_jul.49819,0.37
vbl_ssh_allreg_jul.49820,0.54000002
vbl_ssh_allreg_jul.49821,0.54000002
vbl_ssh_allreg_jul.49822,0.52999997
vbl_ssh_allreg_jul.49823,0.54000002
vbl_ssh_allreg_jul.49824,0.52999997
vbl_ssh_allreg_jul.49825,0.52999997
vbl_ssh_allreg_jul.49826,0.52999997
vbl_ssh_allreg_jul.49827,0.52999997
vbl_ssh_allreg_jul.49828,0.52999997
vbl_ssh_allreg_jul.49829,0.52999997
vbl_ssh_allreg_jul.49830,0.52999997
vbl_ssh_allreg_jul.49831,0.52999997
vbl_ssh_allreg_jul.49832,0.52999997
vbl_ssh_allreg_jul.49833,0.52999997
vbl_ssh_allreg_jul.49834,0.52999997
vbl_ssh_allreg_jul.49835,0.52999997
vbl_ssh_allreg_jul.49836,0.52999997
vbl_ssh_allreg_jul.49837,0.52999997
vbl_ssh_allreg_jul.49838,0.52999997
vbl_ssh_allreg_jul.49839,0.52999997
vbl_ssh_allreg_jul.49840,0.52999997
vbl_ssh_allreg_jul.49841,0.52999997
vbl_ssh_allreg_jul.49842,0.52999997
vbl_ssh_allreg_jul.49843,0.52999997
vbl_ssh_allreg_jul.49844,0.52999997
vbl_ssh_allreg_jul.49845,0.52999997
vbl_ssh_allreg_jul.49846,0.52999997
vbl_ssh_allreg_jul.49847,0.52999997
vbl_ssh_allreg_jul.49848,0.52999997
vbl_ssh_allreg_jul.49849,0.51999998
vbl_ssh_allreg_jul.49850,0.51999998
vbl_ssh_allreg_jul.49851,0.51999998
vbl_ssh_allreg_jul.49852,0.51999998
vbl_ssh_allreg_jul.49853,0.51999998
vbl_ssh_allreg_jul.49854,0.51999998
vbl_ssh_allreg_jul.49855,0.51999998
vbl_ssh_allreg_jul.49856,0.51999998
vbl_ssh_allreg_jul.49857,0.51999998
vbl_ssh_allreg_jul.49858,0.51999998
vbl_ssh_allreg_jul.49859,0.51999998
vbl_ssh_allreg_jul.49860,0.51999998
vbl_ssh_allreg_jul.49861,0.51999998
vbl_ssh_allreg_jul.49862,0.51999998
vbl_ssh_allreg_jul.49863,0.51999998
vbl_ssh_allreg_jul.49864,0.51999998
vbl_ssh_allreg_jul.49865,0.50999999
vbl_ssh_allreg_jul.49866,0.50999999
vbl_ssh_allreg_jul.49867,0.50999999
vbl_ssh_allreg_jul.49868,0.50999999
vbl_ssh_allreg_jul.49869,0.50999999
vbl_ssh_allreg_jul.49870,0.50999999
vbl_ssh_allreg_jul.49871,0.50999999
vbl_ssh_allreg_jul.49872,0.50999999
vbl_ssh_allreg_jul.49873,0.50999999
vbl_ssh_allreg_jul.49874,0.50999999
vbl_ssh_allreg_jul.49875,0.5
vbl_ssh_allreg_jul.49876,0.5
vbl_ssh_allreg_jul.49877,0.5
vbl_ssh_allreg_jul.49878,0.5
vbl_ssh_allreg_jul.49879,0.5
vbl_ssh_allreg_jul.49880,0.5
vbl_ssh_allreg_jul.49881,0.5
vbl_ssh_allreg_jul.49882,0.5
vbl_ssh_allreg_jul.49883,0.5
vbl_ssh_allreg_jul.49884,0.5
vbl_ssh_allreg_jul.49885,0.5
vbl_ssh_allreg_jul.49886,0.5
vbl_ssh_allreg_jul.49887,0.5
vbl_ssh_allreg_jul.49888,0.5
vbl_ssh_allreg_jul.49889,0.49000001
vbl_ssh_allreg_jul.49890,0.49000001
vbl_ssh_allreg_jul.49891,0.5
vbl_ssh_allreg_jul.49892,0.49000001
vbl_ssh_allreg_jul.49893,0.49000001
vbl_ssh_allreg_jul.49894,0.49000001
vbl_ssh_allreg_jul.49895,0.49000001
vbl_ssh_allreg_jul.49896,0.49000001
vbl_ssh_allreg_jul.49897,0.49000001
vbl_ssh_allreg_jul.49898,0.49000001
vbl_ssh_allreg_jul.49899,0.47999999
vbl_ssh_allreg_jul.49900,0.47999999
vbl_ssh_allreg_jul.49901,0.47999999
vbl_ssh_allreg_jul.49902,0.47999999
vbl_ssh_allreg_jul.49903,0.47999999
vbl_ssh_allreg_jul.49904,0.47999999
vbl_ssh_allreg_jul.49905,0.47
vbl_ssh_allreg_jul.49906,0.47999999
vbl_ssh_allreg_jul.49907,0.47
vbl_ssh_allreg_jul.49908,0.47
vbl_ssh_allreg_jul.49909,0.47999999
vbl_ssh_allreg_jul.49910,0.47999999
vbl_ssh_allreg_jul.49911,0.47
vbl_ssh_allreg_jul.49912,0.47
vbl_ssh_allreg_jul.49913,0.47
vbl_ssh_allreg_jul.49914,0.46000001
vbl_ssh_allreg_jul.49915,0.46000001
vbl_ssh_allreg_jul.49916,0.46000001
vbl_ssh_allreg_jul.49917,0.44999999
vbl_ssh_allreg_jul.49918,0.44
vbl_ssh_allreg_jul.49919,0.43000001
vbl_ssh_allreg_jul.49920,0.41999999
vbl_ssh_allreg_jul.49921,0.41
vbl_ssh_allreg_jul.49922,0.38999999
vbl_ssh_allreg_jul.49923,0.37
vbl_ssh_allreg_jul.49924,0.52999997
vbl_ssh_allreg_jul.49925,0.52999997
vbl_ssh_allreg_jul.49926,0.52999997
vbl_ssh_allreg_jul.49927,0.52999997
vbl_ssh_allreg_jul.49928,0.52999997
vbl_ssh_allreg_jul.49929,0.51999998
vbl_ssh_allreg_jul.49930,0.51999998
vbl_ssh_allreg_jul.49931,0.51999998
vbl_ssh_allreg_jul.49932,0.50999999
vbl_ssh_allreg_jul.49933,0.51999998
vbl_ssh_allreg_jul.49934,0.50999999
vbl_ssh_allreg_jul.49935,0.51999998
vbl_ssh_allreg_jul.49936,0.51999998
vbl_ssh_allreg_jul.49937,0.51999998
vbl_ssh_allreg_jul.49938,0.51999998
vbl_ssh_allreg_jul.49939,0.51999998
vbl_ssh_allreg_jul.49940,0.52999997
vbl_ssh_allreg_jul.49941,0.52999997
vbl_ssh_allreg_jul.49942,0.52999997
vbl_ssh_allreg_jul.49943,0.52999997
vbl_ssh_allreg_jul.49944,0.52999997
vbl_ssh_allreg_jul.49945,0.52999997
vbl_ssh_allreg_jul.49946,0.52999997
vbl_ssh_allreg_jul.49947,0.52999997
vbl_ssh_allreg_jul.49948,0.52999997
vbl_ssh_allreg_jul.49949,0.52999997
vbl_ssh_allreg_jul.49950,0.52999997
vbl_ssh_allreg_jul.49951,0.51999998
vbl_ssh_allreg_jul.49952,0.52999997
vbl_ssh_allreg_jul.49953,0.51999998
vbl_ssh_allreg_jul.49954,0.51999998
vbl_ssh_allreg_jul.49955,0.52999997
vbl_ssh_allreg_jul.49956,0.51999998
vbl_ssh_allreg_jul.49957,0.51999998
vbl_ssh_allreg_jul.49958,0.51999998
vbl_ssh_allreg_jul.49959,0.51999998
vbl_ssh_allreg_jul.49960,0.51999998
vbl_ssh_allreg_jul.49961,0.51999998
vbl_ssh_allreg_jul.49962,0.51999998
vbl_ssh_allreg_jul.49963,0.51999998
vbl_ssh_allreg_jul.49964,0.51999998
vbl_ssh_allreg_jul.49965,0.51999998
vbl_ssh_allreg_jul.49966,0.51999998
vbl_ssh_allreg_jul.49967,0.51999998
vbl_ssh_allreg_jul.49968,0.51999998
vbl_ssh_allreg_jul.49969,0.51999998
vbl_ssh_allreg_jul.49970,0.50999999
vbl_ssh_allreg_jul.49971,0.50999999
vbl_ssh_allreg_jul.49972,0.50999999
vbl_ssh_allreg_jul.49973,0.50999999
vbl_ssh_allreg_jul.49974,0.50999999
vbl_ssh_allreg_jul.49975,0.50999999
vbl_ssh_allreg_jul.49976,0.50999999
vbl_ssh_allreg_jul.49977,0.50999999
vbl_ssh_allreg_jul.49978,0.50999999
vbl_ssh_allreg_jul.49979,0.50999999
vbl_ssh_allreg_jul.49980,0.5
vbl_ssh_allreg_jul.49981,0.5
vbl_ssh_allreg_jul.49982,0.5
vbl_ssh_allreg_jul.49983,0.5
vbl_ssh_allreg_jul.49984,0.50999999
vbl_ssh_allreg_jul.49985,0.5
vbl_ssh_allreg_jul.49986,0.5
vbl_ssh_allreg_jul.49987,0.5
vbl_ssh_allreg_jul.49988,0.5
vbl_ssh_allreg_jul.49989,0.5
vbl_ssh_allreg_jul.49990,0.5
vbl_ssh_allreg_jul.49991,0.5
vbl_ssh_allreg_jul.49992,0.5
vbl_ssh_allreg_jul.49993,0.5
vbl_ssh_allreg_jul.49994,0.49000001
vbl_ssh_allreg_jul.49995,0.49000001
vbl_ssh_allreg_jul.49996,0.5
vbl_ssh_allreg_jul.49997,0.49000001
vbl_ssh_allreg_jul.49998,0.49000001
vbl_ssh_allreg_jul.49999,0.49000001
vbl_ssh_allreg_jul.50000,0.49000001
vbl_ssh_allreg_jul.50001,0.49000001
vbl_ssh_allreg_jul.50002,0.49000001
vbl_ssh_allreg_jul.50003,0.47999999
vbl_ssh_allreg_jul.50004,0.47999999
vbl_ssh_allreg_jul.50005,0.47999999
vbl_ssh_allreg_jul.50006,0.47999999
vbl_ssh_allreg_jul.50007,0.47999999
vbl_ssh_allreg_jul.50008,0.47999999
vbl_ssh_allreg_jul.50009,0.47999999
vbl_ssh_allreg_jul.50010,0.47999999
vbl_ssh_allreg_jul.50011,0.47999999
vbl_ssh_allreg_jul.50012,0.47999999
vbl_ssh_allreg_jul.50013,0.47999999
vbl_ssh_allreg_jul.50014,0.47999999
vbl_ssh_allreg_jul.50015,0.47999999
vbl_ssh_allreg_jul.50016,0.47
vbl_ssh_allreg_jul.50017,0.47
vbl_ssh_allreg_jul.50018,0.47
vbl_ssh_allreg_jul.50019,0.46000001
vbl_ssh_allreg_jul.50020,0.46000001
vbl_ssh_allreg_jul.50021,0.44999999
vbl_ssh_allreg_jul.50022,0.44
vbl_ssh_allreg_jul.50023,0.43000001
vbl_ssh_allreg_jul.50024,0.41999999
vbl_ssh_allreg_jul.50025,0.40000001
vbl_ssh_allreg_jul.50026,0.38
vbl_ssh_allreg_jul.50027,0.37
vbl_ssh_allreg_jul.50028,0.51999998
vbl_ssh_allreg_jul.50029,0.51999998
vbl_ssh_allreg_jul.50030,0.51999998
vbl_ssh_allreg_jul.50031,0.51999998
vbl_ssh_allreg_jul.50032,0.50999999
vbl_ssh_allreg_jul.50033,0.50999999
vbl_ssh_allreg_jul.50034,0.5
vbl_ssh_allreg_jul.50035,0.47999999
vbl_ssh_allreg_jul.50036,0.44999999
vbl_ssh_allreg_jul.50037,0.46000001
vbl_ssh_allreg_jul.50038,0.47999999
vbl_ssh_allreg_jul.50039,0.49000001
vbl_ssh_allreg_jul.50040,0.5
vbl_ssh_allreg_jul.50041,0.5
vbl_ssh_allreg_jul.50042,0.50999999
vbl_ssh_allreg_jul.50043,0.51999998
vbl_ssh_allreg_jul.50044,0.51999998
vbl_ssh_allreg_jul.50045,0.51999998
vbl_ssh_allreg_jul.50046,0.51999998
vbl_ssh_allreg_jul.50047,0.51999998
vbl_ssh_allreg_jul.50048,0.51999998
vbl_ssh_allreg_jul.50049,0.51999998
vbl_ssh_allreg_jul.50050,0.51999998
vbl_ssh_allreg_jul.50051,0.51999998
vbl_ssh_allreg_jul.50052,0.51999998
vbl_ssh_allreg_jul.50053,0.51999998
vbl_ssh_allreg_jul.50054,0.51999998
vbl_ssh_allreg_jul.50055,0.51999998
vbl_ssh_allreg_jul.50056,0.51999998
vbl_ssh_allreg_jul.50057,0.51999998
vbl_ssh_allreg_jul.50058,0.51999998
vbl_ssh_allreg_jul.50059,0.51999998
vbl_ssh_allreg_jul.50060,0.51999998
vbl_ssh_allreg_jul.50061,0.51999998
vbl_ssh_allreg_jul.50062,0.51999998
vbl_ssh_allreg_jul.50063,0.51999998
vbl_ssh_allreg_jul.50064,0.51999998
vbl_ssh_allreg_jul.50065,0.51999998
vbl_ssh_allreg_jul.50066,0.51999998
vbl_ssh_allreg_jul.50067,0.51999998
vbl_ssh_allreg_jul.50068,0.51999998
vbl_ssh_allreg_jul.50069,0.51999998
vbl_ssh_allreg_jul.50070,0.51999998
vbl_ssh_allreg_jul.50071,0.51999998
vbl_ssh_allreg_jul.50072,0.51999998
vbl_ssh_allreg_jul.50073,0.50999999
vbl_ssh_allreg_jul.50074,0.50999999
vbl_ssh_allreg_jul.50075,0.50999999
vbl_ssh_allreg_jul.50076,0.50999999
vbl_ssh_allreg_jul.50077,0.50999999
vbl_ssh_allreg_jul.50078,0.50999999
vbl_ssh_allreg_jul.50079,0.50999999
vbl_ssh_allreg_jul.50080,0.50999999
vbl_ssh_allreg_jul.50081,0.50999999
vbl_ssh_allreg_jul.50082,0.50999999
vbl_ssh_allreg_jul.50083,0.50999999
vbl_ssh_allreg_jul.50084,0.50999999
vbl_ssh_allreg_jul.50085,0.50999999
vbl_ssh_allreg_jul.50086,0.5
vbl_ssh_allreg_jul.50087,0.5
vbl_ssh_allreg_jul.50088,0.5
vbl_ssh_allreg_jul.50089,0.5
vbl_ssh_allreg_jul.50090,0.5
vbl_ssh_allreg_jul.50091,0.5
vbl_ssh_allreg_jul.50092,0.5
vbl_ssh_allreg_jul.50093,0.5
vbl_ssh_allreg_jul.50094,0.5
vbl_ssh_allreg_jul.50095,0.5
vbl_ssh_allreg_jul.50096,0.5
vbl_ssh_allreg_jul.50097,0.49000001
vbl_ssh_allreg_jul.50098,0.5
vbl_ssh_allreg_jul.50099,0.5
vbl_ssh_allreg_jul.50100,0.49000001
vbl_ssh_allreg_jul.50101,0.49000001
vbl_ssh_allreg_jul.50102,0.49000001
vbl_ssh_allreg_jul.50103,0.49000001
vbl_ssh_allreg_jul.50104,0.49000001
vbl_ssh_allreg_jul.50105,0.49000001
vbl_ssh_allreg_jul.50106,0.47999999
vbl_ssh_allreg_jul.50107,0.47999999
vbl_ssh_allreg_jul.50108,0.49000001
vbl_ssh_allreg_jul.50109,0.47999999
vbl_ssh_allreg_jul.50110,0.47999999
vbl_ssh_allreg_jul.50111,0.47999999
vbl_ssh_allreg_jul.50112,0.47999999
vbl_ssh_allreg_jul.50113,0.47999999
vbl_ssh_allreg_jul.50114,0.47999999
vbl_ssh_allreg_jul.50115,0.49000001
vbl_ssh_allreg_jul.50116,0.47999999
vbl_ssh_allreg_jul.50117,0.47999999
vbl_ssh_allreg_jul.50118,0.47999999
vbl_ssh_allreg_jul.50119,0.47
vbl_ssh_allreg_jul.50120,0.47
vbl_ssh_allreg_jul.50121,0.47
vbl_ssh_allreg_jul.50122,0.47
vbl_ssh_allreg_jul.50123,0.46000001
vbl_ssh_allreg_jul.50124,0.44999999
vbl_ssh_allreg_jul.50125,0.44
vbl_ssh_allreg_jul.50126,0.43000001
vbl_ssh_allreg_jul.50127,0.41999999
vbl_ssh_allreg_jul.50128,0.40000001
vbl_ssh_allreg_jul.50129,0.5
vbl_ssh_allreg_jul.50130,0.5
vbl_ssh_allreg_jul.50131,0.5
vbl_ssh_allreg_jul.50132,0.5
vbl_ssh_allreg_jul.50133,0.49000001
vbl_ssh_allreg_jul.50134,0.47999999
vbl_ssh_allreg_jul.50135,0.47
vbl_ssh_allreg_jul.50136,0.43000001
vbl_ssh_allreg_jul.50137,0.38999999
vbl_ssh_allreg_jul.50138,0.46000001
vbl_ssh_allreg_jul.50139,0.47999999
vbl_ssh_allreg_jul.50140,0.5
vbl_ssh_allreg_jul.50141,0.50999999
vbl_ssh_allreg_jul.50142,0.50999999
vbl_ssh_allreg_jul.50143,0.51999998
vbl_ssh_allreg_jul.50144,0.51999998
vbl_ssh_allreg_jul.50145,0.51999998
vbl_ssh_allreg_jul.50146,0.51999998
vbl_ssh_allreg_jul.50147,0.51999998
vbl_ssh_allreg_jul.50148,0.51999998
vbl_ssh_allreg_jul.50149,0.51999998
vbl_ssh_allreg_jul.50150,0.51999998
vbl_ssh_allreg_jul.50151,0.51999998
vbl_ssh_allreg_jul.50152,0.51999998
vbl_ssh_allreg_jul.50153,0.51999998
vbl_ssh_allreg_jul.50154,0.52999997
vbl_ssh_allreg_jul.50155,0.51999998
vbl_ssh_allreg_jul.50156,0.51999998
vbl_ssh_allreg_jul.50157,0.51999998
vbl_ssh_allreg_jul.50158,0.51999998
vbl_ssh_allreg_jul.50159,0.51999998
vbl_ssh_allreg_jul.50160,0.51999998
vbl_ssh_allreg_jul.50161,0.51999998
vbl_ssh_allreg_jul.50162,0.51999998
vbl_ssh_allreg_jul.50163,0.51999998
vbl_ssh_allreg_jul.50164,0.51999998
vbl_ssh_allreg_jul.50165,0.51999998
vbl_ssh_allreg_jul.50166,0.51999998
vbl_ssh_allreg_jul.50167,0.51999998
vbl_ssh_allreg_jul.50168,0.51999998
vbl_ssh_allreg_jul.50169,0.50999999
vbl_ssh_allreg_jul.50170,0.50999999
vbl_ssh_allreg_jul.50171,0.50999999
vbl_ssh_allreg_jul.50172,0.50999999
vbl_ssh_allreg_jul.50173,0.50999999
vbl_ssh_allreg_jul.50174,0.50999999
vbl_ssh_allreg_jul.50175,0.50999999
vbl_ssh_allreg_jul.50176,0.50999999
vbl_ssh_allreg_jul.50177,0.50999999
vbl_ssh_allreg_jul.50178,0.50999999
vbl_ssh_allreg_jul.50179,0.50999999
vbl_ssh_allreg_jul.50180,0.50999999
vbl_ssh_allreg_jul.50181,0.50999999
vbl_ssh_allreg_jul.50182,0.50999999
vbl_ssh_allreg_jul.50183,0.5
vbl_ssh_allreg_jul.50184,0.5
vbl_ssh_allreg_jul.50185,0.50999999
vbl_ssh_allreg_jul.50186,0.5
vbl_ssh_allreg_jul.50187,0.5
vbl_ssh_allreg_jul.50188,0.5
vbl_ssh_allreg_jul.50189,0.5
vbl_ssh_allreg_jul.50190,0.5
vbl_ssh_allreg_jul.50191,0.5
vbl_ssh_allreg_jul.50192,0.5
vbl_ssh_allreg_jul.50193,0.5
vbl_ssh_allreg_jul.50194,0.49000001
vbl_ssh_allreg_jul.50195,0.49000001
vbl_ssh_allreg_jul.50196,0.49000001
vbl_ssh_allreg_jul.50197,0.5
vbl_ssh_allreg_jul.50198,0.49000001
vbl_ssh_allreg_jul.50199,0.49000001
vbl_ssh_allreg_jul.50200,0.49000001
vbl_ssh_allreg_jul.50201,0.49000001
vbl_ssh_allreg_jul.50202,0.47999999
vbl_ssh_allreg_jul.50203,0.47999999
vbl_ssh_allreg_jul.50204,0.47999999
vbl_ssh_allreg_jul.50205,0.47999999
vbl_ssh_allreg_jul.50206,0.47999999
vbl_ssh_allreg_jul.50207,0.47999999
vbl_ssh_allreg_jul.50208,0.47999999
vbl_ssh_allreg_jul.50209,0.47999999
vbl_ssh_allreg_jul.50210,0.47999999
vbl_ssh_allreg_jul.50211,0.47999999
vbl_ssh_allreg_jul.50212,0.47999999
vbl_ssh_allreg_jul.50213,0.47999999
vbl_ssh_allreg_jul.50214,0.47999999
vbl_ssh_allreg_jul.50215,0.47
vbl_ssh_allreg_jul.50216,0.47
vbl_ssh_allreg_jul.50217,0.46000001
vbl_ssh_allreg_jul.50218,0.46000001
vbl_ssh_allreg_jul.50219,0.47
vbl_ssh_allreg_jul.50220,0.46000001
